"namespace","noc","nac"
"general.options",14,1
"output",5,1
"structures.metrics",5,0
"utils",4,0
"parser.java.visitors",3,0
"structures.results",3,0
"structures",2,2
"general",1,0
"main",1,0
"parser.java",1,0
"parser",1,1
