"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"br.com.trevisantecnologia.importer.converter.ScheduleSituationConverter",24,2,2,3,3,2,1,7,0
"br.com.trevisantecnologia.importer.injection.SessionFactoryProvider",24,2,1,2,7,1,0,3,1
"br.com.trevisantecnologia.importer.v3.callback.MessageLogError",23,6,6,6,0,0,0,0,2
"br.com.trevisantecnologia.importer.v3.callback.MessageLogCount",23,4,4,5,2,0,0,0,3
"br.com.trevisantecnologia.importer.service.LimitService",23,4,3,5,4,3,2,4,1
"br.com.trevisantecnologia.importer.converter.BooleanConverter",23,3,2,6,3,1,2,4,2
"br.com.trevisantecnologia.importer.model.ScheduleSituation",23,3,3,3,4,0,4,1,2
"br.com.trevisantecnologia.importer.converter.IdiomConverter",23,2,2,4,5,3,1,5,0
"br.com.trevisantecnologia.importer.core.ImportManagerBuilder",23,2,1,3,5,0,1,2,1
"br.com.trevisantecnologia.importer.validator.RegexValidator",22,4,4,5,3,1,1,4,1
"br.com.trevisantecnologia.importer.converter.StringListWrapperConverter",22,2,2,3,4,1,1,4,1
"br.com.trevisantecnologia.importer.converter.MediaConverter",22,2,2,4,4,3,1,5,0
"br.com.trevisantecnologia.importer.service.PasswordHistoryService",22,2,1,2,6,4,1,6,2
"br.com.trevisantecnologia.importer.validator.business.rules.agent.CheckerNameAlreadyUser",22,1,1,3,7,6,0,7,2
"br.com.trevisantecnologia.importer.injection.ValidatorProvider",22,1,1,1,10,2,0,3,1
"br.com.trevisantecnologia.importer.model.journey.TimeRange",21,3,3,9,2,0,0,0,1
"br.com.trevisantecnologia.importer.service.SystemParametersService",21,2,1,3,5,4,4,5,2
"br.com.trevisantecnologia.importer.dao.ImportLayoutDao",21,2,1,2,6,1,1,2,0
"br.com.trevisantecnologia.importer.dao.AditionalInfoItemDao",21,2,1,3,5,1,1,4,0
"br.com.trevisantecnologia.importer.validator.business.rules.agent.PasswordPolicy",21,1,1,2,7,4,0,5,1
"br.com.trevisantecnologia.importer.service.ItineraryScheduleService",21,1,0,1,12,8,0,9,1
"br.com.trevisantecnologia.importer.model.ItineraryExclusive",20,4,4,4,3,0,1,0,1
"br.com.trevisantecnologia.importer.model.scheduleimport.ScheduleImportResult",20,4,4,4,0,0,3,0,3
"br.com.trevisantecnologia.importer.parser.FileParser",20,2,1,3,2,1,1,2,3
"br.com.trevisantecnologia.importer.file.RenameFileService",20,2,1,3,4,1,1,3,0
"br.com.trevisantecnologia.importer.i18n.LocalizedMessageInterpolator",19,3,3,4,2,0,1,2,2
