"method","loc","cyclo","calls","nbd","param"
"br.com.trevisantecnologia.importer.service.AditionalInfoItemService.verifySection(AditionalInfoItem aditionalInfoItem)",4,2,5,1,1
"br.com.trevisantecnologia.importer.service.AditionalInfoItemService.verifyServiceLocal(AditionalInfoItem aditionalInfoItem)",4,2,5,1,1
"br.com.trevisantecnologia.importer.service.ScheduleItemService.verifyItem(ScheduleItem scheduleItem)",4,2,5,1,1
"br.com.trevisantecnologia.importer.service.AgentTypeService.verifyDescriptionAlreadyUse(AgentType agentType)",4,2,4,1,1
"br.com.trevisantecnologia.importer.service.GroupService.beforeValidation(Group group)",4,2,4,1,1
"br.com.trevisantecnologia.importer.service.ItemCategoryService.verifyDescriptionAlreadyUse(ItemCategory itemCategory)",4,2,4,1,1
"br.com.trevisantecnologia.importer.service.ItineraryService.verifyDescriptionAlreadyUse(Itinerary itinerary)",4,2,4,1,1
"br.com.trevisantecnologia.importer.service.Local3DimensionService.verifyDescriptionAlreadyUse(Local3Dimension local3Dimension)",4,2,4,1,1
"br.com.trevisantecnologia.importer.service.ServiceLocalClassificationService.verifyDescriptionAlreadyUse(ServiceLocalClassification serviceLocalClassification)",4,2,4,1,1
"br.com.trevisantecnologia.importer.service.ServiceLocalTypeService.verifyDescriptionAlreadyUse(ServiceLocalType serviceLocalType)",4,2,4,1,1
"br.com.trevisantecnologia.importer.dao.CustomFieldDao.onRetrieved(CustomField instance)",4,2,3,1,1
"br.com.trevisantecnologia.importer.service.AgentService.prepareToSave(Agent agent)",4,2,3,1,1
"br.com.trevisantecnologia.importer.service.TeamService.prepareToSave(Team team)",4,2,3,1,1
"br.com.trevisantecnologia.importer.Importer.setUpImportManagers()",4,2,3,1,0
"br.com.trevisantecnologia.importer.v3.entity.Properties.validateSize(List<String> headers, List<String> values)",4,2,2,1,2
"br.com.trevisantecnologia.importer.v3.entity.Root.validate(List<String> headers, List<String> values)",4,2,2,1,2
"br.com.trevisantecnologia.importer.service.AditionalInfoItemService.verifyActive(AditionalInfoItem aditionalInfoItem)",4,2,2,1,1
"br.com.trevisantecnologia.importer.service.AditionalInfoItemService.verifyFeaturedInfo(AditionalInfoItem aditionalInfoItem)",4,2,2,1,1
"br.com.trevisantecnologia.importer.service.AgentService.afterImportAll(ImportType importType)",4,2,2,1,1
"br.com.trevisantecnologia.importer.service.CustomEntityEntryService.afterImportAll(ImportType importType)",4,2,2,1,1
"br.com.trevisantecnologia.importer.service.CustomEntityEntryService.beforeImportAll(ImportType importType)",4,2,2,1,1
"br.com.trevisantecnologia.importer.service.CustomFieldValueService.setValidator(CustomFieldType type)",4,2,2,1,1
"br.com.trevisantecnologia.importer.service.ServiceLocalService.verifyDescriptionAlreadyUse(ServiceLocal serviceLocal)",4,2,2,1,1
"br.com.trevisantecnologia.importer.v3.message.MessageService.verify(Node node)",4,2,2,1,1
"br.com.trevisantecnologia.importer.validator.IdiomLocaleValidator.validate(String locale)",4,2,2,1,1
"br.com.trevisantecnologia.importer.validator.business.rules.servicelocalactivity.MinimalExecutionInCicleValue.minimumExecutionIsZero(ServiceLocalActivity serviceLocalActivity)",4,2,2,1,1
"br.com.trevisantecnologia.importer.parser.FileProcessor.parseFile()",4,2,2,1,0
"br.com.trevisantecnologia.importer.service.ItineraryService.verifyAgentRelation(Itinerary itinerary)",4,2,1,1,1
"br.com.trevisantecnologia.importer.service.ItineraryService.verifySchedule(Itinerary itinerary)",4,2,1,1,1
"br.com.trevisantecnologia.importer.service.ItineraryService.verifyValidateTaskOnField(Itinerary itinerary)",4,2,1,1,1
"br.com.trevisantecnologia.importer.v3.entity.EntityBuilder.verify(String reference)",4,2,1,1,1
"br.com.trevisantecnologia.importer.validator.CnpjValidator.validate(String value)",4,2,1,1,1
"br.com.trevisantecnologia.importer.validator.CpfValidator.validate(String value)",4,2,1,1,1
"br.com.trevisantecnologia.importer.validator.GeoCoordinateValidator.validate(String coordinate)",4,2,1,1,1
"br.com.trevisantecnologia.importer.validator.business.rules.servicelocalactivity.MinimalExecutionInCicleValue.hasMinimalExecution(ServiceLocalActivity serviceLocalActivity)",4,2,1,1,1
"br.com.trevisantecnologia.importer.model.Client.getIdiom()",4,2,1,1,0
"br.com.trevisantecnologia.importer.service.ServiceLocalService.verifyServiceLocalIsNull(ServiceLocal serviceLocal, Long internalId)",4,2,0,1,2
"br.com.trevisantecnologia.importer.v3.entity.Properties.verifyCommand(String value)",4,2,0,1,1
"br.com.trevisantecnologia.importer.service.CustomEntityEntryService.verifyDescriptionAlreadyInUse(CustomEntityEntry entry)",3,2,6,1,1
"br.com.trevisantecnologia.importer.dao.AbstractDao.firstByCriteria(Criteria criteria)",3,2,5,1,1
"br.com.trevisantecnologia.importer.dao.AbstractDao.findByAlternativeIdentifier(String alternativeIdentifier)",3,2,4,1,1
"br.com.trevisantecnologia.importer.dao.AbstractDao.getByCriteria(Criterion... criterions)",3,2,4,1,1
"br.com.trevisantecnologia.importer.service.TeamService.verifyDescriptionAlreadyUse(Team team)",3,2,4,1,1
"br.com.trevisantecnologia.importer.service.ItemService.verifyItemDescription(Item item)",3,2,2,1,1
"br.com.trevisantecnologia.importer.service.TeamService.trueIfActiveFieldIsNull(Team team)",3,2,2,1,1
"br.com.trevisantecnologia.importer.persistence.type.ArrayLongToListLongType.equals(Object x, Object y)",3,2,1,1,2
"br.com.trevisantecnologia.importer.persistence.type.StringListWrapperType.equals(Object x, Object y)",3,2,1,1,2
"br.com.trevisantecnologia.importer.service.CustomFieldValueService.isCustomEntityEntryIsNull(CustomFieldValue customFieldValue, ImportModel importModel)",3,2,1,1,2
"br.com.trevisantecnologia.importer.persistence.type.ArrayLongToListLongType.hashCode(Object o)",3,2,1,1,1
"br.com.trevisantecnologia.importer.persistence.type.StringListWrapperType.hashCode(Object o)",3,2,1,1,1
"br.com.trevisantecnologia.importer.v3.entity.Properties.verify(String key)",3,2,1,1,1
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.validateTaskCreationValidation()",3,2,1,1,0
"br.com.trevisantecnologia.importer.v3.entity.EntityBuilder.addClientId()",3,2,1,1,0
"br.com.trevisantecnologia.importer.persistence.type.ArrayLongToListLongType.deepCopy(Object value)",3,2,0,1,1
"br.com.trevisantecnologia.importer.model.Client.setPlanType(ClientPlanType planType)",2,2,1,1,1
"br.com.trevisantecnologia.importer.model.Client.setRelationshipMode(ClientRelationshipModeType relationshipMode)",2,2,1,1,1
"br.com.trevisantecnologia.importer.model.ServiceLocalActivity.setCicleValidationType(CicleValidationType cicleValidationType)",2,2,1,1,1
"br.com.trevisantecnologia.importer.dao.feature.toggle.FeatureToggleDao.loadFeatureToogle(Long clientId, Long agentId, Feature feature)",18,2,13,0,3
"br.com.trevisantecnologia.importer.dao.ScheduleImportDao.findPendingClientsToImport(Long importGroup, List<Long> currentClientIds)",11,2,12,0,2
"br.com.trevisantecnologia.importer.helper.PasswordHelper.createHistory(Agent agent)",10,2,9,0,1
"br.com.trevisantecnologia.importer.dao.CustomEntityEntryDao.findByAlternativeIdentifierAndCustomEntity(String alternativeIdentifier, CustomEntity customEntity)",8,2,10,0,2
"br.com.trevisantecnologia.importer.dao.ScheduleDao.hasHistory(Schedule schedule)",8,2,7,0,1
"br.com.trevisantecnologia.importer.service.LicenseService.controlLicenseByPartner(LicenseDTO licenseDTO)",8,2,3,0,1
"br.com.trevisantecnologia.importer.dao.AgentDao.countBillableAgents(Long agentIdToBeIgnored)",7,2,4,0,1
"br.com.trevisantecnologia.importer.dao.AgentDao.countBillableAgentsByActiveAux(Long agentIdToBeIgnored)",7,2,4,0,1
"br.com.trevisantecnologia.importer.service.LicenseService.isAvailableLicense(LicenseDTO licenseDTO)",7,2,3,0,1
"br.com.trevisantecnologia.importer.model.Idiom.getIdiomLocale()",7,2,2,0,0
"br.com.trevisantecnologia.importer.dao.AgentDao.billableAgents(boolean useActiveAux)",5,2,7,0,1
"br.com.trevisantecnologia.importer.service.LicenseService.getAvailableLicensFromPartner(LicenseDTO licenseDTO)",5,2,6,0,1
"br.com.trevisantecnologia.importer.validator.business.rules.agent.LoginAlreadyUse.isValid(Agent agent)",5,2,4,0,1
"br.com.trevisantecnologia.importer.model.LicenseDTO.HasAvailableLicenses()",5,2,4,0,0
"br.com.trevisantecnologia.importer.service.SystemParametersService.getSystemParameters()",5,2,4,0,0
"br.com.trevisantecnologia.importer.dao.CustomEntityEntryDao.onRetrieved(CustomEntityEntry instance)",5,2,3,0,1
"br.com.trevisantecnologia.importer.model.WeekdaysServiceLocalActivity.getDays()",5,2,2,0,0
"br.com.trevisantecnologia.importer.injection.InjectorCreator.createInjector()",5,2,1,0,0
"br.com.trevisantecnologia.importer.model.SystemParameters.getDaysToViewFutureSchedule()",5,2,1,0,0
"br.com.trevisantecnologia.importer.model.SystemParameters.getUniqueNameAgent()",5,2,0,0,0
"br.com.trevisantecnologia.importer.service.ScheduleActivityService.verifyDuplicateScheduleActivity(ScheduleActivity scheduleActivity)",4,2,3,0,1
"br.com.trevisantecnologia.importer.service.ScheduleActivityService.beforeImport(ScheduleActivity instance)",4,2,2,0,1
"br.com.trevisantecnologia.importer.validator.business.rules.agent.LoginIsSuporteumovOrSuportetecnico.isValid(Agent agent)",4,2,2,0,1
"br.com.trevisantecnologia.importer.model.SystemParameters.setAgentTeamLinkType(AgentTeamLinkType agentTeamLinkType)",4,2,1,0,1
"br.com.trevisantecnologia.importer.validator.RegexValidator.validate(String value)",4,2,1,0,1
"br.com.trevisantecnologia.importer.validator.TimeZoneLocationValidator.validate(String value)",4,2,1,0,1
"br.com.trevisantecnologia.importer.validator.business.rules.agent.RelationShipModeAndRegisteredBillingData.isValid(Agent entityToValidate)",4,2,1,0,1
"br.com.trevisantecnologia.importer.model.Agent.getKeyCenterwebUserRole()",4,2,1,0,0
"br.com.trevisantecnologia.importer.model.SystemParameters.getAgentTeamLinkType()",4,2,1,0,0
"br.com.trevisantecnologia.importer.model.LicenseDTO.getAgentsActive()",4,2,0,0,0
"br.com.trevisantecnologia.importer.dao.CustomEntityEntryDao.findByEntityAndAlternativeIdentifier(CustomEntity entity, String alternativeIdentifier)",3,2,6,0,2
"br.com.trevisantecnologia.importer.service.TeamTypeService.verifyDescriptionAlreadyUse(TeamType teamType)",3,2,4,0,1
"br.com.trevisantecnologia.importer.validator.business.rules.agentteam.AgentTeamLinkRule.validateTeamWithOneActiveAgent(AgentTeam entityToValidate)",3,2,3,0,1
"br.com.trevisantecnologia.importer.service.LimitService.getLimitLocalsToLightPlan()",3,2,3,0,0
"br.com.trevisantecnologia.importer.converter.BooleanConverter.convert(Class<?> type, String value)",3,2,2,0,2
"br.com.trevisantecnologia.importer.i18n.LocalizedMessageInterpolator.interpolate(String message, Context context)",3,2,2,0,2
"br.com.trevisantecnologia.importer.service.idiom.IdiomEntryService.getIdiomMessage(Client client, String key)",3,2,2,0,2
"br.com.trevisantecnologia.importer.persistence.LocalTimeWithoutSecondsMapper.fromNonNullValue(String value)",3,2,2,0,1
"br.com.trevisantecnologia.importer.service.TeamTypeService.verifyActive(TeamType teamType)",3,2,2,0,1
"br.com.trevisantecnologia.importer.validator.business.rules.agentteam.AgentTeamLinkRule.validateAgentWithOneTeam(AgentTeam entityToValidate)",3,2,2,0,1
"br.com.trevisantecnologia.importer.model.Agent.setInsertModule(ModuleType insertModule)",3,2,1,0,1
"br.com.trevisantecnologia.importer.model.Agent.setUpdatedModule(ModuleType updatetModule)",3,2,1,0,1
"br.com.trevisantecnologia.importer.model.Agent.getInsertModule()",3,2,1,0,0
"br.com.trevisantecnologia.importer.model.Agent.getUpdatedModule()",3,2,1,0,0
"br.com.trevisantecnologia.importer.model.Agent.getZipCodeToAddress()",3,2,1,0,0
"br.com.trevisantecnologia.importer.model.ScheduleImport.getLogPath()",2,2,3,0,0
"br.com.trevisantecnologia.importer.model.ScheduleTypeActivity.getActivityIdentifierLower()",2,2,3,0,0
"br.com.trevisantecnologia.importer.model.ScheduleTypeActivity.getScheduleTypeIdentifierLower()",2,2,3,0,0
"br.com.trevisantecnologia.importer.cache.GenericCache.put(K key, V value)",2,2,1,0,2
"br.com.trevisantecnologia.importer.dao.AditionalInfoItemDao.toLowerCase(String sectionAlternativeIdentifier)",2,2,1,0,1
"br.com.trevisantecnologia.importer.helper.ComparatorHelper.toLong(Integer value)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.Agent.setCenterwebUserRole(CenterWebUserRoleType centerwebUserRole)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.Agent.setPasswordSettings(PasswordFillingType passwordFillingType)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.Agent.setSupportUser(SupportUserType supportUser)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.Agent.setValidateClient(PortfolioValidationType validateClient)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.CustomField.setEntity(FieldEntity entity)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.CustomField.setFillingFunction(FillingFunction fillingFunction)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.CustomField.setSourceDataSet(FieldEntityType sourceDataSet)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.CustomField.setSubType(CustomFieldSubType subType)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.CustomField.setType(CustomFieldType type)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.ImportLayoutField.setType(ImportLayoutFieldType type)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.Item.setInsertModule(ModuleType insertModule)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.Item.setUpdatedModule(ModuleType updatetModule)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.Media.setMediaType(MediaType mediaType)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.Media.setStatus(MediaUploadStatus status)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.ScheduleImport.setStatus(ImportStatus status)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.ServiceLocal.setInsertModule(ModuleType insertModule)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.ServiceLocal.setOrigin(ServiceLocalOriginType origin)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.ServiceLocal.setUpdatedModule(ModuleType updatetModule)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.feature.toggle.FeatureToggle.setFeature(Feature feature)",2,2,1,0,1
"br.com.trevisantecnologia.importer.util.ModelUtils.getEntityId(Model model)",2,2,1,0,1
"br.com.trevisantecnologia.importer.model.Activity.getIdentifierLower()",2,2,1,0,0
"br.com.trevisantecnologia.importer.model.Item.getInsertModule()",2,2,1,0,0
"br.com.trevisantecnologia.importer.model.Item.getUpdatedModule()",2,2,1,0,0
"br.com.trevisantecnologia.importer.model.ScheduleType.getIdentifierLower()",2,2,1,0,0
"br.com.trevisantecnologia.importer.model.ServiceLocal.getInsertModule()",2,2,1,0,0
"br.com.trevisantecnologia.importer.model.ServiceLocal.getUpdatedModule()",2,2,1,0,0
"br.com.trevisantecnologia.importer.util.SpringApplicationProperties.getGroups()",2,2,0,0,0
"br.com.trevisantecnologia.importer.util.SpringApplicationProperties.getMaxConcurrentImports()",2,2,0,0,0
"br.com.trevisantecnologia.importer.util.SpringApplicationProperties.getPassword()",2,2,0,0,0
"br.com.trevisantecnologia.importer.util.SpringApplicationProperties.getSleepTime()",2,2,0,0,0
"br.com.trevisantecnologia.importer.util.SpringApplicationProperties.getUrl()",2,2,0,0,0
"br.com.trevisantecnologia.importer.util.SpringApplicationProperties.getUsername()",2,2,0,0,0
"br.com.trevisantecnologia.importer.service.schedule.notification.ScheduleNotificationService.sendSaveScheduleNotification(Schedule schedule)",9,1,11,4,1
"br.com.trevisantecnologia.importer.service.AbstractCustomFieldedImportService.doSave(T instance)",7,1,4,4,1
"br.com.trevisantecnologia.importer.service.AbstractImportService.delete(T instance)",6,1,4,4,1
"br.com.trevisantecnologia.importer.service.AbstractImportService.save(T instance)",6,1,3,4,1
"br.com.trevisantecnologia.importer.service.AbstractImportService.doSave(T instance)",6,1,2,4,1
"br.com.trevisantecnologia.importer.service.AbstractImportService.applyMobileEntries()",6,1,2,4,0
"br.com.trevisantecnologia.importer.service.AbstractImportService.validate(T instance)",5,1,3,4,1
"br.com.trevisantecnologia.importer.service.AbstractImportService.doDelete(T instance)",5,1,1,4,1
"br.com.trevisantecnologia.importer.service.AbstractCustomFieldedImportService.applyCustomFieldValueToSave(CustomFieldValue customFieldValueToSave, CustomField customField)",4,1,6,4,2
"br.com.trevisantecnologia.importer.service.AbstractCustomFieldedImportService.doDelete(T instance)",4,1,2,4,1
"br.com.trevisantecnologia.importer.service.AbstractCustomFieldedImportService.validate(T instance)",4,1,2,4,1
"br.com.trevisantecnologia.importer.parser.FileProcessorV3.deletePreviousMessages()",3,1,5,4,0
"br.com.trevisantecnologia.importer.service.AbstractCustomFieldedImportService.applyValuesToSave(CustomFieldValue customFieldValueToSave, CustomFieldValue customFieldValueBase)",3,1,4,4,2
"br.com.trevisantecnologia.importer.service.AbstractCustomFieldedImportService.buildCustomFieldBase(CustomField customField, T instance)",3,1,3,4,2
"br.com.trevisantecnologia.importer.service.AbstractImportService.afterImport(T instance)",3,1,0,4,1
"br.com.trevisantecnologia.importer.service.AbstractImportService.afterImportAll(ImportType importType)",3,1,0,4,1
"br.com.trevisantecnologia.importer.service.AbstractImportService.beforeImport(T instance)",3,1,0,4,1
"br.com.trevisantecnologia.importer.service.AbstractImportService.prepareToSave(T instance)",3,1,0,4,1
"br.com.trevisantecnologia.importer.parser.FileProcessorV3.getClazz()",3,1,0,4,0
"br.com.trevisantecnologia.importer.service.AbstractCustomFieldedImportService.isMediaToUpload(CustomFieldType type, CustomFieldSubType subType)",2,1,2,4,2
"br.com.trevisantecnologia.importer.service.AbstractCustomFieldedImportService.isUpdateAndHasNoValue(CustomField customField, boolean isNewEntity)",2,1,2,4,2
"br.com.trevisantecnologia.importer.service.AbstractCustomFieldedImportService.isTypeList(CustomField customField)",2,1,2,4,1
"br.com.trevisantecnologia.importer.service.AbstractImportService.isNotReference(ImportModel reference)",2,1,2,4,1
"br.com.trevisantecnologia.importer.service.AbstractCustomFieldedImportService.getFieldEntity()",2,1,2,4,0
"br.com.trevisantecnologia.importer.service.AbstractCustomFieldedImportService.hasValue(List<CustomFieldValue> customFieldValue)",2,1,1,4,1
"br.com.trevisantecnologia.importer.service.AbstractImportService.fieldActiveIsNull(T instance)",2,1,1,4,1
"br.com.trevisantecnologia.importer.service.AbstractImportService.beforeValidationMandatoryLayoutFields(T instance)",0,1,0,4,1
"br.com.trevisantecnologia.importer.reflection.InstanceBuilder.setFieldValueUsingMethodAcessor(Object instance, Field field, String value)",10,1,8,3,3
"br.com.trevisantecnologia.importer.reflection.InstanceBuilder.buildCustomFieldValue(CustomField customField, T instance)",7,1,9,3,2
"br.com.trevisantecnologia.importer.service.journey.WorkdayService.customValidations(Workday workday)",7,1,5,3,1
"br.com.trevisantecnologia.importer.service.ScheduleTypeActivityService.beforeValidation(ScheduleTypeActivity instance)",4,1,6,3,1
"br.com.trevisantecnologia.importer.service.AgentActivityService.customValidations(AgentActivity agentActivity)",4,1,2,3,1
"br.com.trevisantecnologia.importer.service.ItineraryAgentService.customValidations(ItineraryAgent itineraryAgent)",4,1,2,3,1
"br.com.trevisantecnologia.importer.service.ItineraryServiceLocalService.customValidations(ItineraryServiceLocal itineraryServiceLocal)",4,1,2,3,1
"br.com.trevisantecnologia.importer.service.ServiceLocalActivityService.customValidations(ServiceLocalActivity serviceLocalActivity)",4,1,2,3,1
"br.com.trevisantecnologia.importer.service.ServiceLocalTeamService.customValidations(ServiceLocalTeam teamServiceLocal)",4,1,2,3,1
"br.com.trevisantecnologia.importer.core.ImportWorker.build(Long clientId, ImportQueue queue)",4,1,0,3,2
"br.com.trevisantecnologia.importer.service.journey.WorkdayService.beforeImport(Workday workday)",3,1,1,3,1
"br.com.trevisantecnologia.importer.service.AgentActivityService.beforeImportAll(ImportType importType)",3,1,0,3,1
"br.com.trevisantecnologia.importer.service.ItineraryAgentService.beforeImportAll(ImportType importType)",3,1,0,3,1
"br.com.trevisantecnologia.importer.service.ItineraryServiceLocalService.beforeImportAll(ImportType importType)",3,1,0,3,1
"br.com.trevisantecnologia.importer.service.ScheduleTypeActivityService.beforeImportAll(ImportType importType)",3,1,0,3,1
"br.com.trevisantecnologia.importer.service.ServiceLocalActivityService.beforeImportAll(ImportType importType)",3,1,0,3,1
"br.com.trevisantecnologia.importer.service.ServiceLocalTeamService.beforeImportAll(ImportType importType)",3,1,0,3,1
"br.com.trevisantecnologia.importer.service.journey.WorkdayService.beforeImportAll(ImportType importType)",3,1,0,3,1
"br.com.trevisantecnologia.importer.service.AgentActivityService.getDaoInstance()",3,1,0,3,0
"br.com.trevisantecnologia.importer.service.ItineraryAgentService.getDaoInstance()",3,1,0,3,0
"br.com.trevisantecnologia.importer.service.ItineraryServiceLocalService.getDaoInstance()",3,1,0,3,0
"br.com.trevisantecnologia.importer.service.ScheduleTypeActivityService.getDaoInstance()",3,1,0,3,0
"br.com.trevisantecnologia.importer.service.ServiceLocalActivityService.getDaoInstance()",3,1,0,3,0
"br.com.trevisantecnologia.importer.service.ServiceLocalTeamService.getDaoInstance()",3,1,0,3,0
"br.com.trevisantecnologia.importer.service.journey.WorkdayService.getDaoInstance()",3,1,0,3,0
"br.com.trevisantecnologia.importer.service.AgentActivityService.verifyActivity(AgentActivity agentActivity)",2,1,3,3,1
"br.com.trevisantecnologia.importer.service.AgentActivityService.verifyAgent(AgentActivity agentActivity)",2,1,3,3,1
"br.com.trevisantecnologia.importer.service.ItineraryAgentService.verifyAgent(ItineraryAgent itineraryAgent)",2,1,3,3,1
"br.com.trevisantecnologia.importer.service.ItineraryServiceLocalService.verifyItinerary(ItineraryServiceLocal itineraryServiceLocal)",2,1,3,3,1
"br.com.trevisantecnologia.importer.service.ItineraryServiceLocalService.verifyServiceLocal(ItineraryServiceLocal itineraryServiceLocal)",2,1,3,3,1
"br.com.trevisantecnologia.importer.service.ServiceLocalTeamService.verifyServiceLocal(ServiceLocalTeam itineraryServiceLocal)",2,1,3,3,1
"br.com.trevisantecnologia.importer.service.ServiceLocalTeamService.verifyTeam(ServiceLocalTeam teamServiceLocal)",2,1,3,3,1
"br.com.trevisantecnologia.importer.reflection.InstanceBuilder.isNotReference(ImportModel externalValue)",2,1,2,3,1
"br.com.trevisantecnologia.importer.reflection.InstanceBuilder.getModelClass(T instance)",2,1,1,3,1
"br.com.trevisantecnologia.importer.reflection.InstanceBuilder.isImportModel(Class<?> type)",2,1,1,3,1
"br.com.trevisantecnologia.importer.service.AgentActivityService.countAgentActivities(Agent agent)",2,1,1,3,1
"br.com.trevisantecnologia.importer.service.ServiceLocalActivityService.isNew(ServiceLocalActivity instance)",2,1,1,3,1
"br.com.trevisantecnologia.importer.service.ServiceLocalActivityService.notHasWeekdays(ServiceLocalActivity instance)",2,1,1,3,1
"br.com.trevisantecnologia.importer.parser.Splitter.Splitter()",1,1,0,3,0
"br.com.trevisantecnologia.importer.model.journey.Workday.toString()",15,1,0,2,0
"br.com.trevisantecnologia.importer.context.ImportContext.writeImportLogTo(File file)",14,1,8,2,1
"br.com.trevisantecnologia.importer.model.schedule.notification.ScheduleNotification.ScheduleNotification(Long clientId, List<Agent> agents, String message)",13,1,4,2,3
"br.com.trevisantecnologia.importer.context.ImportContext.addMessage(MessageType type, String message)",12,1,3,2,2
"br.com.trevisantecnologia.importer.model.schedule.notification.ScheduleNotification.toString()",11,1,0,2,0
"br.com.trevisantecnologia.importer.service.ScheduleService.customValidations(Schedule schedule)",10,1,8,2,1
"br.com.trevisantecnologia.importer.util.ShutdownSigner.run()",9,1,4,2,0
"br.com.trevisantecnologia.importer.parser.LineParser.processValue(String value)",8,1,2,2,1
"br.com.trevisantecnologia.importer.dao.CustomFieldValueDao.removeValuesFor(CustomField customField, Long entityId)",7,1,8,2,2
"br.com.trevisantecnologia.importer.helper.EncodingHelper.detectEncoding(File file)",7,1,4,2,1
"br.com.trevisantecnologia.importer.parser.LineParser.splitLine(String line)",7,1,1,2,1
"br.com.trevisantecnologia.importer.dao.CustomFieldValueDao.findCustomFieldValuesBy(CustomField customField, Long entityId)",6,1,9,2,2
"br.com.trevisantecnologia.importer.dao.CustomFieldValueDao.hasGivenValueByCustomField(CustomField customField, CustomFieldValue customFieldValue)",6,1,9,2,2
"br.com.trevisantecnologia.importer.model.Schedule.getDescription()",6,1,2,2,0
"br.com.trevisantecnologia.importer.helper.EncodingHelper.getUTF8Bom()",6,1,1,2,0
"br.com.trevisantecnologia.importer.model.journey.Workday.hasTimeRangeWithOnlyOneHour()",6,1,0,2,0
"br.com.trevisantecnologia.importer.dao.CustomFieldValueDao.getCriteriaFindCustomFieldValuesBy(CustomField customField)",5,1,6,2,1
"br.com.trevisantecnologia.importer.parser.FileProcessorV2.addError(long lineNumber, ImportException e)",4,1,6,2,2
"br.com.trevisantecnologia.importer.parser.FileProcessorV2.addError(ImportFatalException e)",4,1,6,2,1
"br.com.trevisantecnologia.importer.parser.FileProcessorV2.addWarning(NumberOfErrorsExceededException e)",4,1,6,2,1
"br.com.trevisantecnologia.importer.service.ScheduleService.doDelete(Schedule schedule)",4,1,3,2,1
"br.com.trevisantecnologia.importer.service.ItineraryActivityService.customValidations(ItineraryActivity itineraryActivity)",4,1,2,2,1
"br.com.trevisantecnologia.importer.service.ServiceLocalItemService.customValidations(ServiceLocalItem serviceLocalItem)",4,1,2,2,1
"br.com.trevisantecnologia.importer.parser.FileProcessorV2.executePosActions(ImportService<ImportModel> service)",3,1,4,2,1
"br.com.trevisantecnologia.importer.context.ImportContext.addWarning(long line, String message)",3,1,2,2,2
"br.com.trevisantecnologia.importer.context.ImportContext.addWarning(String message)",3,1,2,2,1
"br.com.trevisantecnologia.importer.core.ImportManager.getSleepTime()",3,1,2,2,0
"br.com.trevisantecnologia.importer.converter.LocalDateConverter.canConvert(Class<?> type)",3,1,1,2,1
"br.com.trevisantecnologia.importer.converter.LocalDateTimeConverter.canConvert(Class<?> type)",3,1,1,2,1
"br.com.trevisantecnologia.importer.service.ScheduleService.afterImport(Schedule schedule)",3,1,1,2,1
"br.com.trevisantecnologia.importer.service.ScheduleService.beforeImport(Schedule schedule)",3,1,1,2,1
"br.com.trevisantecnologia.importer.core.ImportManager.isReadyToStop()",3,1,1,2,0
"br.com.trevisantecnologia.importer.model.journey.Workday.hashCode()",3,1,1,2,0
"br.com.trevisantecnologia.importer.model.Itinerary.setCommand(Command command)",3,1,0,2,1
"br.com.trevisantecnologia.importer.model.Itinerary.setId(Long id)",3,1,0,2,1
"br.com.trevisantecnologia.importer.model.Schedule.setAlternativeIdentifier(String alternativeIdentifier)",3,1,0,2,1
"br.com.trevisantecnologia.importer.model.Schedule.setCommand(Command command)",3,1,0,2,1
"br.com.trevisantecnologia.importer.model.Schedule.setCustomFields(List<CustomField> customFields)",3,1,0,2,1
"br.com.trevisantecnologia.importer.model.Schedule.setId(Long id)",3,1,0,2,1
"br.com.trevisantecnologia.importer.model.journey.Workday.setCommand(Command command)",3,1,0,2,1
"br.com.trevisantecnologia.importer.model.journey.Workday.setId(Long id)",3,1,0,2,1
"br.com.trevisantecnologia.importer.service.ServiceLocalItemService.beforeImportAll(ImportType importType)",3,1,0,2,1
"br.com.trevisantecnologia.importer.dao.CustomFieldValueDao.getSqlCopy()",3,1,0,2,0
"br.com.trevisantecnologia.importer.model.Itinerary.getCommand()",3,1,0,2,0
"br.com.trevisantecnologia.importer.model.Itinerary.getId()",3,1,0,2,0
"br.com.trevisantecnologia.importer.model.Schedule.getAlternativeIdentifier()",3,1,0,2,0
