"type","dep","i-dep","fan-in","fan-out"
"br.com.trevisantecnologia.importer.dao.ScheduleActivityDao",7,3,1,5
"br.com.trevisantecnologia.importer.converter.LocalDateConverter",6,1,2,3
"br.com.trevisantecnologia.importer.validator.DateValidator",4,1,0,4
"br.com.trevisantecnologia.importer.cache.GenericCache",3,0,7,7
"br.com.trevisantecnologia.importer.service.journey.WeeklyWorkdayService",5,4,1,5
"br.com.trevisantecnologia.importer.dao.ServiceLocalTeamDao",6,2,1,5
"br.com.trevisantecnologia.importer.dao.PasswordHistoryDao",2,1,1,3
"br.com.trevisantecnologia.importer.dao.ServiceLocalItemDao",5,1,1,4
"br.com.trevisantecnologia.importer.service.TeamTypeService",5,4,0,6
"br.com.trevisantecnologia.importer.parser.Splitter",2,0,2,3
"br.com.trevisantecnologia.importer.dao.ItineraryAgentDao",6,2,1,5
"br.com.trevisantecnologia.importer.dao.ScheduleTypeActivityDao",5,1,1,3
"br.com.trevisantecnologia.importer.dao.ItineraryServiceLocalDao",5,1,2,4
"br.com.trevisantecnologia.importer.parser.FileToParseValidator",5,4,0,4
"br.com.trevisantecnologia.importer.email.EmailDispatcher",7,1,1,3
"br.com.trevisantecnologia.importer.dao.journey.WorkdayDao",7,3,1,5
"br.com.trevisantecnologia.importer.validator.business.rules.utils.ReferenceByAlternativeIdentifier",5,3,5,7
"br.com.trevisantecnologia.importer.dao.TeamDao",5,2,1,4
"br.com.trevisantecnologia.importer.converter.LocalDateTimeConverter",5,1,1,3
"br.com.trevisantecnologia.importer.dao.idiom.IdiomEntryDao",7,5,1,6
"br.com.trevisantecnologia.importer.v3.callback.LogError",2,0,1,2
"br.com.trevisantecnologia.importer.converter.LocalTimeConverter",6,1,1,3
"br.com.trevisantecnologia.importer.layout.LayoutMapper",3,3,4,3
"br.com.trevisantecnologia.importer.service.idiom.IdiomWrapper",4,2,1,3
"br.com.trevisantecnologia.importer.validator.CpfValidator",4,1,0,3
"br.com.trevisantecnologia.importer.validator.business.rules.agent.GeoLocationTimezone",6,4,0,6
"br.com.trevisantecnologia.importer.validator.CnpjValidator",4,1,0,3
