"type","dep","i-dep","fan-in","fan-out"
"org.jfree.chart.urls.CustomCategoryURLGenerator",5,2,6,10
"org.jfree.chart.urls.StandardCategoryURLGenerator",6,3,21,7
"org.jfree.chart.LineChartTest",20,12,0,15
"org.jfree.chart.PaintMapTest",7,1,0,2
"org.jfree.chart.XYBarChartTest",21,13,0,16
"org.jfree.data.general.AbstractDataset",11,1,14,5
"org.jfree.chart.entity.StandardEntityCollection",10,3,12,7
"org.jfree.chart.plot.dial.DialPointerTest",8,2,0,2
"org.jfree.data.time.TimeTableXYDatasetTest",7,2,0,3
"org.jfree.chart.needle.LongNeedle",6,0,5,6
"org.jfree.chart.title.CompositeTitleTest",13,5,0,6
"org.jfree.chart.axis.CategoryLabelPositionTest",8,1,0,1
"org.jfree.chart.util.LineUtils",2,0,4,1
"org.jfree.chart.labels.StandardPieSectionLabelGeneratorTest",10,3,0,3
"org.jfree.chart.urls.CustomCategoryURLGeneratorTest",9,3,0,4
"org.jfree.chart.urls.CustomXYURLGeneratorTest",9,3,0,4
"org.jfree.chart.plot.dial.DialCapTest",9,2,0,2
"org.jfree.chart.labels.StandardPieSectionLabelGenerator",12,2,18,8
"org.jfree.chart.ui.UIUtils",15,0,0,7
"org.jfree.data.json.impl.JSONObject",5,0,0,7
"org.jfree.chart.ScatterPlotTest",19,11,0,14
"org.jfree.chart.StrokeMapTest",6,1,0,1
"org.jfree.chart.TimeSeriesChartTest",19,11,0,14
"org.jfree.chart.XYAreaChartTest",19,11,0,14
"org.jfree.chart.XYLineChartTest",19,11,0,14
"org.jfree.chart.XYStepAreaChartTest",19,11,0,14
"org.jfree.chart.labels.StandardXYToolTipGeneratorTest",11,3,0,3
"org.jfree.chart.title.LegendTitleTest",14,3,0,3
"org.jfree.chart.renderer.category.MinMaxCategoryRendererTest",16,8,0,8
"org.jfree.data.KeyedValueComparator",4,1,2,3
"org.jfree.chart.renderer.xy.WindItemRenderer",16,7,8,15
"org.jfree.chart.plot.IntervalMarker",9,3,16,6
"org.jfree.data.xml.DatasetReader",14,3,0,4
"org.jfree.chart.title.TextTitleTest",10,2,0,2
"org.jfree.chart.renderer.GrayPaintScale",5,2,16,6
"org.jfree.chart.editor.DefaultLogAxisEditor",8,3,1,12
"org.jfree.chart.labels.StandardCategoryToolTipGeneratorTest",10,3,0,3
"org.jfree.chart.entity.PieSectionEntity",5,3,11,5
"org.jfree.chart.axis.QuarterDateFormat",11,1,12,3
"org.jfree.chart.axis.ExtendedCategoryAxisTest",8,1,0,1
"org.jfree.chart.axis.SubCategoryAxisTest",16,5,0,6
"org.jfree.chart.plot.dial.ArcDialFrameTest",9,2,0,2
"org.jfree.chart.block.AbstractBlockTest",9,2,0,3
"org.jfree.chart.plot.PiePlotState",2,1,1,2
"org.jfree.data.xy.DefaultOHLCDatasetTest",9,4,0,4
"org.jfree.chart.annotations.CategoryLineAnnotationTest",8,2,0,2
"org.jfree.data.gantt.TaskSeries",7,3,37,5
"org.jfree.chart.entity.AxisEntity",9,5,1,8
"org.jfree.chart.entity.JFreeChartEntity",9,5,1,8
"org.jfree.chart.entity.PlotEntity",9,5,1,8
"org.jfree.chart.entity.TitleEntity",9,5,2,8
"org.jfree.chart.annotations.AbstractXYAnnotation",9,6,9,9
"org.jfree.chart.ui.StandardGradientPaintTransformer",5,1,16,6
"org.jfree.chart.axis.CategoryTickTest",9,3,0,3
"org.jfree.data.general.DefaultKeyedValueDataset",4,3,9,7
"org.jfree.chart.needle.ArrowNeedle",8,1,8,7
"org.jfree.chart.plot.dial.DialBackgroundTest",10,3,0,3
"org.jfree.data.xy.OHLCDataItem",3,1,13,3
"org.jfree.chart.labels.CustomXYToolTipGenerator",5,2,3,10
"org.jfree.chart.labels.IntervalCategoryToolTipGeneratorTest",11,3,0,3
"org.jfree.chart.labels.StandardPieToolTipGeneratorTest",9,3,0,3
"org.jfree.chart.labels.BoxAndWhiskerXYToolTipGeneratorTest",8,2,0,2
"org.jfree.chart.axis.MonthDateFormatTest",8,1,0,1
"org.jfree.data.xy.MatrixSeries",2,1,20,5
"org.jfree.chart.plot.IntervalMarkerTest",11,6,0,7
"org.jfree.chart.axis.DateTickTest",7,1,0,1
"org.jfree.chart.plot.dial.DialTextAnnotationTest",9,2,0,2
"org.jfree.chart.block.LabelBlockTest",11,2,0,2
"org.jfree.chart.plot.dial.AbstractDialLayer",7,1,9,4
"org.jfree.chart.renderer.category.AreaRendererTest",14,9,0,9
"org.jfree.data.gantt.XYTaskDatasetTest",7,2,0,2
"org.jfree.data.xy.XYDatasetTableModel",4,2,0,4
"org.jfree.data.xy.VectorSeriesCollectionTest",7,3,0,3
"org.jfree.chart.axis.TickUnits",5,0,5,5
"org.jfree.data.KeyedValues2DItemKey",3,2,2,8
"org.jfree.chart.ui.StrokeSample",13,0,3,1
"org.jfree.data.json.impl.JSONArray",5,0,0,4
"org.jfree.data.xy.XYCoordinate",1,0,19,2
"org.jfree.chart.renderer.category.WaterfallBarRendererTest",9,3,0,3
"org.jfree.chart.renderer.Outlier",1,0,7,2
"org.jfree.data.xy.XYItemKey",4,3,1,8
"org.jfree.chart.labels.SymbolicXYItemLabelGenerator",8,7,7,15
"org.jfree.chart.urls.StandardPieURLGenerator",6,3,17,6
"org.jfree.data.time.ohlc.OHLCItemTest",7,3,0,3
"org.jfree.chart.needle.PointerNeedle",5,0,5,6
"org.jfree.data.xy.XYIntervalDataItemTest",6,2,0,3
"org.jfree.chart.ChartColor",2,0,1,0
"org.jfree.chart.title.LegendItemBlockContainer",12,9,1,12
"org.jfree.chart.renderer.category.StackedBarRendererTest",10,5,0,5
"org.jfree.chart.plot.dial.StandardDialFrameTest",9,2,0,2
"org.jfree.chart.plot.CompassPlotTest",10,3,0,3
"org.jfree.chart.block.RectangleConstraintTest",4,2,0,2
"org.jfree.chart.annotations.AbstractAnnotation",10,2,3,6
"org.jfree.chart.renderer.category.StackedAreaRendererTest",10,5,0,5
"org.jfree.chart.renderer.xy.XYSplineRendererTest",10,4,0,4
"org.jfree.chart.axis.CyclicNumberAxisTest",9,1,0,1
"org.jfree.chart.ChartRenderingInfoTest",10,3,0,3
"org.jfree.data.statistics.MeanAndStandardDeviation",3,1,9,2
"org.jfree.chart.labels.StandardCategorySeriesLabelGeneratorTest",8,4,0,4
"org.jfree.chart.WaterfallChartTest",16,8,0,10
"org.jfree.chart.urls.TimeSeriesURLGeneratorTest",8,3,0,4
"org.jfree.data.xy.XYBarDatasetTest",7,3,0,3
"org.jfree.chart.entity.PieSectionEntityTest",8,3,0,3
"org.jfree.chart.axis.AxisState",4,0,25,1
"org.jfree.data.time.TimePeriodValue",2,1,8,5
"org.jfree.data.time.TimeSeriesDataItem",3,2,11,8
"org.jfree.chart.block.ColorBlock",10,4,10,8
"org.jfree.chart.util.ShapeList",4,0,1,3
"org.jfree.chart.util.PaintList",4,0,3,3
"org.jfree.chart.labels.StandardXYSeriesLabelGeneratorTest",9,5,0,5
"org.jfree.chart.labels.IntervalCategoryItemLabelGeneratorTest",9,2,0,2
"org.jfree.chart.labels.MultipleXYSeriesLabelGeneratorTest",6,2,0,2
"org.jfree.chart.renderer.GrayPaintScaleTest",7,2,0,2
"org.jfree.chart.entity.CategoryItemEntityTest",8,3,0,3
"org.jfree.chart.entity.CategoryItemEntity",5,3,6,6
"org.jfree.chart.axis.Tick",4,2,2,4
"org.jfree.chart.renderer.category.LayeredBarRendererTest",12,8,0,8
"org.jfree.data.function.PolynomialFunction2DTest",6,1,0,1
"org.jfree.chart.renderer.category.GanttRendererTest",8,2,0,2
"org.jfree.chart.renderer.category.CategoryItemRendererState",3,3,3,5
"org.jfree.chart.ui.Size2D",2,1,32,5
"org.jfree.chart.axis.TickUnit",1,0,3,4
"org.jfree.chart.labels.ItemLabelPosition",3,1,17,1
"org.jfree.chart.plot.CategoryCrosshairState",2,1,3,3
"org.jfree.chart.labels.IntervalCategoryToolTipGenerator",4,2,13,4
"org.jfree.chart.renderer.category.CategoryStepRendererTest",13,9,0,9
"org.jfree.chart.axis.QuarterDateFormatTest",6,1,0,1
"org.jfree.chart.util.CloneUtils",8,0,210,5
"org.jfree.chart.MouseWheelHandler",8,4,1,6
"org.jfree.chart.annotations.CategoryTextAnnotationTest",7,2,0,2
"org.jfree.data.statistics.HistogramBin",1,0,6,3
"org.jfree.chart.util.StrokeList",4,0,3,3
"org.jfree.chart.labels.StandardCrosshairLabelGenerator",4,1,2,4
"org.jfree.data.xml.ItemHandler",3,0,3,2
"org.jfree.data.ComparableObjectItemTest",9,2,0,2
"org.jfree.chart.plot.dial.StandardDialRangeTest",8,2,0,2
"org.jfree.data.gantt.TaskTest",8,3,0,3
"org.jfree.chart.util.LineUtilsTest",5,0,0,2
"org.jfree.chart.plot.CategoryMarker",8,2,32,5
"org.jfree.chart.needle.MiddlePinNeedle",7,0,5,6
"org.jfree.chart.urls.StandardPieURLGeneratorTest",7,3,0,3
"org.jfree.chart.block.ColorBlockTest",9,1,0,2
"org.jfree.data.xml.ValueHandler",3,0,2,5
"org.jfree.chart.urls.StandardXYURLGenerator",4,3,5,5
"org.jfree.chart.labels.StandardXYToolTipGenerator",5,2,33,7
"org.jfree.data.DefaultKeyedValue",3,2,14,6
"org.jfree.chart.encoders.SunJPEGEncoderAdapter",11,1,0,4
"org.jfree.data.time.ohlc.OHLC",2,1,15,1
"org.jfree.chart.imagemap.ImageMapUtilsTest",10,5,0,5
"org.jfree.chart.needle.PinNeedle",7,0,5,6
"org.jfree.data.gantt.TaskSeriesTest",7,2,0,2
"org.jfree.chart.entity.XYItemEntityTest",8,3,0,3
"org.jfree.chart.plot.PieLabelRecordTest",5,2,0,2
"org.jfree.chart.labels.StandardXYItemLabelGenerator",5,2,22,7
"org.jfree.chart.labels.StandardXYSeriesLabelGenerator",6,4,13,10
"org.jfree.data.xy.XYInterval",1,0,15,0
"org.jfree.data.xml.CategorySeriesHandler",5,1,1,4
"org.jfree.chart.labels.HighLowItemLabelGeneratorTest",10,3,0,3
"org.jfree.chart.plot.PlotRenderingInfoTest",9,3,0,3
"org.jfree.data.xy.IntervalXYDelegateTest",6,2,0,2
"org.jfree.chart.labels.StandardCategorySeriesLabelGenerator",6,4,12,10
"org.jfree.data.KeyedObject",4,2,12,5
"org.jfree.chart.labels.BoxAndWhiskerToolTipGeneratorTest",8,3,0,3
"org.jfree.chart.labels.BoxAndWhiskerXYToolTipGenerator",7,2,17,8
"org.jfree.chart.title.DateTitleTest",8,2,0,2
"org.jfree.chart.urls.StandardCategoryURLGeneratorTest",7,3,0,3
"org.jfree.chart.LegendItemCollectionTest",10,1,0,1
"org.jfree.chart.entity.XYItemEntity",2,1,10,4
"org.jfree.chart.entity.LegendItemEntity",4,2,5,5
"org.jfree.data.ComparableObjectItem",3,2,25,7
"org.jfree.data.xy.XYIntervalDataItem",1,1,18,2
"org.jfree.chart.PieChart3DTest",12,5,0,8
"org.jfree.data.statistics.SimpleHistogramDatasetTest",6,2,0,2
"org.jfree.chart.LegendItemCollection",6,1,30,3
"org.jfree.chart.axis.CategoryTick",4,2,17,4
"org.jfree.data.DefaultKeyedValueTest",7,2,0,2
"org.jfree.data.KeyedObjectTest",8,3,0,3
"org.jfree.data.xy.VectorDataItemTest",6,2,0,2
"org.jfree.data.xy.XIntervalDataItemTest",6,2,0,2
"org.jfree.data.xy.YIntervalDataItemTest",6,2,0,3
"org.jfree.chart.block.ColumnArrangementTest",7,1,0,1
"org.jfree.chart.block.FlowArrangementTest",7,1,0,1
"org.jfree.chart.entity.LegendItemEntityTest",8,3,0,3
"org.jfree.chart.axis.NumberTickUnit",3,1,28,4
"org.jfree.chart.labels.IntervalCategoryItemLabelGenerator",6,3,12,7
"org.jfree.chart.util.LogFormatTest",6,1,0,1
"org.jfree.data.xy.MatrixSeriesCollectionTest",7,3,0,3
"org.jfree.chart.entity.StandardEntityCollectionTest",8,3,0,3
"org.jfree.chart.encoders.EncoderUtil",3,0,1,0
"org.jfree.data.xml.KeyHandler",3,0,1,4
"org.jfree.chart.urls.CustomPieURLGeneratorTest",9,3,0,4
"org.jfree.chart.axis.MarkerAxisBandTest",6,1,0,1
"org.jfree.chart.encoders.ImageEncoderFactory",2,0,0,3
"org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator",6,3,13,9
"org.jfree.chart.axis.SymbolAxisTest",7,2,0,2
"org.jfree.chart.block.LineBorderTest",9,2,0,2
"org.jfree.chart.entity.CategoryLabelEntityTest",7,2,0,2
"org.jfree.chart.plot.PiePlot3DTest",10,3,0,4
"org.jfree.chart.ui.Align",1,0,4,1
"org.jfree.data.time.ohlc.OHLCItem",2,2,18,4
"org.jfree.chart.needle.PlumNeedle",6,0,5,5
"org.jfree.data.function.NormalDistributionFunction2D",2,1,8,3
"org.jfree.data.time.ohlc.OHLCTest",5,1,0,1
"org.jfree.data.general.HeatMapUtils",8,5,0,6
"org.jfree.chart.util.DirectionalGradientPaintTransformer",4,1,0,4
"org.jfree.data.xy.XYIntervalSeries",3,3,33,5
"org.jfree.chart.renderer.OutlierList",3,0,4,1
"org.jfree.chart.renderer.OutlierListCollection",3,0,2,1
"org.jfree.chart.axis.AxisCollection",4,0,2,0
"org.jfree.data.KeyedValuesItemKey",3,1,0,4
"org.jfree.chart.renderer.xy.VectorRendererTest",7,2,0,2
"org.jfree.chart.needle.ShipNeedle",6,0,5,6
"org.jfree.chart.axis.CompassFormat",4,1,0,4
"org.jfree.data.xy.Vector",1,0,11,2
"org.jfree.data.xml.CategoryDatasetHandler",5,2,1,5
"org.jfree.chart.renderer.xy.DeviationRendererTest",6,2,0,2
"org.jfree.chart.renderer.category.GradientBarPainterTest",6,2,0,2
"org.jfree.chart.renderer.xy.GradientXYBarPainterTest",6,2,0,2
"org.jfree.chart.labels.StandardCategoryItemLabelGenerator",5,2,21,7
"org.jfree.data.general.DefaultKeyedValueDatasetTest",6,2,0,2
"org.jfree.chart.util.HexNumberFormat",3,0,0,4
"org.jfree.chart.util.ObjectUtils",2,0,128,2
"org.jfree.chart.util.ResourceBundleWrapper",6,0,18,0
"org.jfree.chart.renderer.DefaultPolarItemRendererTest",6,2,0,2
"org.jfree.chart.renderer.OutlierTest",6,0,0,0
"org.jfree.chart.axis.AxisSpaceTest",4,0,0,0
"org.jfree.chart.block.BlockBorderTest",9,2,0,2
"org.jfree.chart.entity.TickLabelEntityTest",7,2,0,2
"org.jfree.chart.entity.CategoryLabelEntity",4,3,7,6
"org.jfree.data.xml.PieDatasetHandler",5,2,1,5
"org.jfree.chart.needle.WindNeedle",4,0,5,4
"org.jfree.data.time.DateRangeTest",6,1,0,1
"org.jfree.chart.block.EmptyBlockTest",7,2,0,3
"org.jfree.chart.plot.MeterIntervalTest",8,2,0,2
"org.jfree.data.xy.XYIntervalTest",5,1,0,1
"org.jfree.chart.needle.MeterNeedleTest",7,0,0,0
"org.jfree.data.xy.VectorSeries",3,3,27,5
"org.jfree.data.time.DateRange",4,1,12,3
"org.jfree.chart.labels.SymbolicXYItemLabelGeneratorTest",6,3,0,3
"org.jfree.chart.labels.StandardCategoryToolTipGenerator",4,1,30,4
"org.jfree.chart.plot.ValueMarker",3,1,58,3
"org.jfree.data.general.DatasetGroup",3,1,4,4
"org.jfree.chart.ui.PaintSample",8,0,5,1
"org.jfree.chart.renderer.category.DefaultCategoryItemRendererTest",6,3,0,3
"org.jfree.chart.axis.NumberTickUnitTest",6,1,0,1
"org.jfree.data.xy.VectorTest",5,1,0,1
"org.jfree.data.xy.XYCoordinateTest",5,1,0,1
"org.jfree.chart.text.AttributedStringUtils",4,0,2,0
"org.jfree.data.general.DefaultValueDataset",3,2,5,7
"org.jfree.data.function.LineFunction2D",2,1,9,2
"org.jfree.data.function.PowerFunction2D",2,1,8,3
"org.jfree.chart.axis.DateTick",4,2,25,4
"org.jfree.chart.axis.ValueTick",1,0,7,2
"org.jfree.chart.renderer.xy.WindItemRendererTest",5,2,0,2
"org.jfree.chart.axis.ModuloAxisTest",6,2,0,2
"org.jfree.chart.title.ShortTextTitleTest",6,2,0,2
"org.jfree.data.function.NormalDistributionFunction2DTest",4,1,0,1
"org.jfree.chart.panel.CrosshairOverlayTest",10,3,0,3
"org.jfree.data.xy.YInterval",1,0,11,0
"org.jfree.data.xy.YWithXInterval",1,0,11,0
"org.jfree.chart.needle.LineNeedle",6,0,7,4
"org.jfree.data.xy.AbstractIntervalXYDataset",0,0,14,3
"org.jfree.chart.plot.dial.AbstractDialLayerTest",6,2,0,2
"org.jfree.chart.TestUtils",9,0,289,2
"org.jfree.chart.title.TitleTest",7,0,0,0
"org.jfree.data.time.MovingAverageTest",3,1,0,2
"org.jfree.data.xy.XIntervalSeries",3,3,28,5
"org.jfree.chart.block.BlockContainerTest",6,2,0,2
"org.jfree.chart.labels.CustomXYItemLabelGeneratorTest",8,3,0,4
"org.jfree.data.xy.YIntervalSeries",3,3,28,5
"org.jfree.chart.axis.StandardTickUnitSource",2,0,3,3
"org.jfree.data.xml.RootHandler",3,0,2,3
"org.jfree.chart.PieChartTest",8,4,0,6
"org.jfree.data.DomainOrderTest",6,1,0,1
"org.jfree.data.RangeTypeTest",6,1,0,1
"org.jfree.data.function.PolynomialFunction2D",4,2,11,5
"org.jfree.data.time.ohlc.OHLCSeries",4,4,34,6
"org.jfree.chart.labels.StandardPieToolTipGenerator",5,2,17,7
"org.jfree.chart.renderer.xy.XYItemRendererState",5,4,9,5
"org.jfree.chart.title.DateTitle",11,1,6,2
"org.jfree.data.xy.XIntervalDataItem",1,1,14,2
"org.jfree.data.xy.YIntervalDataItem",1,1,14,2
"org.jfree.data.function.PowerFunction2DTest",5,1,0,1
"org.jfree.data.xy.YIntervalTest",5,1,0,1
"org.jfree.data.xy.YWithXIntervalTest",5,1,0,1
"org.jfree.chart.encoders.SunPNGEncoderAdapter",6,1,0,3
"org.jfree.data.xy.VectorDataItem",1,1,15,2
"org.jfree.chart.renderer.category.StandardBarPainterTest",6,2,0,2
"org.jfree.chart.renderer.xy.StandardXYBarPainterTest",6,2,0,2
"org.jfree.data.function.LineFunction2DTest",4,1,0,1
"org.jfree.data.time.FixedMillisecondTest",6,1,0,1
"org.jfree.chart.renderer.PolarItemRenderer",12,9,2,9
"org.jfree.chart.ui.ApplicationFrame",3,0,0,2
"org.jfree.chart.event.ChartProgressEvent",2,2,2,2
"org.jfree.data.xy.NormalizedMatrixSeries",0,0,0,1
"org.jfree.chart.entity.XYAnnotationEntity",2,0,1,2
"org.jfree.chart.axis.DateTickMarkPositionTest",5,1,0,1
"org.jfree.chart.event.ChartChangeEvent",3,2,31,2
"org.jfree.chart.block.EmptyBlock",5,2,208,8
"org.jfree.chart.panel.AbstractOverlay",6,5,1,6
"org.jfree.data.time.TimePeriodValueTest",5,1,0,1
"org.jfree.chart.axis.TickUnitsTest",6,2,0,2
"org.jfree.data.statistics.HistogramBinTest",5,2,0,2
"org.jfree.data.statistics.MeanAndStandardDeviationTest",5,1,0,1
"org.jfree.data.time.TimeSeriesDataItemTest",5,1,0,1
"org.jfree.data.xy.XYDataItemTest",6,2,0,2
"org.jfree.chart.needle.ArrowNeedleTest",5,2,0,2
"org.jfree.chart.util.HMSNumberFormat",4,0,1,2
"org.jfree.chart.axis.AxisLocationTest",4,1,0,1
"org.jfree.chart.axis.CategoryAnchorTest",5,1,0,1
"org.jfree.chart.renderer.RendererState",3,3,3,3
"org.jfree.chart.renderer.xy.RendererXYPackageUtils",4,4,0,4
"org.jfree.chart.block.BlockParams",0,0,2,1
"org.jfree.chart.ui.FontDisplayField",4,1,2,4
"org.jfree.chart.ui.StrokeChooserPanel",6,0,2,3
"org.jfree.chart.axis.CategoryLabelWidthTypeTest",4,1,0,1
"org.jfree.chart.ui.NumberCellRenderer",5,0,1,3
"org.jfree.data.general.DefaultKeyedValues2DDatasetTest",5,2,0,3
"org.jfree.data.general.AbstractSeriesDataset",1,0,3,5
"org.jfree.data.xy.AbstractXYDataset",2,1,11,4
"org.jfree.chart.axis.DateTickUnitTest",4,1,0,1
"org.jfree.chart.needle.LineNeedleTest",4,2,0,2
"org.jfree.chart.needle.LongNeedleTest",4,2,0,2
"org.jfree.chart.needle.MiddlePinNeedleTest",4,2,0,2
"org.jfree.chart.needle.PinNeedleTest",4,2,0,2
"org.jfree.chart.needle.PlumNeedleTest",4,2,0,2
"org.jfree.chart.needle.PointerNeedleTest",4,2,0,2
"org.jfree.chart.needle.ShipNeedleTest",4,2,0,2
"org.jfree.chart.needle.WindNeedleTest",4,2,0,2
"org.jfree.data.general.DefaultKeyedValuesDatasetTest",5,2,0,2
"org.jfree.chart.urls.URLUtilities",3,0,0,2
"org.jfree.chart.ChartMouseEvent",4,1,2,1
"org.jfree.data.xy.OHLCDataItemTest",6,1,0,1
"org.jfree.chart.plot.PlotOrientationTest",4,1,0,1
"org.jfree.chart.util.StringUtils",0,0,2,2
"org.jfree.chart.ChartHints",1,0,1,1
"org.jfree.data.statistics.BoxAndWhiskerCategoryDataset",2,1,5,2
"org.jfree.chart.plot.AbstractPieLabelDistributor",3,1,1,1
"org.jfree.chart.ChartFrame",3,0,0,0
"org.jfree.data.statistics.BoxAndWhiskerItemTest",5,1,0,1
"org.jfree.chart.util.BooleanList",0,0,7,2
"org.jfree.chart.util.Args",0,0,206,0
"org.jfree.chart.MeterChartTest",8,4,0,5
"org.jfree.chart.plot.Zoomable",2,1,7,1
"org.jfree.chart.util.ObjectList",0,0,4,1
"org.jfree.data.general.IntervalDataItem",0,0,2,0
"org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGenerator",0,0,0,1
"org.jfree.chart.renderer.AreaRendererEndTypeTest",3,1,0,1
"org.jfree.chart.event.RendererChangeEvent",0,0,49,1
"org.jfree.chart.plot.MyPlotChangeListener",2,2,2,3
"org.jfree.chart.renderer.RendererChangeDetector",2,2,2,3
"org.jfree.chart.axis.NumberTick",1,0,14,2
"org.jfree.chart.axis.StandardTickUnitSourceTest",4,1,0,1
"org.jfree.chart.urls.StandardXYURLGeneratorTest",5,2,0,2
"org.jfree.chart.editor.ChartEditorManager",2,2,1,2
"org.jfree.chart.text.G2TextMeasurer",3,0,4,4
"org.jfree.chart.labels.ItemLabelAnchorTest",4,1,0,1
"org.jfree.chart.labels.ItemLabelPositionTest",3,1,0,1
"org.jfree.data.time.TimePeriodAnchorTest",3,1,0,1
"org.jfree.data.statistics.BoxAndWhiskerXYDataset",2,1,5,2
"org.jfree.chart.HashUtilsTest",3,0,0,0
"org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGeneratorTest",2,0,0,0
"org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGeneratorTest",2,0,0,0
"org.jfree.chart.util.ArgsTest",2,0,0,0
"org.jfree.data.gantt.GanttCategoryDataset",1,1,3,2
"org.jfree.chart.block.BlockResult",1,1,5,2
"org.jfree.chart.resources.JFreeChartResources",1,0,0,0
"org.jfree.chart.imagemap.StandardURLTagFragmentGeneratorTest",2,0,0,0
"org.jfree.chart.util.HMSNumberFormatTest",2,0,0,0
"org.jfree.chart.date.MonthConstants",0,0,14,0
"org.jfree.chart.block.Block",4,2,8,3
"org.jfree.chart.plot.dial.DialLayer",4,0,9,0
"org.jfree.chart.axis.LogTick",2,0,4,1
"org.jfree.chart.event.AnnotationChangeEvent",2,2,14,3
"org.jfree.chart.plot.PlotState",4,2,5,2
"org.jfree.chart.imagemap.StandardToolTipTagFragmentGeneratorTest",2,0,0,0
"org.jfree.chart.title.ImageTitleTest",8,2,0,2
"org.jfree.data.general.HeatMapDataset",0,0,1,0
"org.jfree.data.xy.OHLCDataset",0,0,10,1
"org.jfree.chart.entity.EntityCollection",2,0,62,0
"org.jfree.chart.encoders.ImageEncoder",3,0,2,0
"org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGenerator",0,0,4,1
"org.jfree.data.xy.AbstractXYZDataset",0,0,2,3
"org.jfree.data.KeyedValues2D",1,0,3,1
"org.jfree.chart.plot.DrawingSupplier",3,0,7,0
"org.jfree.chart.plot.Pannable",2,1,4,1
"org.jfree.chart.event.AxisChangeEvent",1,1,13,2
"org.jfree.chart.event.MarkerChangeEvent",1,1,9,2
"org.jfree.chart.event.PlotChangeEvent",1,1,22,2
"org.jfree.chart.event.TitleChangeEvent",1,1,7,2
"org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator",0,0,6,1
"org.jfree.chart.plot.dial.DialLayerChangeEvent",1,1,72,2
"org.jfree.data.resources.DataPackageResources",1,0,0,0
"org.jfree.data.resources.DataPackageResources_de",1,0,0,0
"org.jfree.data.resources.DataPackageResources_es",1,0,0,0
"org.jfree.data.resources.DataPackageResources_fr",1,0,0,0
"org.jfree.data.resources.DataPackageResources_pl",1,0,0,0
"org.jfree.data.resources.DataPackageResources_ru",1,0,0,0
"org.jfree.data.general.DatasetGroupTest",3,1,0,1
"org.jfree.data.xy.IntervalXYDataset",0,0,30,1
"org.jfree.chart.axis.Timeline",1,0,1,0
"org.jfree.data.xy.XYDataset",2,1,89,2
"org.jfree.data.general.SeriesDataset",5,5,2,6
"org.jfree.chart.imagemap.StandardURLTagFragmentGenerator",0,0,6,1
"org.jfree.chart.labels.PieSectionLabelGenerator",5,1,3,1
"org.jfree.chart.renderer.category.BarPainter",3,0,3,0
"org.jfree.chart.renderer.xy.XYBarPainter",3,0,3,0
"org.jfree.data.general.DatasetChangeEvent",0,0,44,0
"org.jfree.chart.annotations.XYAnnotation",5,3,5,4
"org.jfree.data.xy.IntervalXYZDataset",0,0,4,1
"org.jfree.chart.block.Arrangement",2,1,7,1
"org.jfree.chart.editor.DefaultChartEditorFactory",1,1,1,2
"org.jfree.chart.annotations.CategoryAnnotation",5,3,3,4
"org.jfree.chart.entity.TickLabelEntity",2,0,5,2
"org.jfree.data.statistics.StatisticalCategoryDataset",1,1,4,2
"org.jfree.chart.panel.Overlay",3,2,4,2
"org.jfree.chart.block.BlockFrame",4,2,3,2
"org.jfree.chart.urls.StandardXYZURLGenerator",1,1,1,3
"org.jfree.data.general.SeriesChangeEvent",2,0,20,0
"org.jfree.data.xml.DatasetTags",0,0,7,0
"org.jfree.data.category.IntervalCategoryDataset",0,0,9,1
"org.jfree.data.KeyedValues",1,0,6,1
"org.jfree.chart.renderer.PaintScale",2,1,6,1
"org.jfree.data.statistics.MultiValueCategoryDataset",2,1,4,2
"org.jfree.chart.plot.dial.MyDialLayerChangeListener",0,0,11,1
"org.jfree.chart.event.OverlayChangeEvent",2,1,3,1
"org.jfree.chart.imagemap.URLTagFragmentGenerator",4,4,3,4
"org.jfree.data.general.SeriesException",1,0,7,1
"org.jfree.data.general.Dataset",0,0,11,0
"org.jfree.chart.annotations.XYAnnotationBoundsInfo",1,1,2,1
"org.jfree.chart.labels.CategoryItemLabelGenerator",1,1,14,1
"org.jfree.chart.util.ShadowGenerator",1,0,9,0
"org.jfree.chart.annotations.Annotation",2,2,9,2
"org.jfree.chart.plot.dial.DialFrame",3,0,2,1
"org.jfree.data.category.CategoryRangeInfo",2,1,1,1
"org.jfree.data.xy.XYDomainInfo",2,1,2,1
"org.jfree.data.xy.XYRangeInfo",2,1,2,1
"org.jfree.chart.renderer.category.DefaultCategoryItemRenderer",2,1,8,2
"org.jfree.data.general.DefaultKeyedValues2DDataset",2,1,2,3
"org.jfree.chart.axis.TickUnitSource",0,0,3,0
"org.jfree.data.DomainInfo",0,0,9,0
"org.jfree.data.RangeInfo",0,0,9,0
"org.jfree.data.Values2D",0,0,1,0
"org.jfree.data.xy.VectorXYDataset",0,0,2,1
"org.jfree.data.xy.XisSymbolic",0,0,1,0
"org.jfree.data.xy.YisSymbolic",0,0,1,0
"org.jfree.chart.ChartMouseListener",1,0,1,0
"org.jfree.data.time.TimePeriod",1,0,5,1
