"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"br.com.trevisantecnologia.umov.watcher.dao.impl.DefaultSystemSettingsDaoImpl",12,1,1,1,4,2,3,3,0
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.actions.ReturnFromField",12,1,0,1,4,3,0,4,0
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.actions.Cancel",12,1,0,1,4,3,0,4,0
"br.com.trevisantecnologia.umov.watcher.dao.GenericDao",11,6,6,6,2,0,12,0,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.port.ICustomEntityEntryFeed",11,3,3,3,5,4,2,4,0
"br.com.trevisantecnologia.umov.watcher.dao.impl.SystemParameterDaoImpl",11,1,1,2,4,2,7,3,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.builder.Builder",10,4,4,4,3,2,8,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.port.IServiceLocalItemFeed",10,3,3,3,4,3,2,3,0
"br.com.trevisantecnologia.umov.watcher.model.SmsRecipients",10,2,2,2,0,0,1,0,1
"br.com.trevisantecnologia.umov.watcher.feeder.domain.builder.criteria.FeedCriteriaPropertyService",9,1,1,1,2,2,0,3,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.operations.Delete",9,1,0,1,2,2,0,3,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.operations.Insert",9,1,0,1,2,2,0,3,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.operations.Update",9,1,0,1,2,2,0,3,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.port.IFeederService",8,3,3,3,2,1,3,1,0
"br.com.trevisantecnologia.umov.watcher.mapping.ArchaicEntityMapper",8,1,0,1,2,2,0,3,0
"br.com.trevisantecnologia.umov.watcher.types.BooleanChar",8,1,1,1,0,0,1,1,2
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.smartpush.notification.param.ParamNotExistsException",8,1,1,1,1,0,1,1,1
"br.com.trevisantecnologia.umov.watcher.exception.SaveException",8,1,1,1,0,0,4,2,2
"br.com.trevisantecnologia.umov.watcher.exception.NextImportPackageNumberException",8,1,1,1,0,0,2,2,2
"br.com.trevisantecnologia.umov.watcher.exception.FtpDirectoryNotFoundException",8,1,1,1,0,0,2,2,2
"br.com.trevisantecnologia.umov.watcher.eca.action.schedule.notification.Translator",7,3,3,3,1,0,4,0,0
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.Finisher",7,3,3,3,1,1,2,1,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.port.ICustomFieldValueFeed",7,1,1,1,3,2,2,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.exceptions.CustomEntityEntryFeederException",7,1,1,1,0,0,9,1,1
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.TasksReturnFromField",7,1,1,1,3,2,2,2,0
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.TasksToCancel",7,1,1,1,3,2,2,2,0
"br.com.trevisantecnologia.umov.watcher.exception.RowCountException",7,1,1,1,0,0,1,2,1
"br.com.trevisantecnologia.umov.watcher.exception.SendEmailException",7,1,1,1,0,0,1,1,1
"br.com.trevisantecnologia.umov.watcher.exception.BusinessValidation",7,1,1,1,0,0,1,1,1
"br.com.trevisantecnologia.umov.watcher.exception.MissingRequiredParameterToChangePasswordException",7,1,1,1,0,0,0,1,1
"br.com.trevisantecnologia.umov.watcher.exception.PropertyNotFoundException",7,1,1,1,0,0,1,1,1
"br.com.trevisantecnologia.umov.watcher.exception.ScheduleSendEmailException",7,1,1,1,0,0,2,1,1
"br.com.trevisantecnologia.umov.watcher.exception.SaveOrUpdateException",7,1,1,1,0,0,1,3,1
"br.com.trevisantecnologia.umov.watcher.exception.SearchEventViewException",7,1,1,1,0,0,1,2,1
"br.com.trevisantecnologia.umov.watcher.exception.EventConditionException",7,1,1,1,0,0,15,1,1
"br.com.trevisantecnologia.umov.watcher.exception.BusinessException",7,1,1,1,0,0,2,1,1
"br.com.trevisantecnologia.umov.watcher.exception.EntityNotMappedException",7,1,1,1,0,0,1,2,1
"br.com.trevisantecnologia.umov.watcher.exception.NoRecipientFoundException",7,1,1,1,0,0,1,1,1
"br.com.trevisantecnologia.umov.watcher.exception.FindByCriteriaException",7,1,1,1,0,0,5,2,1
"br.com.trevisantecnologia.umov.watcher.exception.AlternativeIdentifierDuplicationException",7,1,1,1,0,0,1,2,1
"br.com.trevisantecnologia.umov.watcher.exception.CustomerDoNotAllowedToChangePasswordException",7,1,1,1,0,0,0,1,1
"br.com.trevisantecnologia.umov.watcher.task.SendTask",6,1,1,1,2,2,2,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.port.ICustomEntityFeed",6,1,1,1,2,2,2,2,0
"br.com.trevisantecnologia.umov.watcher.model.Verbas",5,2,2,2,0,0,2,0,0
"br.com.trevisantecnologia.umov.watcher.mapping.EntityMapper",5,1,1,1,1,1,1,1,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.observer.Observer",5,1,1,1,1,1,2,1,0
"br.com.trevisantecnologia.umov.watcher.dao.EventViewDao",5,1,1,1,1,0,3,0,0
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.UpdateAgents",5,1,1,1,1,1,2,1,0
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.UpdateTasks",5,1,1,1,1,1,2,1,0
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.DomainEvents.ItWasFinisherTasks",5,1,1,1,1,1,3,1,0
"br.com.trevisantecnologia.umov.watcher.dao.impl.SubGrouDaoImpl",5,0,0,1,2,2,1,3,0
"br.com.trevisantecnologia.umov.watcher.dao.impl.SmsDaoImpl",5,0,0,1,2,2,1,3,0
"br.com.trevisantecnologia.umov.watcher.dao.impl.ActionImplDaoImpl",5,0,0,1,2,2,1,3,0
"br.com.trevisantecnologia.umov.watcher.dao.impl.CustomEntityDaoImpl",5,0,0,1,2,2,1,3,0
"br.com.trevisantecnologia.umov.watcher.dao.impl.ServiceLocalDaoImpl",5,0,0,1,2,2,2,3,0
"br.com.trevisantecnologia.umov.watcher.task.WatcherTask",4,1,1,1,0,0,22,0,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedField",4,1,1,1,0,0,5,0,0
"br.com.trevisantecnologia.umov.watcher.validators.WatcherValidator",4,1,1,1,0,0,1,0,0
"br.com.trevisantecnologia.umov.watcher.model.EntityModel",4,1,1,1,0,0,5,0,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.exceptions.CriteriasNotFoundException",4,0,0,1,0,0,1,1,1
"br.com.trevisantecnologia.umov.watcher.dao.ActivityDaoImpl",4,0,0,1,1,1,1,2,0
"br.com.trevisantecnologia.umov.watcher.exception.NotFoundFeederStrategyException",4,0,0,1,0,0,1,1,1
"br.com.trevisantecnologia.umov.watcher.exception.FailedChangePassowordAttemptException",4,0,0,1,0,0,0,1,1
"br.com.trevisantecnologia.umov.watcher.exception.AdapterNotImplementedException",4,0,0,1,0,0,0,1,1
"br.com.trevisantecnologia.umov.watcher.model.SmsDTO",3,0,0,1,0,0,2,1,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.smartpush.notification.param.Param",3,0,0,1,0,0,3,0,0
"br.com.trevisantecnologia.umov.watcher.model.SessionVariable",3,0,0,1,0,0,1,1,0
"br.com.trevisantecnologia.umov.watcher.model.Subject",3,0,0,1,0,0,3,1,0
"br.com.trevisantecnologia.umov.watcher.model.Mail",3,0,0,1,0,0,4,1,0
