"method","loc","cyclo","calls","nbd","param"
"br.com.trevisantecnologia.umov.watcher.task.AnalyzeScheduleTask.getEvent()",4,1,1,2,0
"br.com.trevisantecnologia.umov.watcher.dao.AbstractDao.countByCriteria(Criteria criteria)",3,1,4,2,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.LogEcaDaoImpl.createLogEca(Event event, LogEcaType type, String error)",3,1,3,2,3
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleSendMailService.getSchedule()",3,1,3,2,0
"br.com.trevisantecnologia.umov.watcher.dao.impl.LogEcaDaoImpl.createLogEca(String xml, Result result, InputContext inputContext)",3,1,2,2,3
"br.com.trevisantecnologia.umov.watcher.dao.AbstractDao.findByCriteria(final Criterion... criterions)",3,1,2,2,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.ScheduleDaoImpl.save(Schedule schedule)",3,1,2,2,1
"br.com.trevisantecnologia.umov.watcher.task.AnalyzeScheduleTask.getContextType(Event event)",3,1,2,2,1
"br.com.trevisantecnologia.umov.watcher.task.SendSmsTask.normalizeAccentString(String text)",3,1,2,2,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.ScheduleDaoImpl.getTasksReturnFromField(ClientSettings clientSettings)",3,1,1,2,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.ScheduleDaoImpl.hasActivityEndJourney(Schedule schedule)",3,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleSendMailService.getDao()",3,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleSendMailService.getLogMonitor()",3,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleSendMailService.getStatusSchedule()",3,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.monitor.Monitor.getWatcherTask()",3,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.service.ClientService.getDao()",3,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.shouldFilterByFields()",2,1,6,2,0
"br.com.trevisantecnologia.umov.watcher.dao.impl.LogEcaDaoImpl.hasLog(Event event)",2,1,5,2,1
"br.com.trevisantecnologia.umov.watcher.monitor.Monitor.logException(String message, Exception cause)",2,1,4,2,2
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleExportService.findExportLayoutToSchedule()",2,1,4,2,0
"br.com.trevisantecnologia.umov.watcher.dao.impl.ScheduleDaoImpl.getFilter(ClientSettings clientSettings)",2,1,3,2,1
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleExportService.isBusinessInteligentType(ExportLayout exportLayout)",2,1,3,2,1
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleExportService.isRegistrationType(ExportLayout exportLayout)",2,1,3,2,1
"br.com.trevisantecnologia.umov.watcher.monitor.Monitor.logSleeptime(Long sleeptime)",2,1,3,2,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.ScheduleExportDaoImpl.searchForPendingScheduleExport()",2,1,3,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.setEntityInExecuteInformation()",2,1,3,2,0
"br.com.trevisantecnologia.umov.watcher.dao.AbstractDao.delete(T entity)",2,1,2,2,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.ScheduleDaoImpl.buildDistanceRestriction(ScheduleGPSContext scheduleGPSContext)",2,1,2,2,1
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.addMessageLog(String message)",2,1,2,2,1
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleSendMailService.getSystemParameter()",2,1,2,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.getClientId()",2,1,2,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.getEntityType()",2,1,2,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.getExecuteInformationtId()",2,1,2,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.getHistoryId()",2,1,2,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.getOriginType()",2,1,2,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.getServiceLocalId()",2,1,2,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.shouldExecuteInWatcher()",2,1,2,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.useDefaultItem()",2,1,2,2,0
"br.com.trevisantecnologia.umov.watcher.monitor.Monitor.getSleepTime()",2,1,2,2,0
"br.com.trevisantecnologia.umov.watcher.monitor.Monitor.notStop()",2,1,2,2,0
"br.com.trevisantecnologia.umov.watcher.service.WatcherEventService.getEvents()",2,1,2,2,0
"br.com.trevisantecnologia.umov.watcher.dao.AbstractDao.existsByCriteria(Criteria criteria)",2,1,1,2,1
"br.com.trevisantecnologia.umov.watcher.dao.AbstractDao.initialize(Object proxy)",2,1,1,2,1
"br.com.trevisantecnologia.umov.watcher.dao.AbstractDao.getEntityType()",2,1,1,2,0
"br.com.trevisantecnologia.umov.watcher.dao.AbstractDao.getSession()",2,1,1,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.fieldsToFilter()",2,1,1,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.getExecutionModuleType()",2,1,1,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.isEntityCustomEntity()",2,1,1,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.needDisableTriggers()",2,1,1,2,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.getStatus()",2,1,1,2,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.getType()",2,1,1,2,0
"br.com.trevisantecnologia.umov.watcher.service.ClientService.retrieveClientListWithScheduleToProcess()",2,1,1,2,0
"br.com.trevisantecnologia.umov.watcher.task.SendSmsTask.getSmsServiceEndPoint()",2,1,1,2,0
"br.com.trevisantecnologia.umov.watcher.dao.AbstractDao.findByAlternativeIdentifier(String value)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.dao.AbstractDao.onRetrieved(T instance)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.setEntity(String entity)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.setEntityId(long entityId)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.setExecuteInformation(ExecuteInformation executeInformation)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.setExecutionModule(String executionModule)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.setExecutionMoment(int executionMoment)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.setOperation(FeedOperation operation)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.setRetroalimentationFields(List<FeedFieldRule> retroalimentationFields)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.setSentFeedToMobile(boolean sentFeedToMobile)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.setAction(String action)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.setAgentIdList(List<Long> agentIdList)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.setAmountOfExecution(int amountOfExecution)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.setClient(Client client)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.setDateHourCreation(LocalDateTime dateHourCreation)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.setDateHourExpiration(LocalDateTime dateHourExpiration)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.setDateHourScheduling(LocalDateTime dateHourScheduling)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.setId(Long id)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.setLink(String link)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.setMessage(String message)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.task.ApiCallbackTask.isSuccessful(int statusCode)",2,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleSendMailService.isVerifyActivityHistory()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.getEntity()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.getEntityId()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.getExecuteInformation()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.getExecutionModule()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.getExecutionMoment()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.getOperation()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.getRetroalimentationFields()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.isExecutionMomentOnFinalizeActivityTask()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.model.FeedRuleMapping.isSentFeedToMobile()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.http.HttpUtil.HttpUtil()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.getAction()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.getAgentIdList()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.getAmountOfExecution()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.getClient()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.getDateHourCreation()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.getDateHourExpiration()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.getDateHourScheduling()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.getId()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.getLink()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.getMessage()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.ScheduleNotification.incrementAmountOfExecution()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.monitor.Monitor.getWatcherEventService()",2,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.service.WatcherEventService.process(Event event)",0,1,0,2,1
"br.com.trevisantecnologia.umov.watcher.monitor.Monitor.getMonitorType()",0,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.service.WatcherEventService.getLogMonitor()",0,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.service.WatcherEventService.getPlataformEventId()",0,1,0,2,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleImportService.execute()",23,1,19,1,0
"br.com.trevisantecnologia.umov.watcher.ioc.guice.WatcherInjectionModule.configure()",22,1,21,1,0
"br.com.trevisantecnologia.umov.watcher.http.RESTClientProvider.getTrustManager()",16,1,0,1,0
"br.com.trevisantecnologia.umov.watcher.dao.impl.HistoryItemDaoImpl.findHistoryItemGroupByItem(FeedRuleMapping feedRuleMapping)",15,1,16,1,1
"br.com.trevisantecnologia.umov.watcher.task.ScheduleImageImportTask.scheduleImage(Media media)",14,1,11,1,1
"br.com.trevisantecnologia.umov.watcher.feeder.oldway.FeederStrategy.populateFieldValue(T entity, Object value, String fieldDescriptor)",14,1,8,1,3
"br.com.trevisantecnologia.umov.watcher.io.PropertiesLoader.loadWatcherPropertyFile()",14,1,5,1,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.FinishScheduleBaseOnGPSService.createActivityHistory(ScheduleActivity scheduleActivity)",13,1,21,1,1
"br.com.trevisantecnologia.umov.watcher.log.LogManager.log(LogLevel level, String message, String loggerName)",13,1,10,1,3
"br.com.trevisantecnologia.umov.watcher.dao.impl.ActivityHistoryDaoImpl.findActivityHistoryToApiCallback(Schedule schedule, LocalDateTime dateEndExcute)",11,1,12,1,2
"br.com.trevisantecnologia.umov.watcher.service.ScheduleService.setDefaultValues(Schedule schedule)",11,1,11,1,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.ClientDaoImpl.generateSqlSentence()",11,1,9,1,0
"br.com.trevisantecnologia.umov.watcher.task.ScheduleExportTask.process(EventExportView event)",11,1,7,1,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.ClientDaoImpl.findWithSchedulesToSendReportEmail()",11,1,5,1,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleImportService.ScheduleImportService(ScheduleImportDaoImpl dao, DefaultSystemSettingsDaoImpl defaultSystemSettingsDao, FileSystemManager fileSystemManager, ImportCacheManager cacheManager, FileChecksumGenerator fileChecksumGenerator, SystemParameterDaoImpl systemParameterDao)",11,1,3,1,6
"br.com.trevisantecnologia.umov.watcher.dao.impl.ActivityHistoryDaoImpl.findScheduleIdsNotExporter(Client client, LocalDateTime dateEndExcute)",10,1,17,1,2
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.FinishScheduleBaseOnGPSService.createHistoryItem(ActivityHistory activityHistory, Section section, SectionField sectionField, String value)",10,1,11,1,4
"br.com.trevisantecnologia.umov.watcher.feeder.domain.builder.CustomEntityBuilder.buildDefault(FeedRuleMapping feedRuleMapping, ItemFilterDTO itemFilterDTO)",10,1,9,1,2
"br.com.trevisantecnologia.umov.watcher.dao.impl.EventDaoImpl.findBy(Event filter)",10,1,7,1,1
"br.com.trevisantecnologia.umov.watcher.task.ScheduleImportTask.scheduleFiles(EventImportView event)",10,1,7,1,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.ActivityHistoryDaoImpl.buildExistsDataToBeExportedQuery(ExportLayout exportLayout)",9,1,8,1,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.FilterDAO.filterByTaskAndActivity(StringBuilder sql)",9,1,8,1,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.ActivityHistoryDaoImpl.updateActivityHistoriesToExportedByScheduleId(Long scheduleId)",9,1,7,1,1
"br.com.trevisantecnologia.umov.watcher.builder.ScheduleReportSmsBuilder.construct()",9,1,6,1,0
"br.com.trevisantecnologia.umov.watcher.io.FileChecksumGenerator.generateFileChecksum(File file)",9,1,4,1,1
"br.com.trevisantecnologia.umov.watcher.io.PropertiesLoader.getDatabaseProperties()",9,1,3,1,0
"br.com.trevisantecnologia.umov.watcher.io.PropertiesLoader.getSmartPushProperties()",9,1,3,1,0
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.TasksFinisher.finishTasks()",9,1,3,1,0
"br.com.trevisantecnologia.umov.watcher.model.ApiCallback.translateDateExecutionInDate()",9,1,2,1,0
"br.com.trevisantecnologia.umov.watcher.dao.impl.HistoryItemDaoImpl.findSectionFieldByHistory(Long historyId, Long activityId, Long scheduleId, Long fieldId, Long clientId)",8,1,9,1,5
"br.com.trevisantecnologia.umov.watcher.dao.impl.HistoryItemDaoImpl.findSectionField(Long activityId, Long fieldId, Long clientId)",8,1,8,1,3
"br.com.trevisantecnologia.umov.watcher.feeder.oldway.ItemFeeder.setDefaultValues()",8,1,6,1,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.builder.ServiceLocalItemBuilder.buildDefault(FeedRuleMapping feedRuleMapping, ItemFilterDTO itemFilterDTO)",8,1,5,1,2
"br.com.trevisantecnologia.umov.watcher.eca.adapter.impl.InternalConnector.logIn(InputContext inputContext)",8,1,4,1,1
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleImportService.populateScheduleImport(ScheduleImport scheduleImport, Long nextValueRetrieved)",7,1,12,1,2
"br.com.trevisantecnologia.umov.watcher.feeder.domain.builder.criteria.FeedCriteriaCustomFieldService.buildFeedWhere(FeedCriteria feedCriteria, HistoryItem findHistoryByField)",7,1,10,1,2
"br.com.trevisantecnologia.umov.watcher.dao.impl.FilterDAO.getHistoryFilter(ClientSettings clientSettings)",7,1,6,1,1
"br.com.trevisantecnologia.umov.watcher.feeder.domain.builder.CustomEntityBuilder.buildEntries(FeedRuleMapping feedRuleMapping, ItemFilterDTO itemFilterDTO)",7,1,5,1,2
"br.com.trevisantecnologia.umov.watcher.builder.ReportRequest.extractEntity(Entity entity)",7,1,5,1,1
"br.com.trevisantecnologia.umov.watcher.eca.adapter.impl.InternalConnector.logOut(Result result)",7,1,4,1,1
"br.com.trevisantecnologia.umov.watcher.serialize.JodaDateTimeConverter.unmarshal(HierarchicalStreamReader reader, UnmarshallingContext context)",7,1,3,1,2
"br.com.trevisantecnologia.umov.watcher.eca.action.schedule.notification.parse.ParseTranslator.headers()",7,1,3,1,0
"br.com.trevisantecnologia.umov.watcher.builder.ReportRequest.extractScheduleParameters()",6,1,11,1,0
"br.com.trevisantecnologia.umov.watcher.feeder.aplication.FeederService.feedWithoutRuleMapping(ScheduleFeed scheduleFeed)",6,1,8,1,1
"br.com.trevisantecnologia.umov.watcher.log.LogManager.getAplicationLogger(LogMonitor actionType)",6,1,8,1,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.HistoryItemDaoImpl.findSectionFieldBySchedule(Long activityId, Long scheduleId, Long fieldId, Long clientId)",6,1,7,1,4
"br.com.trevisantecnologia.umov.watcher.eca.action.schedule.notification.parse.ParseTranslator.parseData(ScheduleNotification notification)",6,1,6,1,1
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.FinishScheduleBaseOnGPSService.createHistoryItem(ActivityHistory activityHistory, String alternativeIdentifier, String value)",6,1,5,1,3
"br.com.trevisantecnologia.umov.watcher.dao.impl.FilterDAO.filterByTask(StringBuilder sql)",6,1,5,1,1
"br.com.trevisantecnologia.umov.watcher.log.LogManager.log(LogLevel level, String message, LogMonitor actionType, Throwable ex)",6,1,4,1,4
"br.com.trevisantecnologia.umov.watcher.log.LogManager.log(LogLevel level, String message, LogMonitor actionType)",6,1,4,1,3
"br.com.trevisantecnologia.umov.watcher.service.CustomFieldValueService.buildDefaultCustomFieldValue(ExecuteInformation scheduleFeed, CustomField customField, Long entityId)",6,1,4,1,3
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.smartpush.Push.Push(ScheduleNotification scheduleNotification, SmartPushProperties smartPushProperties)",6,1,4,1,2
"br.com.trevisantecnologia.umov.watcher.service.CustomFieldValueService.buildCustomField(Schedule schedule, String alternativeIdentifier)",6,1,4,1,2
"br.com.trevisantecnologia.umov.watcher.eca.action.schedule.notification.parse.ParseTranslator.parseWhere(ScheduleNotification notification)",6,1,4,1,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.ActivityHistoryDaoImpl.generateSqlToUpdateActivityHistoryToExported()",6,1,4,1,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.FinishScheduleBaseOnGPSService.processSchedule(Schedule schedule)",6,1,3,1,1
"br.com.trevisantecnologia.umov.watcher.service.ScheduleService.save(Schedule schedule)",6,1,3,1,1
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.actions.ActionHandler.processFinisher(List<Task> tasks)",6,1,3,1,1
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.actions.ActionHandler.ActionHandler(Action action, ClientSettings clientSettings, UpdateTasks updateTasksDao)",6,1,1,1,3
"br.com.trevisantecnologia.umov.watcher.mapping.AbstractEntityMapper.getLongValueOf(String value)",6,1,1,1,1
"br.com.trevisantecnologia.umov.watcher.mapping.ActivityConditionMapper.getLongValueOf(String value)",6,1,1,1,1
"br.com.trevisantecnologia.umov.watcher.model.Body.setShortener(Shortener shortener)",6,1,0,1,1
"br.com.trevisantecnologia.umov.watcher.http.RESTClientProvider.postData(Translator translator)",5,1,9,1,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.ActivityHistoryDaoImpl.hasDataToExport(ExportLayout exportLayout)",5,1,8,1,1
"br.com.trevisantecnologia.umov.watcher.feeder.domain.builder.ServiceLocalItemBuilder.buildEntries(FeedRuleMapping feedRuleMapping, ItemFilterDTO itemFilterDTO)",5,1,5,1,2
"br.com.trevisantecnologia.umov.watcher.dao.impl.HistoryItemDaoImpl.selectItemIdDefault(Long clientId)",5,1,5,1,1
"br.com.trevisantecnologia.umov.watcher.eca.action.schedule.notification.parse.ParseTranslator.parse(ScheduleNotification notification)",5,1,4,1,1
"br.com.trevisantecnologia.umov.watcher.task.schedule.notification.ScheduleNotificationTask.processNotification(ScheduleNotification notification)",5,1,4,1,1
"br.com.trevisantecnologia.umov.watcher.service.ScheduleService.findScheduleWithActivityHistory(LocalDateTime dateEndExecution, Long scheduleId)",5,1,3,1,2
"br.com.trevisantecnologia.umov.watcher.http.RESTClientProvider.create()",5,1,3,1,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.smartpush.notification.Notification.Notification(ScheduleNotification notification, String appid, Device device, SmartPushProperties smartPushProperties)",5,1,2,1,4
"br.com.trevisantecnologia.umov.watcher.ioc.guice.SmartPushProperties.configure(Binder binder)",5,1,2,1,1
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.smartpush.notification.NotificationFactory.createNotifications(ScheduleNotification scheduleNotification)",5,1,2,1,1
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.TasksFinisher.TasksFinisher(ActionFactory actionFactory, ClientSettings clientSettings)",5,1,1,1,2
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.model.TaskFinalized.TaskFinalized(List<Task> tasks, ClientSettings clientSettings)",5,1,1,1,2
"br.com.trevisantecnologia.umov.watcher.eca.action.schedule.notification.parse.ParseTranslator.toString()",5,1,1,1,0
"br.com.trevisantecnologia.umov.watcher.model.RESTRequest.RESTRequest(String url, MultivaluedMap<String,String> form, Authentication authentication)",5,1,0,1,3
"br.com.trevisantecnologia.umov.watcher.task.ScheduleExportTask.ScheduleExportTask(EventExportViewDaoImpl eventExportViewDao, ContextBuilder contextBuilder, ActionManagerFactory actionManagerFactory)",5,1,0,1,3
"br.com.trevisantecnologia.umov.watcher.task.ScheduleImportTask.ScheduleImportTask(EventImportViewDaoImpl eventImportViewDao, ContextBuilder contextBuilder, ActionManagerFactory actionManagerFactory)",5,1,0,1,3
"br.com.trevisantecnologia.umov.watcher.http.RESTClientProvider.post(RESTRequest request)",4,1,10,1,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.HistoryItemDaoImpl.findByItem(Long itemId, ScheduleFeed scheduleFeed, Long[] fieldFilter)",4,1,9,1,3
"br.com.trevisantecnologia.umov.watcher.http.RESTClientProvider.post(String url, MultivaluedMap<String,String> form)",4,1,7,1,2
"br.com.trevisantecnologia.umov.watcher.model.Recipients.hasNoRecipients()",4,1,6,1,0
"br.com.trevisantecnologia.umov.watcher.eca.action.schedule.notification.parse.ParseTranslator.ParseTranslator(ScheduleNotification notification, SystemParameter settings)",4,1,4,1,2
"br.com.trevisantecnologia.umov.watcher.service.ScheduleService.populateAgentField(Schedule schedule, HistoryItem historyItem)",4,1,4,1,2
"br.com.trevisantecnologia.umov.watcher.service.AbstractService.save(T entity)",4,1,4,1,1
"br.com.trevisantecnologia.umov.watcher.builder.ReportRequest.extractBody()",4,1,4,1,0
"br.com.trevisantecnologia.umov.watcher.service.CustomFieldValueService.saveValue(CustomFieldValue customFieldValue, String value, FeedRuleMapping feedRuleMapping)",4,1,3,1,3
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.smartpush.notification.param.APS.APS(ScheduleNotification notification, SmartPushProperties smartPushProperties)",4,1,3,1,2
"br.com.trevisantecnologia.umov.watcher.service.CustomFieldValueService.findCustomField(Schedule schedule, String alternativeIdentifier)",4,1,3,1,2
"br.com.trevisantecnologia.umov.watcher.serialize.JodaDateTimeConverter.marshal(Object object, HierarchicalStreamWriter writer, MarshallingContext context)",4,1,2,1,3
"br.com.trevisantecnologia.umov.watcher.eca.action.manager.ActionManagerFactory.create(EventExportView event, InputContext context)",4,1,2,1,2
"br.com.trevisantecnologia.umov.watcher.eca.action.manager.ActionManagerFactory.create(EventImportView event, InputContext context)",4,1,2,1,2
"br.com.trevisantecnologia.umov.watcher.feeder.domain.builder.criteria.FeedCriteriaCustomFieldService.buildWhere(Map<String,List<Object>> mapIn)",4,1,1,1,1
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.FinishScheduleBaseOnGPSService.getDate()",4,1,1,1,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.FinishScheduleBaseOnGPSService.getHour()",4,1,1,1,0
"br.com.trevisantecnologia.umov.watcher.io.FileSystemManager.FileSystemManager(PropertiesLoader propertiesLoader, ImporterFileSorter importerFileSorter)",4,1,0,1,2
"br.com.trevisantecnologia.umov.watcher.io.FileSystemManager.getSleepTime(Object clazzMonitor)",3,1,8,1,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.ActivityHistoryDaoImpl.findBySchedule(Schedule schedule)",3,1,6,1,1
"br.com.trevisantecnologia.umov.watcher.mapping.ActivityConditionMapper.getValidation(Condition condition, Schedule schedule)",3,1,5,1,2
"br.com.trevisantecnologia.umov.watcher.eca.action.manager.ActionManagerFactory.getScheduleGPSContext(java.util.List<ActionImpl> actions)",3,1,5,1,1
"br.com.trevisantecnologia.umov.watcher.service.ScheduleService.populateServiceLocalField(Schedule schedule, HistoryItem historyItem)",3,1,4,1,2
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.FinishScheduleBaseOnGPSService.getSchedule()",3,1,4,1,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleImportService.composeCustomerFtpDirectory()",3,1,4,1,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleImportService.composeCustomerLogDirectory()",3,1,4,1,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.builder.CustomEntityBuilder.getEntries(ExecuteInformation scheduleFeed, FeedRuleMapping feedRuleMapping, CustomEntity customEntity, ItemFilterDTO itemFilterDTO)",3,1,3,1,4
"br.com.trevisantecnologia.umov.watcher.service.HistoryItemService.searchByItem(Long itemId, ScheduleFeed scheduleFeed, Set<Long> filter)",3,1,3,1,3
"br.com.trevisantecnologia.umov.watcher.io.FileSystemManager.getWSDLFrom(String provider)",3,1,3,1,1
"br.com.trevisantecnologia.umov.watcher.service.ScheduleService.updateForSendReportSchedule(Schedule schedule)",3,1,3,1,1
"br.com.trevisantecnologia.umov.watcher.builder.ScheduleReportSmsBuilder.extractRecipients()",3,1,3,1,0
"br.com.trevisantecnologia.umov.watcher.builder.ReportRequest.extractFieldContent(Entity entity)",3,1,2,1,1
