"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa","lcom3"
"org.hibernate.bytecode.internal.javassist.FastClass",135,14,13,27,5,0,1,4,2,1.0384615384615385
"org.hibernate.test.schemavalidation.NumericValidationTest",135,14,11,23,32,15,0,17,5,0.8461538461538461
"org.hibernate.envers.test.integration.customtype.ExtendedEnumTypeTest",135,13,11,15,26,8,0,12,5,0.8333333333333334
"org.hibernate.query.criteria.internal.predicate.InPredicate",135,12,12,20,16,9,1,14,2,0.9545454545454546
"org.hibernate.test.annotations.formula.FormulaWithColumnTypesTest",135,12,11,20,19,7,0,11,4,0.8636363636363636
"org.hibernate.test.hql.CollectionPropertyDeprecationsTest",135,11,10,11,13,7,0,9,1,1.1
"org.hibernate.test.jpa.compliance.tck2_2.mapkeycolumn.MapKeyColumnElementCollectionTest",135,11,10,43,15,2,0,3,11,0.8818181818181818
"org.hibernate.hql.internal.QuerySplitter",135,10,2,27,10,6,3,13,3,0.8888888888888888
"org.hibernate.jpa.test.cascade.FetchTest",135,5,5,5,9,2,0,3,0,0.0
"org.hibernate.tool.schema.internal.StandardForeignKeyExporter",135,4,3,19,9,7,1,11,2,1.1666666666666667
"org.hibernate.userguide.mapping.embeddable.EmbeddableImplicitOverrideTest",134,23,20,81,12,3,0,4,9,0.8636363636363636
"org.hibernate.jpa.test.pack.Cat",134,21,20,22,21,0,0,2,11,0.759090909090909
"org.hibernate.secure.JaccIntegratorTest",134,18,14,7,21,2,0,6,2,0.9705882352941176
"org.hibernate.boot.jaxb.internal.stax.JpaOrmXmlEventReader",134,17,6,27,17,2,1,10,5,0.875
"org.hibernate.boot.model.source.internal.hbm.PluralAttributeSourceIdBagImpl",134,17,17,14,15,9,1,15,6,0.84375
"org.hibernate.jpa.test.schemagen.JpaSchemaGeneratorTest",134,16,8,17,14,6,4,11,4,1.0
"org.hibernate.query.criteria.internal.path.SingularAttributeJoin",134,14,9,24,12,5,2,12,3,0.9230769230769231
"org.hibernate.test.annotations.formula.JoinFormulaManyToOneLazyFetchingTest",134,14,12,43,21,2,0,6,6,0.8846153846153846
"org.hibernate.property.access.spi.SetterMethodImpl",134,8,4,24,10,5,4,9,10,0.6285714285714287
"org.hibernate.envers.configuration.internal.ClassesAuditingData",134,8,4,22,19,12,1,14,3,1.0952380952380953
"org.hibernate.envers.internal.synchronization.AuditProcess",134,8,6,27,14,7,9,9,9,0.42857142857142855
"org.hibernate.envers.test.integration.manytomany.BasicSet",134,7,6,7,10,4,0,5,4,0.75
"org.hibernate.test.lob.ClobLocatorTest",134,5,5,9,13,7,0,11,1,1.0
"org.hibernate.test.cdi.general.nonregistrymanaged.delayed.NonRegistryManagedDelayedCdiSupportTest",134,2,1,2,30,24,0,26,0,0.0
"org.hibernate.query.hhh12076.Task",133,35,35,73,4,0,2,4,15,0.7941176470588235
"org.hibernate.test.annotations.fetch.Person",133,24,24,27,17,0,3,1,8,0.8804347826086957
"org.hibernate.userguide.mapping.identifier.CompositeNaturalIdTest",133,18,17,138,12,2,0,4,6,0.8529411764705882
"org.hibernate.userguide.mapping.identifier.NaiveEqualsHashCodeEntityTest",133,17,16,144,16,1,0,6,6,0.875
"org.hibernate.jpa.test.orphan.onetomany.DeleteSharedOneToManyOrphansTest",133,16,13,16,21,3,0,7,8,0.9083333333333333
"org.hibernate.test.vibur.ViburDBCPConnectionProviderTest",133,14,10,15,28,6,0,13,7,0.7692307692307693
"org.hibernate.hql.spi.id.AbstractMultiTableBulkIdStrategyImpl",133,13,3,22,16,13,6,17,2,1.0416666666666667
"org.hibernate.test.converter.QueryTest",133,13,12,26,17,3,0,6,8,0.7083333333333334
"org.hibernate.test.procedure.Person",133,12,12,12,17,0,3,0,7,0.7922077922077922
"org.hibernate.envers.test.integration.components.dynamic.SanityCheckTest",133,11,6,11,12,4,0,7,0,0.0
"org.hibernate.jpa.test.mapping.UnidirectionalOneToManyUniqueConstraintOrderColumnTest",133,10,8,24,18,1,0,2,4,0.8333333333333334
"org.hibernate.envers.test.integration.collection.StringMapLobTest",133,10,9,16,19,6,0,10,3,1.0
"org.hibernate.hql.internal.ast.tree.BinaryArithmeticOperatorNode",133,9,6,48,5,3,1,8,0,0.0
"org.hibernate.userguide.sql.CollectionLoaderTest",133,8,7,23,27,4,0,5,3,0.9523809523809524
"org.hibernate.hql.spi.id.TableBasedDeleteHandlerImpl",133,7,4,16,17,12,3,17,5,0.6666666666666666
"org.hibernate.loader.plan.exec.process.internal.ResultSetProcessorImpl",133,4,3,14,23,17,1,19,6,0.16666666666666666
"org.hibernate.test.cdi.general.nonregistrymanaged.standard.NonRegistryManagedStandardCdiSupportTest",133,2,1,2,30,24,0,26,0,0.0
"org.hibernate.boot.model.source.internal.hbm.PluralAttributeMapKeyManyToManySourceImpl",132,22,22,15,8,4,2,5,4,0.9285714285714286
"org.hibernate.mapping.Constraint",132,22,22,30,15,4,8,12,4,0.9880952380952381
"org.hibernate.userguide.inheritance.SingleTableDiscriminatorFormulaTest",132,20,17,104,14,2,0,4,8,0.8157894736842105
"org.hibernate.boot.model.source.internal.hbm.SecondaryTableSourceImpl",132,19,19,18,15,9,1,12,4,0.9166666666666666
"org.hibernate.userguide.collections.BidirectionalComparatorSortedSetTest",132,18,17,270,18,1,0,8,6,0.9411764705882353
"org.hibernate.jpa.test.enhancement.TestLazyPropertyOnPreUpdate",132,15,13,12,23,5,0,10,6,0.8452380952380952
"org.hibernate.jpa.test.criteria.SuperclassCollectionTest",132,12,6,17,19,1,0,10,6,0.9696969696969696
"org.hibernate.envers.internal.entities.mapper.SinglePropertyMapper",132,12,10,24,18,12,3,18,1,1.0
"org.hibernate.envers.test.integration.basic.BigDecimalTypeTest",132,12,11,15,16,1,0,4,5,0.8181818181818182
"org.hibernate.test.annotations.cascade.CascadeTest",132,5,4,5,9,3,0,4,0,0.0
"org.hibernate.test.annotations.onetoone.OptionalOneToOneMappedByTest",132,5,4,5,13,3,0,4,0,0.0
"org.hibernate.hql.internal.ast.util.SyntheticAndFactory",132,4,3,21,16,13,2,16,4,0.5
"org.jboss.as.jpa.hibernate5.management.HibernateAbstractStatistics",131,22,18,30,11,0,5,7,6,1.0
"org.hibernate.type.AbstractType",131,21,21,25,9,4,8,8,2,1.05
"org.hibernate.userguide.associations.ManyToManyBidirectionalTest",131,18,17,138,13,1,0,6,8,0.9191176470588235
"org.hibernate.userguide.associations.JoinFormulaTest",131,17,16,41,13,2,0,4,7,0.8125
"org.hibernate.test.annotations.formula.JoinFormulaOneToManyNotIgnoreLazyFetchingTest",131,12,10,42,31,6,0,12,8,0.875
"org.hibernate.type.BasicTypeRegistry",131,10,9,19,9,6,4,8,4,0.8611111111111112
"org.hibernate.id.hhh12973.SequenceMismatchStrategyFixWithSequenceGeneratorTest",131,10,7,25,37,18,0,20,6,0.7222222222222222
"org.hibernate.jpa.test.orphan.onetomany.DeleteOneToManyOrphansTest",131,6,3,6,7,1,0,3,0,0.0
"org.hibernate.envers.test.integration.onetoone.bidirectional.primarykeyjoincolumn.OneToOneWithPrimaryKeyJoinTest",131,6,5,6,10,3,0,4,5,0.6
"org.hibernate.test.quote.QuoteTest",131,4,3,8,20,3,0,7,3,0.6666666666666666
"org.hibernate.test.where.hbm.EagerToManyWhereDontUseClassWhereTest",131,4,1,5,13,2,0,4,0,0.0
"org.hibernate.test.where.hbm.EagerToManyWhereUseClassWhereTest",131,4,1,5,13,2,0,4,0,0.0
"org.hibernate.test.where.hbm.LazyToManyWhereDontUseClassWhereTest",131,4,1,5,13,2,0,4,0,0.0
"org.hibernate.test.where.hbm.LazyToManyWhereUseClassWhereTest",131,4,1,5,13,2,0,4,0,0.0
"org.hibernate.test.loadplans.process.EntityWithNonLazyOneToManyListResultSetProcessorTest",131,3,2,6,30,12,0,17,6,0.08333333333333326
"org.hibernate.jpa.test.metamodel.Customer",130,27,27,27,11,0,6,1,11,0.8951048951048951
"org.hibernate.userguide.hql.PostgreSQLFunctionSelectClauseTest",130,13,10,29,20,8,0,9,4,0.875
"org.hibernate.test.annotations.formula.JoinFormulaManyToOneNotIgnoreLazyFetchingTest",130,13,11,42,30,7,0,12,8,0.8541666666666666
"org.hibernate.test.nationalized.MaterializedNClobBindTest",130,13,11,17,15,6,0,10,3,0.9166666666666666
"org.hibernate.test.type.LocalDateTest",130,13,4,32,21,4,0,10,5,0.8333333333333334
"org.hibernate.cache.spi.support.EntityReadWriteAccess",130,12,10,17,10,8,1,10,2,0.9545454545454546
"org.hibernate.userguide.collections.MapKeyClassTest",130,11,8,103,17,1,0,5,5,0.82
"org.hibernate.type.descriptor.java.ByteArrayTypeDescriptor",130,10,8,32,10,4,4,11,1,1.0
"org.hibernate.test.connections.SuppliedConnectionTest",130,10,2,11,19,11,0,14,2,0.9444444444444444
"org.hibernate.type.descriptor.java.JdbcTimestampTypeDescriptor",130,8,8,32,8,2,4,8,3,1.1428571428571428
"org.hibernate.event.internal.EntityCopyAllowedLoggedObserver",130,6,3,19,11,7,1,16,5,0.8
"org.hibernate.internal.IteratorImpl",130,6,5,16,12,8,2,11,11,0.0
"org.hibernate.test.legacy.NonReflectiveBinderTest",130,6,6,8,21,11,0,13,2,0.9
"org.hibernate.envers.internal.entities.mapper.relation.query.TwoEntityQueryGenerator",130,4,1,5,15,10,1,12,2,0.8333333333333334
"org.hibernate.mapping.MappedSuperclass",129,20,20,41,3,0,12,2,7,0.8421052631578947
"org.hibernate.test.querycache.StructuredQueryCacheTest",129,19,15,19,22,3,0,6,4,0.9861111111111112
"org.hibernate.boot.model.source.internal.hbm.HbmMetadataSourceProcessorImpl",129,15,15,30,10,4,1,7,5,0.8571428571428571
"org.hibernate.userguide.hql.PostgreSQLFunctionWhereClauseTest",129,13,11,29,13,3,0,4,4,0.875
"org.hibernate.envers.test.integration.collection.EntitySameMapKeyMultiMapValueTest",129,13,12,13,18,2,0,5,6,0.9444444444444445
"org.hibernate.jpa.test.query.QueryWithLiteralsInSelectExpressionTest",129,11,10,12,13,1,0,3,6,0.9333333333333333
"org.hibernate.envers.internal.entities.mapper.id.VirtualEntitySingleIdMapper",129,11,7,16,13,9,1,14,3,0.9
"org.hibernate.userguide.envers.DefaultAuditTest",129,10,9,88,17,2,0,3,4,0.8333333333333334
"org.hibernate.userguide.sql.CustomSQLSecondaryTableTest",129,9,8,23,25,4,0,5,3,0.875
"org.hibernate.test.locking.LockRefreshTest",129,9,7,11,15,2,0,3,4,0.8125
"org.hibernate.envers.test.integration.modifiedflags.HasChangedComponents",129,8,7,8,11,4,0,5,4,0.7857142857142857
"org.hibernate.jpa.test.graphs.EntityGraphUsingFetchGraphForLazyTest",129,2,1,9,27,2,0,3,11,0.0
"org.hibernate.test.legacy.Glarch",128,33,33,34,8,3,26,8,14,0.796875
"org.hibernate.userguide.flush.CommitFlushTest",128,19,18,73,15,1,0,4,8,0.9166666666666666
"org.hibernate.userguide.associations.OneToOneBidirectionalTest",128,17,16,65,13,1,0,3,7,0.875
"org.hibernate.test.ecid.CompositeIdAssociationsWithEmbeddedCompositeIdTest",128,15,13,15,16,1,0,3,6,0.8214285714285714
"org.hibernate.type.descriptor.java.BlobTypeDescriptor",128,13,13,25,13,7,3,12,2,1.0833333333333333
"org.hibernate.test.insertordering.UpdateOrderingIdentityIdentifierTest",128,13,11,14,25,5,0,9,5,0.9666666666666667
"org.hibernate.cfg.Environment",128,11,9,17,13,8,316,14,10,0.55
"org.jboss.as.jpa.hibernate5.management.HibernateEntityStatistics",128,11,9,10,9,1,1,4,12,0.6666666666666667
"org.hibernate.userguide.pc.FilterSqlFragementAliasTest",128,10,9,42,28,3,0,4,5,0.7777777777777778
"org.hibernate.test.event.entity.MergeListPreAndPostPersistTest",128,10,8,23,19,9,0,15,5,0.9777777777777779
"org.hibernate.test.namingstrategy.FullyQualifiedEntityNameNamingStrategyTest",128,10,8,17,20,13,0,19,3,0.8888888888888888
"org.hibernate.test.onetoone.bidirectional.BiDirectionalOneToOneFetchTest",128,9,8,9,8,2,0,3,4,0.9375
"org.hibernate.userguide.sql.CustomSQLTest",128,8,7,23,27,4,0,5,3,0.9047619047619048
"org.hibernate.envers.test.integration.inheritance.single.discriminatorformula.DiscriminatorFormulaTest",128,7,6,7,10,3,0,4,5,0.6666666666666666
"org.hibernate.jpa.test.criteria.basic.BasicCriteriaUsageTest",128,6,6,6,16,1,0,2,0,0.0
"org.hibernate.test.annotations.onetoone.OptionalOneToOnePKJCTest",128,6,4,6,13,5,0,6,0,0.0
"org.hibernate.jpa.test.emops.MergeMultipleEntityCopiesAllowedTest",128,5,3,9,10,1,1,3,0,0.0
"org.hibernate.test.annotations.derivedidentities.bidirectional.OneToOneWithDerivedIdentityTest",128,5,4,5,13,4,0,5,0,0.0
"org.hibernate.test.jpa.removed.RemovedEntityTest",128,5,5,5,11,4,0,5,0,0.0
"org.hibernate.test.queryhint.QueryHintHANATest",128,5,2,7,22,8,0,9,5,0.75
"org.hibernate.jpa.test.criteria.components.ComponentCriteriaTest",128,4,4,4,16,2,0,3,0,0.0
"org.hibernate.type.MetaType",127,21,21,26,11,6,2,11,4,0.95
"org.hibernate.envers.test.integration.query.JoinedInheritancePropertyJoinTest",127,20,19,32,14,2,0,4,8,0.868421052631579
"org.hibernate.boot.model.source.internal.hbm.PluralAttributeSequentialIndexSourceImpl",127,19,19,11,10,4,6,7,5,0.8999999999999999
"org.hibernate.test.constraint.ForeignKeyNoConstraintTest",127,19,18,33,15,3,0,5,8,0.9513888888888888
"org.hibernate.userguide.collections.OrderedBySQLTest",127,18,16,102,15,2,0,5,7,0.8907563025210083
"org.hibernate.userguide.mapping.identifier.MultipleNaturalIdTest",127,18,17,143,15,2,0,4,7,0.8823529411764706
"org.hibernate.test.bulkid.AbstractBulkIdTest",127,18,12,45,13,4,4,8,4,0.9117647058823529
"org.hibernate.test.event.collection.detached.AggregatedCollectionEventListener",127,17,15,19,26,22,1,33,5,0.9375
"org.hibernate.hql.internal.ast.util.ASTPrinter",127,14,10,26,10,2,15,7,1,1.0
"org.hibernate.loader.plan.exec.query.internal.SelectStatementBuilder",127,14,11,30,4,3,6,6,10,0.8153846153846154
"org.hibernate.envers.test.integration.collection.embeddable.MapNoEqualsHashCodeTest",127,14,13,71,16,2,0,8,3,0.9230769230769231
"org.hibernate.test.annotations.formula.JoinFormulaOneToOneNotIgnoreLazyFetchingTest",127,13,11,42,27,5,0,10,8,0.8541666666666666
"org.hibernate.test.flush.NonTransactionalDataAccessTest",127,13,10,13,15,4,0,7,3,0.9166666666666666
"org.hibernate.hql.spi.id.local.LocalTemporaryTableBulkIdStrategy",127,12,6,8,22,20,12,22,3,0.9090909090909091
"org.hibernate.type.SpecialOneToOneType",127,12,12,15,10,7,2,8,0,0.0
"org.hibernate.test.type.LocalDateTimeTest",127,12,3,28,16,3,0,7,9,0.6363636363636364
"org.hibernate.Hibernate",127,11,10,28,13,12,213,15,0,0.0
"org.hibernate.test.orphan.onetomany.DeleteOneToManyOrphansTest",127,6,3,6,6,2,0,4,0,0.0
"org.hibernate.criterion.Subqueries",126,41,40,41,0,0,3,0,0,0.0
"org.hibernate.spatial.dialect.oracle.criterion.SDOParameterMap",126,28,28,39,2,0,4,3,9,0.8724279835390947
"org.hibernate.test.converter.ConverterTest",126,17,15,22,13,5,0,10,4,0.90625
"org.hibernate.hql.spi.id.AbstractTableBasedBulkIdHandler",126,15,5,21,15,11,3,14,5,0.9
"org.hibernate.envers.test.integration.customtype.ObjectUserType",126,15,11,21,15,3,0,7,1,1.0714285714285714
"org.hibernate.userguide.pc.WhereJoinTableTest",126,13,12,29,16,3,0,4,6,0.9166666666666666
"org.hibernate.test.converter.elementCollection.ElementCollectionTests",126,12,11,12,29,7,0,16,4,0.8636363636363636
"org.hibernate.cfg.annotations.QueryHintDefinition",126,11,10,23,14,5,3,10,1,1.0
"org.hibernate.jpa.test.transaction.batch.JtaWithFailingBatchTest",126,11,6,17,22,7,0,14,6,0.8166666666666667
"org.hibernate.test.filter.OneToManyWithDynamicFilterTest",126,11,10,11,26,2,0,5,10,0.8
"org.hibernate.test.id.usertype.PostgreSQLMultipleTypesOtherContributorTest",126,11,8,11,26,13,0,14,3,0.9
"org.hibernate.userguide.transactions.TransactionsTest",126,8,7,14,13,8,0,9,2,0.9285714285714286
"org.hibernate.cfg.annotations.ListBinder",126,7,5,13,23,17,2,20,1,1.0
"org.hibernate.jpa.test.procedure.H2StoreProcedureTest",126,7,6,10,23,2,0,6,2,0.9166666666666666
"org.hibernate.test.insertordering.InsertOrderingWithJoinedTableInheritance",126,7,4,22,30,4,0,7,5,0.8333333333333334
"org.hibernate.test.insertordering.InsertOrderingWithSingleTableInheritance",126,7,4,22,30,4,0,7,5,0.8333333333333334
"org.hibernate.test.insertordering.InsertOrderingWithTablePerClassInheritance",126,7,4,22,30,4,0,7,5,0.8333333333333334
"org.hibernate.jpa.test.exception.ExceptionTest",126,6,5,6,14,3,0,4,0,0.0
"org.hibernate.envers.test.integration.onetomany.embeddedid.MapsIdTest",126,6,5,6,7,1,0,2,5,0.6
"org.hibernate.jpa.test.query.AddNamedQueryTest",126,5,5,5,17,7,0,8,0,0.0
"org.hibernate.jpa.test.transaction.SynchronizationTypeTest",126,5,3,5,20,8,0,9,0,0.0
"org.hibernate.test.queryhint.QueryHintTest",126,5,2,7,21,8,0,9,5,0.75
"org.hibernate.test.where.annotations.EagerManyToOneFetchModeJoinWhereTest",126,4,3,8,26,1,0,3,8,0.4583333333333333
"org.hibernate.SQLQuery",125,64,64,64,12,4,10,6,0,0.0
"org.hibernate.tuple.BaselineAttributeInformation",125,21,21,21,2,1,10,1,19,0.55
"org.hibernate.query.criteria.internal.AbstractManipulationCriteriaQuery",125,19,12,17,20,10,2,16,3,0.9444444444444444
"org.hibernate.userguide.collections.BidirectionalSortedSetTest",125,17,16,268,17,1,0,7,6,0.9479166666666666
"org.hibernate.query.criteria.internal.CriteriaUpdateImpl",125,13,9,22,10,2,1,8,3,0.9722222222222222
"org.hibernate.test.enums.OrdinalEnumTypeTest",125,13,10,22,19,7,0,10,9,0.6666666666666666
"org.hibernate.test.schematools.TestExtraPhysicalTableTypes",125,13,11,14,24,17,0,21,2,0.9583333333333334
"org.hibernate.test.timestamp.JdbcTimestampDSTWithUTCTest",125,10,7,20,21,4,0,6,3,0.8888888888888888
"org.hibernate.test.criteria.SessionCreateQueryFromCriteriaTest",125,9,6,11,19,4,0,9,2,0.9375
"org.hibernate.boot.model.convert.internal.AttributeConverterManager",125,8,6,14,16,6,1,9,5,0.7142857142857143
"org.hibernate.type.descriptor.java.JdbcTimeTypeDescriptor",125,8,8,28,8,2,3,8,3,1.0
"org.hibernate.test.bytecode.enhancement.lazy.LazyCollectionLoadingTest",125,8,7,22,33,5,0,6,8,0.6428571428571429
"org.hibernate.test.exception.SQLExceptionConversionTest",125,8,7,6,19,11,0,13,0,0.0
"org.hibernate.envers.configuration.internal.metadata.BasicMetadataGenerator",125,7,1,23,11,9,1,12,0,0.0
"org.hibernate.userguide.collections.MapKeyTypeTest",125,6,5,95,24,4,0,7,4,1.1
"org.hibernate.bytecode.enhance.internal.bytebuddy.FieldAccessEnhancer",125,6,5,10,18,4,1,8,4,0.7
"org.hibernate.test.where.hbm.EagerToManyWhereTest",125,3,1,4,11,1,0,3,0,0.0
"org.hibernate.test.where.hbm.LazyToManyWhereTest",125,3,1,4,11,1,0,3,0,0.0
"org.hibernate.envers.internal.entities.mapper.relation.lazy.proxy.SortedMapProxy",124,23,22,23,7,1,1,4,3,0.9545454545454546
"org.hibernate.test.bulkid.GlobalQuotedIdentifiersBulkIdTest",124,15,12,40,23,6,0,9,5,0.8571428571428571
"org.hibernate.userguide.schema.UniqueConstraintTest",124,14,13,36,19,3,0,4,6,0.8846153846153846
"org.hibernate.envers.configuration.internal.metadata.reader.AnnotationsMetadataReader",124,14,9,17,14,4,1,7,6,0.8846153846153846
"org.hibernate.test.jdbc.env.DefaultSchemaNameResolverTest",124,12,9,31,11,2,0,9,3,0.9393939393939394
"org.hibernate.loader.entity.EntityLoader",124,9,8,11,8,7,10,8,2,0.9375
"org.hibernate.jpa.test.transaction.TransactionCommitFailureTest",124,9,8,15,23,7,0,13,5,0.8
"org.hibernate.test.bytecode.enhancement.lazy.LazyLoadingTest",124,7,6,21,32,5,0,7,8,0.5833333333333334
"org.hibernate.test.dialect.unit.locktimeout.HANALockTimeoutTest",124,6,6,6,7,4,0,5,1,1.2
"org.hibernate.test.dialect.unit.locktimeout.OracleLockTimeoutTest",124,6,6,6,7,4,0,5,1,1.2
"org.hibernate.test.dialect.unit.locktimeout.PostgreSQLLockTimeoutTest",124,6,6,6,7,4,0,5,1,1.2
"org.jboss.as.jpa.hibernate5.scan.ScannerTests",124,6,4,10,23,1,0,8,5,0.6
"org.hibernate.proxy.pojo.bytebuddy.ByteBuddyProxyHelper",124,5,3,9,20,7,3,11,3,0.8333333333333333
"org.hibernate.test.jpa.lock.JPALockTest",124,4,3,7,16,10,0,12,1,1.3333333333333333
"org.hibernate.test.where.annotations.EagerManyToOneFetchModeSelectWhereTest",124,4,3,8,25,1,0,3,8,0.4583333333333333
"org.hibernate.stat.internal.QueryStatisticsImpl",123,21,21,24,6,1,1,3,14,0.9678571428571429
"org.hibernate.hql.internal.ast.tree.ComponentJoin",123,20,18,24,7,7,1,13,6,0.8771929824561404
"org.hibernate.LockOptions",123,20,20,31,6,0,124,1,11,0.7368421052631579
"org.hibernate.test.onetoone.lazy.LazyToOneTest",123,19,18,21,18,1,0,3,7,0.8333333333333334
"org.hibernate.boot.model.source.internal.hbm.ColumnSourceImpl",123,18,17,20,6,3,1,6,5,0.8823529411764706
"org.hibernate.test.bytecode.enhancement.lazy.LazyBasicFieldMergeTest",123,16,15,16,26,7,0,8,7,0.8666666666666667
"org.hibernate.test.joinfetch.enhanced.JoinFetchWithEnhancementTest",123,16,12,17,26,4,0,11,4,0.9
"org.hibernate.tool.schema.extract.internal.DatabaseInformationImpl",123,14,13,18,17,14,2,17,4,0.9230769230769231
"org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl",123,13,11,16,15,10,1,12,5,0.9833333333333334
"org.hibernate.sql.Sybase11JoinFragment",123,13,13,27,0,0,2,3,2,0.9583333333333334
"org.hibernate.test.ops.genericApi.ProxiedGetLoadAccessTest",123,11,10,17,12,4,0,6,2,0.95
"org.hibernate.test.dialect.functional.SQLServerDialectCollationTest",123,10,6,14,24,7,0,12,2,0.9444444444444444
"org.hibernate.graph.internal.parse.GraphParser",123,9,1,17,12,8,1,11,5,0.975
"org.hibernate.test.converter.NullHandlingTests",123,9,8,13,15,3,0,7,3,0.875
"org.hibernate.test.annotations.access.AccessTest",123,7,6,7,8,3,0,4,0,0.0
"org.hibernate.test.ondemandload.LazyLoadingTest",123,7,5,7,13,5,0,6,0,0.0
"org.hibernate.test.inheritance.discriminator.embeddable.JoinedSubclassWithEmbeddableTest",123,6,5,13,27,1,0,3,17,0.3294117647058824
"org.hibernate.test.inheritance.discriminator.embeddable.SingleTableWithEmbeddableTest",123,6,5,13,27,1,0,3,17,0.3294117647058824
"org.hibernate.test.inheritance.discriminator.embeddable.TablePerClassWithEmbeddableTest",123,6,5,13,27,1,0,3,17,0.3294117647058824
"org.hibernate.tool.schema.internal.Helper",123,5,5,14,26,19,2,21,1,1.0
"org.hibernate.action.internal.EntityAction",122,20,15,29,15,13,3,20,7,0.8421052631578947
"org.hibernate.boot.model.relational.Database",122,18,16,28,15,8,34,9,8,0.875
"org.hibernate.boot.model.source.internal.hbm.PluralAttributeElementSourceManyToAnyImpl",122,16,16,5,15,8,1,11,8,0.8833333333333333
"org.hibernate.envers.test.integration.collection.IndexColumnListTest",122,16,15,35,14,2,0,7,2,1.0333333333333334
"org.hibernate.envers.test.integration.collection.OrderColumnListTest",122,16,15,35,14,2,0,7,2,1.0333333333333334
"org.hibernate.resource.beans.container.spi.AbstractCdiBeanContainer",122,10,3,16,11,6,3,8,2,1.1111111111111112
"org.hibernate.jpa.test.criteria.basic.AggregationResultTest",122,9,8,11,13,2,0,6,1,1.0
"org.hibernate.test.schemavalidation.JoinTableWithDefaultSchemaTest",122,9,9,25,22,9,0,12,5,1.05
"org.hibernate.test.stateless.StatelessSessionQueryTest",122,9,9,10,15,8,0,11,1,1.0
"org.hibernate.type.descriptor.java.JdbcDateTypeDescriptor",122,8,8,29,7,2,2,8,3,1.1428571428571428
"org.hibernate.test.annotations.indexcoll.eager.EagerIndexedCollectionTest",122,8,5,10,13,8,0,12,0,0.0
"org.hibernate.jpamodelgen.util.xml.XmlParserHelper",122,8,4,14,19,2,1,11,5,0.7142857142857143
"org.hibernate.envers.test.integration.components.Components",122,7,6,7,8,4,0,5,4,0.75
"org.hibernate.engine.internal.ImmutableEntityEntry",122,6,5,9,12,6,2,8,0,0.0
"org.hibernate.test.sql.autodiscovery.AutoDiscoveryTest",122,6,4,6,18,7,0,9,1,1.0
"org.hibernate.test.hql.ParameterTest",122,5,4,7,13,4,0,6,0,0.0
"org.hibernate.loader.collection.BasicCollectionJoinWalker",122,4,2,11,21,14,1,19,1,1.0
"org.hibernate.query.spi.NativeQueryImplementor",121,51,51,51,16,5,7,7,0,0.0
"org.hibernate.graph.spi.GraphImplementor",121,32,15,32,11,8,9,12,0,0.0
"org.hibernate.userguide.events.DefaultEntityListenerTest",121,18,16,20,9,1,0,3,7,0.9747899159663866
"org.hibernate.userguide.schema.CheckTest",121,16,15,41,13,3,0,4,7,0.8666666666666667
"org.hibernate.userguide.mapping.identifier.EmbeddedIdManyToOneTest",121,15,13,82,14,1,0,3,6,0.8214285714285714
"org.hibernate.test.compositeusertype.UnitCompositeUserType",121,14,14,29,11,6,0,9,0,0.0
"org.hibernate.test.insertordering.InsertOrderingWithMultipleManyToOne",121,14,12,14,25,4,0,5,6,1.0
"org.hibernate.engine.jdbc.ClobProxy",121,12,3,37,10,2,7,7,3,1.0
"org.hibernate.test.onetomany.AbstractRecursiveBidirectionalOneToManyTest",121,12,11,13,10,3,3,6,0,0.0
"org.hibernate.envers.internal.entities.mapper.SubclassPropertyMapper",121,12,12,16,9,5,1,8,2,0.9545454545454546
"org.hibernate.test.bytecode.enhancement.lazy.LazyLoadingByEnhancerSetterTest",121,11,10,11,21,4,0,7,5,0.8
"org.hibernate.test.jpa.compliance.tck2_2.caching.InheritedCacheableTest",121,11,9,19,19,5,0,7,5,0.8
"org.hibernate.jpamodelgen.ImportContextImpl",121,11,6,27,5,1,2,8,5,1.04
"org.hibernate.boot.jaxb.internal.CacheableFileXmlSource",121,8,4,15,15,9,2,14,4,0.7857142857142857
"org.hibernate.engine.internal.JoinHelper",121,8,6,20,8,8,4,9,0,0.0
"org.hibernate.test.schemaupdate.SchemaExportTest",121,8,7,13,24,9,0,12,2,0.9285714285714286
"org.hibernate.test.schemaupdate.foreignkeys.JoinedInheritanceForeignKeyTest",121,7,5,15,30,7,0,12,9,0.3333333333333333
"org.hibernate.id.AbstractHolderTest",121,4,3,5,5,1,3,3,0,0.0
"org.hibernate.test.annotations.uniqueconstraint.MySQLDropConstraintThrowsExceptionTest",121,4,4,8,27,11,0,14,3,0.6666666666666666
"org.hibernate.test.temporal.TimestampPropertyTest",121,3,2,4,21,5,0,6,4,0.25
"org.hibernate.userguide.mapping.generated.GeneratedTest",120,20,19,29,11,2,0,3,9,0.7894736842105263
"org.hibernate.userguide.mapping.identifier.NaturalIdEqualsHashCodeEntityTest",120,18,17,143,16,1,0,6,7,0.8571428571428571
"org.hibernate.userguide.mapping.identifier.IdClassGeneratedValueTest",120,16,14,73,11,1,0,4,7,0.8
"org.hibernate.test.schemaupdate.index.IndexesCreationTest",120,14,13,16,21,9,0,12,7,0.7692307692307693
