"type","dep","i-dep","fan-in","fan-out"
"org.hibernate.loader.entity.LegacyBatchingEntityLoaderBuilder",11,8,1,12
"org.hibernate.persister.collection.CollectionPropertyMapping",4,4,3,6
"org.hibernate.test.naturalid.immutable.ImmutableEntityNaturalIdTest",15,8,0,10
"org.hibernate.action.internal.CollectionUpdateAction",14,13,2,15
"org.hibernate.test.annotations.JoinedSubclassTest",11,7,0,8
"org.hibernate.test.compositeelement.CompositeElementTest",13,10,0,14
"org.hibernate.test.id.sequence.LegacySequenceExportTest",20,9,0,10
"org.hibernate.test.map.MapIndexFormulaTest",7,3,0,5
"org.hibernate.test.stream.basic.BasicStreamTest",18,4,0,8
"org.hibernate.osgi.OsgiSessionFactoryService",22,13,1,20
"org.hibernate.test.subselect.SubselectTest",9,4,0,6
"org.hibernate.jpa.test.metadata.StaticMetadataTest",12,1,0,2
"org.hibernate.envers.internal.entities.mapper.relation.lazy.proxy.MapProxy",5,1,1,4
"org.hibernate.test.annotations.collectionelement.ordered.Person",10,0,2,0
"org.hibernate.envers.test.tools.TestTools",13,3,75,13
"org.hibernate.test.compositeusertype.nested.PointType",12,6,1,7
"org.hibernate.test.events.CallbackTest",17,14,0,19
"org.hibernate.test.schemaupdate.SchemaDropTest",29,17,0,21
"org.hibernate.dialect.MySQL8Dialect",3,3,7,6
"org.hibernate.resource.beans.container.internal.CdiBeanContainerDelayedAccessImpl",5,4,1,8
"org.hibernate.testing.junit4.Helper",11,2,1,9
"org.hibernate.envers.test.integration.reventity.CustomBoxed",12,4,0,8
"org.hibernate.test.boot.binding.cacheable.CacheableHbmXmlTest",17,9,0,14
"org.hibernate.test.bytecode.enhancement.lazy.LazyProxyOnEnhancedEntityTest",23,10,0,13
"org.hibernate.test.converter.SimpleConvertAnnotationTest",15,5,0,9
"org.hibernate.test.insertordering.InsertOrderingTest",16,10,0,16
"org.hibernate.jpa.test.indetifier.AssignedInitialValueTableGeneratorConfiguredTest",18,3,0,5
"org.hibernate.test.bytecode.enhancement.lazy.notfound.LazyNotFoundOneToOneTest",24,3,0,4
"org.hibernate.test.jpa.compliance.tck2_2.QueryExecutionTest",18,3,0,5
"org.hibernate.criterion.SubqueryExpression",11,11,4,14
"org.hibernate.transform.AliasToBeanResultTransformer",7,6,2,10
"org.hibernate.test.flush.TestCollectionInitializingDuringFlush",16,12,0,15
"org.hibernate.test.insertordering.InsertOrderingWithCascadeOnPersist",18,3,0,6
"org.hibernate.test.tm.BeforeCompletionFailureTest",20,7,0,10
"org.hibernate.loader.collection.plan.AbstractLoadPlanBasedCollectionInitializer",21,18,1,20
"org.hibernate.id.SequenceHiLoGeneratorNoIncrementTest",23,17,0,20
"org.hibernate.test.eviction.EvictionTest",7,2,1,3
"org.hibernate.envers.test.integration.entityNames.auditedEntity.ReadEntityWhitEntityNameTest",8,2,0,7
"org.hibernate.resource.transaction.backend.jdbc.internal.JdbcIsolationDelegate",11,8,1,11
"org.hibernate.test.cascade.BidirectionalOneToManyCascadeTest",6,3,0,4
"org.hibernate.envers.internal.entities.mapper.relation.query.OneAuditEntityQueryGenerator",14,10,1,12
"org.hibernate.test.exceptionhandling.StateObjectStateExceptionHandlingTest",10,2,0,3
"org.hibernate.test.insertordering.InsertOrderingWithManyToOne",24,4,0,5
"org.hibernate.envers.test.integration.query.OrderByLimitQuery",8,3,0,4
"org.hibernate.test.subclassfilter.DiscrimSubclassFilterTest",9,3,0,5
"org.hibernate.test.bidi.AuctionTest",13,6,0,7
"org.hibernate.spatial.testing.TestData",4,0,9,2
"org.hibernate.hql.internal.ast.tree.FromReferenceNode",5,2,9,9
"org.hibernate.userguide.inheritance.JoinTableTest",9,1,0,3
"org.hibernate.userguide.inheritance.SingleTableTest",9,1,0,3
"org.hibernate.userguide.inheritance.TablePerClassTest",9,1,0,3
"org.hibernate.type.descriptor.java.ClobTypeDescriptor",12,7,2,12
"org.hibernate.type.descriptor.java.NClobTypeDescriptor",12,7,2,13
"org.hibernate.event.PreInsertEventListenerVetoUnidirectionalTest",20,7,0,8
"org.hibernate.test.annotations.idclass.xml.HabitatSpeciesLink",1,0,0,2
"org.hibernate.test.stateless.StatelessSessionConnectionTest",21,11,0,14
"org.hibernate.test.annotations.notfound.NotFoundLogicalOneToOneTest",15,1,0,4
"org.hibernate.spatial.dialect.mysql.MySQL8SpatialDialect",14,12,0,14
"org.hibernate.procedure.internal.ParameterBindImpl",8,5,1,9
"org.hibernate.envers.test.integration.reventity.Inherited",12,4,0,8
"org.hibernate.type.descriptor.java.CalendarTypeDescriptor",7,3,2,7
"org.hibernate.jpa.test.schemagen.SchemaScriptFileGenerationFailureTest",24,8,0,14
"org.hibernate.test.joinedsubclass.JoinedSubclassWithExplicitDiscriminatorTest",19,6,0,9
"org.hibernate.test.bytecode.enhancement.lazy.basic.LazyBasicFieldAccessTest",19,4,0,5
"org.hibernate.jpa.test.callbacks.PreUpdateNewUnidirectionalIdBagTest",22,1,0,4
"org.hibernate.test.bytecode.enhancement.lazy.LazyLoadingIntegrationTest",23,4,0,5
"org.hibernate.test.keymanytoone.bidir.embedded.KeyManyToOneTest",9,6,0,7
"org.hibernate.jpa.test.criteria.paths.AbstractPathImplTest",15,4,0,5
"org.hibernate.envers.test.integration.collection.CollectionNullValueTest",12,5,0,6
"org.hibernate.envers.test.integration.collection.embeddable.EmbeddableMap",12,5,0,6
"org.hibernate.test.annotations.derivedidentities.e4.b.DerivedIdentitySimpleParentSimpleDepMapsIdTest",9,3,0,4
"org.hibernate.test.cfg.persister.PersisterClassProviderTest",12,8,0,9
"org.hibernate.boot.model.source.internal.hbm.ColumnAttributeSourceImpl",5,3,1,5
"org.hibernate.test.annotations.derivedidentities.e1.b.specjmapid.Item",9,0,6,2
"org.hibernate.envers.test.entities.manytomany.sametable.ParentEntity",11,0,3,3
"org.hibernate.id.IdClassManyToOneCascadeTest",11,1,0,2
"org.hibernate.test.insertordering.InsertOrderingHasParentTest",17,2,0,3
"org.hibernate.test.naturalid.immutableentity.Building",6,0,2,2
"org.hibernate.test.bytecode.enhancement.merge.MergeDetachedNonCascadedCollectionInEmbeddableTest",16,2,0,3
"org.hibernate.jpa.test.callbacks.PreUpdateBytecodeEnhancementTest",22,3,0,7
"org.hibernate.test.annotations.formula.FormulaWithAliasTest",23,9,0,11
"org.hibernate.test.cache.ReferenceCacheTest",15,5,0,6
"org.hibernate.envers.internal.entities.mapper.relation.query.AbstractRelationQueryGenerator",16,11,5,14
"org.hibernate.userguide.associations.ManyToManyUnidirectionalTest",12,1,0,2
"org.hibernate.test.hbm.uk.UniqueDelegateTest",22,16,0,19
"org.hibernate.jpamodelgen.test.accesstype.AccessTypeTest",9,2,0,3
"org.hibernate.test.schemaupdate.SchemaExportWithGlobalQuotingEnabledTest",25,8,1,10
"org.hibernate.query.criteria.internal.expression.function.ParameterizedFunctionExpression",9,5,7,12
"org.hibernate.envers.internal.entities.mapper.MultiDynamicComponentMapper",5,4,1,6
"org.hibernate.internal.util.ConfigHelper",8,4,9,9
"org.hibernate.test.schemaupdate.idgenerator.SequenceGenerationTest",27,8,0,11
"org.hibernate.jpa.test.criteria.selectcase.SelectCaseLiteralHandlingBindTest",17,2,0,3
"org.hibernate.jpa.test.lock.StatementIsClosedAfterALockExceptionTest",19,6,0,7
"org.hibernate.test.enums.EnumTypeTest",14,7,0,9
"org.hibernate.engine.internal.UnsavedValueFactory",11,9,1,11
"org.hibernate.test.annotations.derivedidentities.e4.a.DerivedIdentitySimpleParentSimpleDepTest",8,3,0,4
"org.hibernate.test.locking.warning.LockNoneWarmingTest",29,8,0,10
"org.hibernate.test.util.JoinedIterableTest",14,2,0,9
"org.hibernate.jpa.test.metamodel.Spouse",7,0,2,1
"org.hibernate.envers.test.integration.onetomany.hierarchy.Node",14,0,8,2
"org.hibernate.type.CustomCollectionType",12,9,1,12
"org.hibernate.jpa.test.transaction.ClosedEntityManagerWithoutJpaTransactionComplianceTest",7,1,0,2
"org.hibernate.tuple.component.ComponentMetamodel",15,10,4,11
"org.hibernate.test.bytecode.enhancement.merge.MergeDetachedCascadedCollectionInEmbeddableTest",17,2,0,3
"org.hibernate.dialect.function.TrimFunctionTemplate",6,5,1,9
"org.hibernate.tuple.component.ComponentTuplizerFactory",14,9,2,11
"org.hibernate.test.util.StringHelperTest",11,5,0,8
"org.hibernate.agroal.internal.AgroalConnectionProvider",20,7,3,15
"org.hibernate.test.schemaupdate.TableCommentTest",23,6,0,9
"org.hibernate.resource.transaction.backend.jta.internal.JtaTransactionAdapterUserTransactionImpl",5,1,1,3
"org.hibernate.test.exceptionhandling.QueryExceptionHandlingTest",9,2,0,3
"org.hibernate.engine.jdbc.connections.internal.BasicConnectionCreator",13,10,2,12
"org.hibernate.jpa.test.criteria.mapjoin.MapJoinTestWithEmbeddable",24,1,0,2
"org.hibernate.test.dialect.functional.SQLServerDialectSequenceInformationTest",33,14,0,17
"org.hibernate.envers.test.integration.query.StoreDeletedData",16,7,0,9
"org.hibernate.event.internal.DefaultResolveNaturalIdEventListener",14,12,1,16
"org.hibernate.test.unidir.BackrefTest",7,4,1,5
"org.hibernate.jpa.version.JpaSpecVersionValueUpdatingTest",5,2,0,3
"org.hibernate.jpa.AvailableSettings",0,0,43,0
"org.hibernate.property.access.internal.PropertyAccessStrategyIndexBackRefImpl",9,6,1,11
"org.hibernate.jpa.test.cascade.ExtractionDocumentInfo",16,0,1,2
"org.hibernate.engine.spi.EntityUniqueKey",7,2,5,6
"org.hibernate.boot.model.source.internal.hbm.IdClassSource",13,7,1,9
"org.hibernate.userguide.sql.SpaceShip",12,0,0,0
"org.hibernate.query.MaxInExpressionParameterPaddingTest",16,6,0,10
"org.hibernate.test.boot.database.qualfiedTableNaming.QualifiedTableNamingTest",17,8,0,12
"org.hibernate.cache.spi.entry.StandardCacheEntryImpl",13,12,6,13
"org.hibernate.test.batch.NonBatchingBatchFailureTest",18,8,0,12
"org.hibernate.test.hikaricp.HikariCPSkipAutoCommitTest",18,5,0,10
"org.hibernate.jpa.test.pack.Item",17,1,0,1
"org.hibernate.vibur.internal.ViburDBCPConnectionProvider",10,5,1,14
"org.hibernate.dialect.SQLServer2005Dialect",13,10,12,12
"org.hibernate.hql.internal.ast.ParameterTranslationsImpl",10,6,1,10
"org.hibernate.test.batch.BatchTest",10,6,0,11
"org.hibernate.test.where.hbm.WhereTest",12,4,0,5
"org.hibernate.osgi.OsgiPersistenceProvider",19,11,1,13
"org.hibernate.envers.test.integration.entityNames.manyToManyAudited.ReadEntityWithAuditedManyToManyTest",9,2,0,7
"org.hibernate.testing.common.connections.BaseTransactionIsolationConfigTest",11,7,5,11
"org.hibernate.envers.event.spi.BaseEnversEventListener",13,10,4,14
"org.hibernate.test.dialect.function.HANAFunctionsTest",12,5,0,6
"org.hibernate.envers.test.performance.EvictAuditDataAfterCommitTest",17,9,0,11
"org.hibernate.test.dynamicentity.tuplizer.TuplizerDynamicEntityTest",14,9,0,10
"org.hibernate.test.dynamicentity.tuplizer2.ImprovedTuplizerDynamicEntityTest",15,9,0,10
"org.hibernate.test.hql.Human",5,0,58,1
"org.hibernate.userguide.mapping.generated.GeneratorTypeTest",9,3,0,7
"org.hibernate.test.annotations.derivedidentities.e1.b2.Item",9,0,1,2
"org.hibernate.test.compositeusertype.nested.LineType",10,4,0,5
"org.hibernate.test.lazyload.ManyToOneLazyLoadingByIdTest",10,2,1,5
"org.hibernate.dialect.pagination.SQLServer2012LimitHandler",3,1,1,5
"org.hibernate.test.bytecode.enhancement.basic.BasicSessionTest",14,4,0,7
"org.hibernate.userguide.fetching.FetchModeSubselectTest",16,1,0,2
"org.hibernate.resource.beans.spi.ManagedBeanRegistryInitiator",13,12,3,16
"org.hibernate.jpa.test.schemagen.SchemaDatabaseFileGenerationFailureTest",29,8,0,14
"org.hibernate.envers.test.integration.query.NullPropertyQuery",11,8,0,9
"org.hibernate.action.internal.CollectionRemoveAction",13,12,3,14
"org.hibernate.loader.entity.CollectionElementLoader",18,13,1,15
"org.hibernate.test.nationalized.SimpleNationalizedTest",26,17,0,19
"org.hibernate.test.bytecode.enhancement.lazy.proxy.AbstractKey",15,0,1,2
"org.hibernate.envers.test.entities.onetomany.ids.SetRefIngMulIdEntity",6,1,2,3
"org.hibernate.envers.test.integration.notupdatable.PropertyNotUpdatableEntity",6,0,5,2
"org.hibernate.test.annotations.type.dynamicparameterized.MyStringType",11,4,0,11
"org.hibernate.userguide.mapping.identifier.CacheableNaturalIdTest",14,4,0,6
"org.hibernate.test.annotations.notfound.NotFoundTest",14,2,0,5
"org.hibernate.userguide.mapping.identifier.EmbeddedIdTest",12,1,0,3
"org.hibernate.jpa.internal.util.XmlHelper",6,0,0,3
"org.hibernate.envers.internal.entities.mapper.id.MultipleIdMapper",7,3,2,8
"org.hibernate.envers.test.integration.collection.norevision.AbstractCollectionChangeTest",8,3,2,5
"org.hibernate.test.idprops.IdPropertyInSubclassIdInMappedSuperclassTest",14,1,0,4
"org.hibernate.query.InClauseParameterPaddingCriteriaTest",18,3,0,5
"org.hibernate.jpamodelgen.test.util.CompilationRunner",10,0,0,7
"org.hibernate.jpa.test.callbacks.PreUpdateNewBidirectionalBagTest",19,1,0,4
"org.hibernate.test.converter.ExplicitEnumConvertersTest",14,5,0,9
"org.hibernate.hql.internal.ast.tree.JavaConstantNode",10,9,2,15
"org.hibernate.type.descriptor.java.InstantJavaDescriptor",10,1,3,8
"org.hibernate.type.descriptor.java.OffsetDateTimeJavaDescriptor",9,2,3,9
"org.hibernate.type.descriptor.java.ZonedDateTimeJavaDescriptor",9,2,3,9
"org.hibernate.id.SequenceHiLoGeneratorTest",20,14,0,16
"org.hibernate.test.insertordering.InsertOrderingWithBidirectionalMapsIdOneToOne",22,4,0,5
"org.hibernate.envers.test.integration.jta.JtaTransactionAfterCallbackTest",25,11,0,15
"org.hibernate.envers.test.integration.query.AssociationToOneLeftJoinQueryTest",13,6,0,7
"org.hibernate.hql.internal.ast.exec.BasicExecutor",16,11,2,14
"org.hibernate.test.cdi.events.extended.ValidExtendedCdiSupportTest",24,13,0,15
"org.hibernate.test.foreignkeys.disabled.InheritanceManyToManyForeignKeyTest",18,3,0,6
"org.hibernate.event.internal.DefaultEvictEventListener",17,15,1,17
"org.hibernate.test.cid.Order",5,0,9,1
"org.hibernate.query.criteria.internal.expression.ExpressionImpl",9,3,23,7
"org.hibernate.envers.test.integration.hashcode.WikiPage",9,0,1,1
"org.hibernate.test.cdi.converters.legacy.ConversionAutoApplyTest",13,1,0,5
"org.hibernate.test.typeoverride.StoredPrefixedStringType",17,13,1,16
"org.hibernate.test.annotations.cid.CompositeIdIdentityTest",31,9,0,10
"org.hibernate.test.annotations.onetoone.OneToOneJoinTableNonOptionalTest",18,2,0,4
"org.hibernate.tool.schema.extract.internal.ExtractionContextImpl",8,5,1,7
"org.hibernate.spatial.dialect.hana.HANASpatialFunction",5,3,82,7
"org.hibernate.test.dialect.function.SybaseASE15FunctionTest",13,4,0,6
"org.hibernate.jpa.test.criteria.EntitySuperclassCollectionTest",17,1,0,7
"org.hibernate.jpa.test.query.DateTimeParameterTest",13,1,0,4
"org.hibernate.test.bytecode.enhancement.merge.MergeEnhancedEntityTest",19,2,1,3
"org.hibernate.loader.entity.AbstractEntityLoader",16,11,2,14
"org.hibernate.dialect.resolver.DialectResolverTest",11,7,0,9
"org.hibernate.test.hql.CastNullSelectExpressionTest",13,3,0,4
"org.hibernate.internal.util.EntityPrinter",12,10,2,16
"org.hibernate.test.naturalid.inheritance.InheritedNaturalIdTest",10,4,0,6
"org.hibernate.test.annotations.derivedidentities.e1.b.specjmapid.IdMapManyToOneSpecjTest",9,5,0,6
"org.hibernate.test.converter.caching.BasicUnstructuredCachingOfConvertedValueTest",14,8,0,10
"org.hibernate.test.mapcompelem.MapCompositeElementTest",8,3,0,4
"org.hibernate.test.ast.ASTIteratorTest",15,7,0,9
"org.hibernate.userguide.mapping.embeddable.SimpleEmbeddableTest",8,1,0,2
"org.hibernate.proxy.map.MapProxy",6,2,3,5
"org.hibernate.envers.test.entities.onetomany.ids.SetRefEdMulIdEntity",7,1,2,3
"org.hibernate.query.criteria.internal.expression.SearchedCaseExpression",10,4,1,11
"org.hibernate.envers.test.integration.secondary.ids.SecondaryMulIdTestEntity",8,1,1,3
"org.hibernate.envers.test.entities.onetomany.detached.inheritance.ParentIndexedListJoinColumnBidirectionalRefIngEntity",14,0,2,2
"org.hibernate.jpa.test.mapping.BidirectionalOneToManyNotNullableColumnTest",20,1,0,4
"org.hibernate.test.insertordering.InsertOrderingWithUnidirectionalOneToOneJoinColumn",16,2,0,3
"org.hibernate.spatial.dialect.sqlserver.SqlServer2008GeometryTypeDescriptor",16,7,1,9
"org.hibernate.cfg.PropertyInferredData",6,1,4,4
"org.hibernate.spatial.dialect.postgis.PostgisSupport",11,9,7,11
"org.hibernate.spatial.dialect.sqlserver.SqlServerSupport",12,9,2,10
"org.hibernate.test.annotations.basic.CollectionAsBasicTest",20,12,0,17
"org.hibernate.id.enhanced.LegacyHiLoAlgorithmOptimizer",6,2,2,6
"org.hibernate.test.annotations.onetoone.OneToOneMapsIdChangeParentTest",17,6,0,8
"org.hibernate.test.schemaupdate.ConnectionsReleaseTest",25,11,0,17
"org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl",8,8,1,13
"org.hibernate.test.sql.NativeQueryScrollableResults",15,4,0,5
"org.hibernate.orm.integrationtest.java.module.service.AuthorService",7,5,1,8
"org.hibernate.envers.test.integration.customtype.UnspecifiedEnumTypeTest",12,5,0,7
"org.hibernate.envers.test.integration.reference.BidirectionalReference",6,2,0,3
"org.hibernate.jpa.test.emops.RemoveTest",7,1,0,2
"org.hibernate.jpa.test.NamedQueryTransactionFailureTest",16,3,0,4
"org.hibernate.test.insertordering.InsertOrderingWithUnidirectionalOneToOne",21,4,0,5
"org.hibernate.envers.query.criteria.internal.CriteriaTools",13,9,3,12
"org.hibernate.jpa.test.emops.cascade.CascadePersistTest",6,3,0,4
"org.hibernate.test.resource.transaction.jta.InaccessibleJtaPlatformTests",6,4,0,6
"org.hibernate.test.readonly.Container",3,0,1,0
"org.hibernate.engine.spi.CacheImplementor",18,15,2,19
"org.hibernate.userguide.inheritance.MappedSuperclassTest",7,1,0,3
"org.hibernate.dialect.SybaseASE157Dialect",13,11,2,14
"org.hibernate.test.onetoone.jointable.ABlockableEntity",15,0,2,0
"org.hibernate.envers.test.entities.onetomany.detached.IndexedListJoinColumnBidirectionalRefEdEntity",8,0,1,2
"org.hibernate.envers.test.entities.onetomany.detached.inheritance.ParentOwnedIndexedListJoinColumnBidirectionalRefEdEntity",8,0,1,2
"org.hibernate.envers.test.integration.multiplerelations.Person",12,0,7,1
"org.hibernate.query.criteria.internal.path.AbstractJoinImpl",13,7,2,11
"org.hibernate.test.id.uuid.PostgreSQLUUIDGeneratedValueTest",15,5,0,7
"org.hibernate.query.criteria.internal.expression.function.SubstringFunction",7,5,1,8
"org.hibernate.jpa.test.criteria.components.joins.ComponentJoinTest",15,1,0,4
"org.hibernate.envers.test.entities.reventity.trackmodifiedentities.AnnotatedTrackingRevisionEntity",15,0,1,1
"org.hibernate.id.enhanced.HiLoOptimizer",6,2,3,6
"org.hibernate.envers.test.integration.superclass.auditoverride.AuditPropertyOverrideTest",8,3,0,4
"org.hibernate.userguide.fetching.BatchFetchingTest",13,1,0,2
"org.hibernate.orm.test.query.criteria.BasicCriteriaExecutionTests",9,1,0,2
"org.hibernate.test.criterion.CriterionTest",15,13,0,16
"org.hibernate.envers.test.integration.basic.OutsideTransactionTest",12,7,0,8
"org.hibernate.boot.jaxb.internal.MappingBinder",21,9,5,14
"org.hibernate.test.locking.paging.PagingAndLockingTest",12,5,0,6
"org.hibernate.test.sql.storedproc.ResultMappingTest",12,7,0,8
"org.hibernate.envers.test.integration.entityNames.oneToManyAudited.ReadEntityWithAuditedCollectionTest",9,2,0,7
"org.hibernate.boot.xsd.LocalXsdResolver",12,1,1,6
"org.hibernate.engine.jdbc.env.internal.LobCreatorBuilderImpl",15,9,2,13
"org.hibernate.jpa.test.criteria.selectcase.SelectCaseTest",17,3,0,4
"org.hibernate.cache.internal.RegionFactoryInitiator",14,9,4,11
"org.hibernate.cfg.ToOneFkSecondPass",14,13,2,16
"org.hibernate.envers.internal.entities.mapper.relation.query.TwoEntityOneAuditedQueryGenerator",13,9,1,11
"org.hibernate.dialect.lock.PessimisticWriteSelectLockingStrategy",15,10,2,11
"org.hibernate.dialect.lock.SelectLockingStrategy",15,10,8,11
"org.hibernate.test.collection.basic.JoinFetchElementCollectionTest",8,2,0,3
"org.hibernate.test.converter.caching.BasicStructuredCachingOfConvertedValueTest",13,7,0,9
"org.hibernate.envers.query.internal.impl.EntitiesAtRevisionQuery",13,7,1,9
"org.hibernate.engine.spi.IdentifierValue",3,1,4,3
"org.hibernate.test.hql.ClassificationType",9,4,0,8
"org.hibernate.test.immutable.entitywithmutablecollection.Plan",4,0,21,1
"org.hibernate.boot.model.source.spi.AbstractAttributeKey",3,1,2,4
"org.hibernate.envers.test.entities.onetomany.detached.ids.SetRefCollEntityMulId",9,2,1,4
"org.hibernate.userguide.mapping.access.ElementCollectionAccessTest",14,1,0,2
"org.hibernate.dialect.DB2390DialectTestCase",15,2,0,3
"org.hibernate.envers.test.entities.onetomany.detached.ListJoinColumnBidirectionalInheritanceRefEdParentEntity",12,0,2,2
"org.hibernate.engine.spi.CollectionKey",8,3,10,6
"org.hibernate.test.annotations.query.NamedQueryTest",15,1,0,2
"org.hibernate.engine.jdbc.ContextualLobCreator",8,1,3,4
"org.hibernate.event.spi.ResolveNaturalIdEvent",7,3,2,7
"org.hibernate.hql.spi.id.inline.IdsClauseBuilder",8,6,3,11
"org.hibernate.test.batchfetch.BatchingEntityLoaderInitializationWithNoLockModeTest",18,6,0,7
"org.hibernate.test.idprops.IdPropertyInJoinedSubclassTest",13,1,0,3
"org.hibernate.test.idprops.IdPropertyInSingleTableSubclassTest",13,1,0,3
"org.hibernate.test.idprops.IdPropertyInTablePerClassSubclassTest",13,1,0,3
"org.hibernate.cfg.beanvalidation.GroupsPerOperation",8,3,1,6
"org.hibernate.test.legacy.LegacyTestCase",15,13,16,19
"org.hibernate.test.type.descriptor.sql.StringValueMappingTest",18,10,0,11
"org.hibernate.type.descriptor.sql.BasicBinder",9,5,16,8
"org.hibernate.engine.spi.EntityEntryTest",11,1,0,2
"org.hibernate.jpa.test.callbacks.PreUpdateNewUnidirectionalBagTest",18,1,0,4
"org.hibernate.test.schemaupdate.SchemaMigrationTargetScriptCreationTest",24,8,0,11
"org.hibernate.loader.entity.BatchingEntityLoader",13,8,3,10
"org.hibernate.test.cache.ManyToManyCollectionCacheEvictionTest",19,5,0,7
"org.hibernate.envers.internal.revisioninfo.DefaultRevisionInfoGenerator",15,11,2,17
"org.hibernate.hql.spi.id.inline.AbstractInlineIdsDeleteHandlerImpl",13,9,3,14
"org.hibernate.test.bytecode.enhancement.lazy.basic.LazyBasicPropertyAccessTest",21,4,0,5
"org.hibernate.test.bytecode.enhancement.lazy.cache.LazyInCacheTest",23,4,0,7
"org.hibernate.test.schemaupdate.ColumnNamesTest",26,7,0,7
"org.hibernate.test.schemaupdate.inheritance.tableperclass.SchemaCreationTest",22,9,0,10
"org.hibernate.envers.boot.internal.AdditionalJaxbMappingProducerImpl",29,10,0,12
"org.hibernate.hql.internal.ast.exec.DeleteExecutor",20,15,1,18
"org.hibernate.persister.entity.CustomSqlSchemaResolvingIdentityTest",20,2,0,4
"org.hibernate.test.resource.transaction.SynchronizationRegistryStandardImplTests",10,5,0,7
"org.hibernate.id.uuid.GeneratedValueTest",23,13,0,15
"org.hibernate.type.Type",11,6,449,7
"org.hibernate.test.mixed.DocumentInterceptor",8,4,2,5
"org.hibernate.jpa.test.PersistenceUnitDescriptorAdapter",11,3,9,7
"org.hibernate.test.legacy.DoubleStringType",10,5,0,8
"org.hibernate.envers.test.entities.onetomany.detached.DoubleListJoinColumnBidirectionalRefIngEntity",10,0,2,2
"org.hibernate.envers.test.integration.components.dynamic.PlainComponent",2,0,1,1
"org.hibernate.testing.boot.BasicTestingJdbcServiceImpl",20,18,1,21
"org.hibernate.event.spi.LoadEventListener",2,1,8,2
"org.hibernate.envers.test.entities.onetomany.detached.IndexedListJoinColumnBidirectionalRefIngEntity",12,0,1,2
"org.hibernate.envers.test.integration.ids.embeddedid.PurchaseOrder",9,0,3,3
"org.hibernate.envers.test.integration.naming.ids.JoinMulIdNamingRefIngEntity",8,0,1,2
"org.hibernate.query.criteria.internal.path.SingularAttributePath",10,3,2,8
"org.hibernate.test.sql.hand.MonetaryAmountUserType",10,3,0,5
"org.hibernate.criterion.Order",7,3,14,4
"org.hibernate.test.ops.OneToOneMergeTest",15,1,0,2
"org.hibernate.metamodel.model.domain.internal.AbstractAttribute",11,4,2,8
"org.hibernate.tuple.entity.EntityTuplizerFactory",8,3,8,5
"org.hibernate.tuple.PojoInstantiator",10,7,2,12
"org.hibernate.test.annotations.override.inheritance.MappedSuperclassAttributeOverrideTest",14,1,0,3
"org.hibernate.test.hql.TupleSupportTest",23,10,0,14
"org.hibernate.envers.test.integration.reventity.removal.AbstractRevisionEntityRemovalTest",13,5,2,8
"org.hibernate.resource.transaction.backend.jta.internal.JtaTransactionAdapterTransactionManagerImpl",5,1,1,3
"org.hibernate.envers.test.integration.auditReader.AuditReaderAPITest",13,3,0,6
"org.hibernate.id.enhanced.PooledLoThreadLocalOptimizer",7,3,0,9
"org.hibernate.envers.test.integration.entityNames.oneToManyNotAudited.ReadEntityWithAuditedCollectionTest",9,2,0,7
"org.hibernate.engine.jdbc.connections.spi.DataSourceBasedMultiTenantConnectionProviderImpl",11,7,1,15
"org.hibernate.loader.custom.JdbcResultMetadata",8,3,1,6
"org.hibernate.type.descriptor.java.LocalDateJavaDescriptor",11,2,4,9
"org.hibernate.type.descriptor.java.OffsetTimeJavaDescriptor",13,2,3,10
"org.hibernate.test.locking.PessimisticWriteLockTimeoutTest",14,9,0,11
"org.hibernate.envers.test.integration.onetoone.unidirectional.Unidirectional",5,1,0,2
"org.hibernate.cfg.EJB3DTDEntityResolver",6,2,3,6
"org.hibernate.test.annotations.inheritance.joined.JoinedSubclassAndSecondaryTable",9,3,0,7
"org.hibernate.test.iterate.IterateTest",12,7,0,8
"org.hibernate.jpa.test.packaging.ScannerTest",25,15,0,18
"org.hibernate.test.typedmanytoone.TypedManyToOneTest",10,4,0,5
"org.hibernate.jpa.internal.util.LogHelper",7,2,1,4
"org.hibernate.envers.boot.internal.EnversIntegrator",18,17,3,18
"org.hibernate.jpa.boot.internal.PersistenceUnitInfoDescriptor",10,3,2,4
"org.hibernate.tuple.AbstractNonIdentifierAttribute",5,4,6,7
"org.hibernate.test.nonpkassociation.NonPkManyToOneAssociationHbmTest",7,1,0,4
"org.hibernate.test.annotations.beanvalidation.Address",9,0,0,0
"org.hibernate.test.resource.transaction.jdbc.TransactionCoordinatorOwnerTestingImpl",6,5,0,7
"org.hibernate.envers.test.entities.manytomany.SortedSetEntity",14,2,1,4
"org.hibernate.envers.test.integration.multiplerelations.Address",11,0,7,1
"org.hibernate.envers.test.integration.naming.ids.JoinMulIdNamingRefEdEntity",7,0,2,2
"org.hibernate.envers.test.integration.onetoone.bidirectional.primarykeyjoincolumn.AccountNotAuditedOwners",9,0,2,2
"org.hibernate.test.event.collection.detached.MultipleCollectionRefEntity1",7,0,4,4
"org.hibernate.test.event.collection.detached.MultipleCollectionRefEntity2",7,0,4,4
"org.hibernate.test.joinedsubclass.JoinedSubclassWithEmbeddableTest",12,1,0,3
"org.hibernate.envers.test.entities.manytomany.WhereJoinTableEntity",10,1,1,4
