"method","loc","cyclo","calls","nbd","param"
"me.umov.business.application.model.dto.SaveTaskDTO.setId(Long id)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setInitialDate(LocalDate initialDate)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setInitialHour(LocalTime initialHour)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setObservation(String observation)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setOriginTaskId(Long originTaskId)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setPriority(Long priority)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setRecreateAfterDone(BooleanStatus recreateAfterDone)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setRecurrenceConfiguration(String recurrenceConfiguration)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setSendNotification(BooleanStatus sendNotification)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setSendSituationToInField(Boolean sendSituationToInField)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setServiceLocalId(Long serviceLocalId)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setSituationId(Long situationId)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setSkipAgentJourneyValidation(BooleanStatus skipAgentJourneyValidation)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setTaskActivities(List<TaskActivityDTO> taskActivities)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setTaskItems(List<TaskItemDTO> taskItems)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setTaskTypeId(Long taskTypeId)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setTeamExecutionId(String teamExecutionId)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setTeamId(Long teamId)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setToleranceAfterEnd(Long toleranceAfterEnd)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setToleranceAfterStart(Long toleranceAfterStart)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setToleranceBeforeEnd(Long toleranceBeforeEnd)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setToleranceBeforeStart(Long toleranceBeforeStart)",2,1,0,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.setWaitTimeOnField(Long waitTimeOnField)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.TaskModel(Long id)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.changedAgent(boolean changedAgent)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setAccessToken(String accessToken)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setActive(BooleanStatus active)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setActivityOrigin(ActivityOrigin activityOrigin)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setAgent(AgentModel agent)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setAlternativeIdentifier(String alternativeIdentifier)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setClientId(Long clientId)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setCreatedByAgent(Long createdByAgent)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setCreatedByModule(String createdByModule)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setCustomField1(String customField1)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setCustomField2(String customField2)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setCustomField3(String customField3)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setCustomFieldValueModels(List<CustomFieldValueModel> customFieldValueModels)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setExportSituation(ExportSituation exportSituation)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setFinalDate(LocalDate finalDate)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setFinalHour(LocalTime finalHour)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setGroup(String group)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setInconformity(String inconformity)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setInitialDate(LocalDate initialDate)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setInitialHour(LocalTime initialHour)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setLastUpdatedByAgent(Long lastUpdatedByAgent)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setLastUpdatedByModule(String lastUpdatedByModule)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setObservation(String observation)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setOriginTaskId(Long originTaskId)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setPriority(Long priority)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setRecreateAfterDone(BooleanStatus recreateAfterDone)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setRecurrenceConfiguration(String recurrenceConfiguration)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setSendNotification(BooleanStatus sendNotification)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setServiceLocal(ServiceLocalModel serviceLocalModel)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setSituationId(Long situationId)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setSkipAgentJourneyValidation(boolean skipAgentJourneyValidation)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setTaskActivities(List<TaskActivityModel> taskActivities)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setTaskItems(List<TaskItemModel> taskItems)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setTaskType(TaskTypeModel taskType)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setTeam(TeamModel team)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setToleranceAfterEnd(Long toleranceAfterEnd)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setToleranceAfterStart(Long toleranceAfterStart)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setToleranceBeforeEnd(Long toleranceBeforeEnd)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setToleranceBeforeStart(Long toleranceBeforeStart)",2,1,0,2,1
"me.umov.business.domain.task.TaskModel.setWaitTimeOnField(Long waitTimeOnField)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setActive(BooleanStatus active)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setActiveOnFriday(BooleanStatus activeOnFriday)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setActiveOnMonday(BooleanStatus activeOnMonday)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setActiveOnSaturday(BooleanStatus activeOnSaturday)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setActiveOnSunday(BooleanStatus activeOnSunday)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setActiveOnThursday(BooleanStatus activeOnThursday)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setActiveOnTuesday(BooleanStatus activeOnTuesday)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setActiveOnWednesday(BooleanStatus activeOnWednesday)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setActivityItineraries(List<ItineraryActivity> activityItineraries)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setActivityOrigin(ItineraryActivityOrigin activityOrigin)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setActivityRelation(Character activityRelation)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setAgentItineraries(List<ItineraryAgent> agentItineraries)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setAgentRelation(ItineraryAgentRelation agentRelation)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setAlternativeIdentifier(String alternativeIdentifier)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setCronId(String cronId)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setDescription(String description)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setDisplayOrder(Long displayOrder)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setFinalDate(LocalDate finalDate)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setInitialDate(LocalDate initialDate)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setItinerarySchedule(ItinerarySchedule itinerarySchedule)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setLastTaskDate(LocalDate lastTaskDate)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setMonthDay(Long monthDay)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setNextInitialDateToProcess(LocalDate nextInitialDateToProcess)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setOcurrencesLimit(Long ocurrencesLimit)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setRecurrenceEndType(RecurrenceEndType recurrenceEndType)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setRepeatMode(RecurrenceRepeatMode repeatMode)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setScheduleType(ScheduleType scheduleType)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setServiceLocalItineraries(List<ItineraryServiceLocal> serviceLocalItineraries)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setTaskType(TaskTypeModel taskType)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setTeamExecution(TeamExecution teamExecution)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setTeamItineraries(List<ItineraryTeam> teamItineraries)",2,1,0,2,1
"me.umov.business.taskschedule.domain.Itinerary.setWeeklyRepetition(Long weeklyRepetition)",2,1,0,2,1
"me.umov.business.activity.domain.ActivityModel.ActivityModel()",2,1,0,2,0
"me.umov.business.activity.domain.ActivityModel.getActive()",2,1,0,2,0
"me.umov.business.activity.domain.ActivityModel.getAlternativeIdentifier()",2,1,0,2,0
"me.umov.business.activity.domain.ActivityModel.getClientId()",2,1,0,2,0
"me.umov.business.activity.domain.ActivityModel.getDescription()",2,1,0,2,0
"me.umov.business.activity.domain.ActivityModel.getFinalEffectiveDate()",2,1,0,2,0
"me.umov.business.activity.domain.ActivityModel.getInitialEffectiveDate()",2,1,0,2,0
"me.umov.business.activity.domain.ActivityModel.getItineraryScheduleId()",2,1,0,2,0
"me.umov.business.activity.domain.ActivityModel.hasItineraryScheduleId()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getActive()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getActivityOrigin()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getActivityOriginList()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getAgentId()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getAlternativeIdentifier()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getClientId()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getCreatedByModule()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getCustomField1()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getCustomField2()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getCustomField3()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getCustomFields()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getFinalDate()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getFinalHour()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getId()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getInitialDate()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getInitialHour()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getObservation()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getOriginTaskId()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getPriority()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getRecreateAfterDone()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getRecurrenceConfiguration()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getSendNotification()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getServiceLocalId()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getSituationId()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getSkipAgentJourneyValidation()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getTaskActivities()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getTaskItems()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getTaskTypeId()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getTeamExecutionId()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getTeamId()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getToleranceAfterEnd()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getToleranceAfterStart()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getToleranceBeforeEnd()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getToleranceBeforeStart()",2,1,0,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.getWaitTimeOnField()",2,1,0,2,0
"me.umov.business.application.model.notification.TaskNotification.getMessage()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.TaskModel()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getAccessToken()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getActive()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getActivityOrigin()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getAgent()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getAlternativeIdentifier()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getChangeAgent()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getClientId()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getCreatedByAgent()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getCreatedByModule()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getCustomField1()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getCustomField2()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getCustomField3()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getCustomFieldValueModels()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getExportSituation()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getFinalDate()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getFinalHour()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getGroup()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getInconformity()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getInitialDate()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getInitialHour()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getLastUpdatedByAgent()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getLastUpdatedByModule()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getObservation()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getOriginTaskId()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getPriority()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getRecreateAfterDone()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getRecurrenceConfiguration()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getSendNotification()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getServiceLocal()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getSituationId()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getSkipAgentJourneyValidation()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getTaskActivities()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getTaskItems()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getTaskType()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getTeam()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getTeamExecution()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getToleranceAfterEnd()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getToleranceAfterStart()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getToleranceBeforeEnd()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getToleranceBeforeStart()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.getWaitTimeOnField()",2,1,0,2,0
"me.umov.business.domain.task.TaskModel.situationIsPendingOrOnTheField()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getActive()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getActiveOnFriday()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getActiveOnMonday()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getActiveOnSaturday()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getActiveOnSunday()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getActiveOnThursday()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getActiveOnTuesday()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getActiveOnWednesday()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getActivityItineraries()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getActivityOrigin()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getActivityRelation()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getAgentItineraries()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getAgentRelation()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getAlternativeIdentifier()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getCronId()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getDescription()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getDisplayOrder()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getFinalDate()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getInitialDate()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getItinerarySchedule()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getLastTaskDate()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getMonthDay()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getNextInitialDateToProcess()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getOcurrencesLimit()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getRecurrenceEndType()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getRepeatMode()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getScheduleType()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getServiceLocalItineraries()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getTaskType()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getTeamExecution()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getTeamItineraries()",2,1,0,2,0
"me.umov.business.taskschedule.domain.Itinerary.getWeeklyRepetition()",2,1,0,2,0
"me.umov.business.application.model.notification.TaskNotification.TaskNotification()",1,1,0,2,0
"me.umov.business.domain.generic.specification.ShouldHaveUniqueDescription.isDescriptionAlreadyInUse(T entity)",16,1,19,1,1
"me.umov.business.application.authorization.JWTService.validateAndBuildRequestUser(String authorizationHeader)",14,1,9,1,1
"me.umov.business.taskschedule.application.service.TaskScheduleApplicationService.saveResource(SaveTaskScheduleGroupRequest request)",13,1,9,1,1
"me.umov.business.application.handler.GeneralRestExceptionHandler.handleMethodArgumentNotValidException(final MethodArgumentNotValidException exception)",12,1,10,1,1
"me.umov.business.domain.servicelocal.Address.Address(@Size(max=50) String streetType, @Size(max=100) String street, @Size(max=8) Long streetNumber, @Size(max=50) String streetComplement, @Size(max=50) String neighborhood, @Size(max=50) String city, @Size(max=50) String state, @Size(max=50) String country, @Size(max=10) String zipCode)",12,1,1,1,9
"me.umov.business.taskschedule.application.service.TaskScheduleApplicationService.addRelationship(RelationshipDTO relationshipDTO)",11,1,12,1,1
"me.umov.business.taskschedule.application.service.TaskScheduleApplicationService.deleteRelationship(RelationshipDTO relationshipDTO)",11,1,12,1,1
"me.umov.business.domain.model.builder.BaseLoader.loadForOperation(IOperationDTO<TModel> dto)",11,1,7,1,1
"me.umov.business.infrastructure.cron.RundeckSchedulerCronProvider.createOrUpdateCron(Long clientId, Long entityId, CrontabExpression cronExpression, String queueData)",11,1,6,1,4
"me.umov.business.application.controller.workcycle.WorkCycleController.buildCreatedWorkCycleServiceLocal(CreateWorkCycleRequest request)",9,1,13,1,1
"me.umov.business.application.controller.workcycle.WorkCycleController.buildCreatedWorkCycleByActivity(CreateWorkCycleRequest request)",9,1,10,1,1
"me.umov.business.application.controller.CronController.createCron(@RequestBody IdDTO idDTO)",9,1,6,1,1
"me.umov.business.application.controller.CronController.disableCron(@RequestBody IdDTO idDTO)",9,1,6,1,1
"me.umov.business.infrastructure.servicelocal.ServiceLocalDAOImpl.updateAddress(ServiceLocal serviceLocal)",9,1,6,1,1
"me.umov.business.application.service.DistributionTask.execute(List<TaskModel> listTask, RuleRequestDTO dto)",8,1,7,1,2
"me.umov.business.infrastructure.queue.ProducerQueueAWS.send(MessageDTO message)",8,1,4,1,1
"me.umov.business.shared.domain.event.DomainEventRegistry.publish(DomainEvent event)",8,1,4,1,1
"me.umov.business.taskschedule.domain.ItineraryService.saveItinerarySchedule(ItinerarySchedule itinerarySchedule)",8,1,3,1,1
"me.umov.business.taskschedule.domain.ItinerarySchedule.getItineraryServiceLocals()",7,1,9,1,0
"me.umov.business.application.controller.workcycle.WorkCycleController.save(@RequestBody @Valid SaveWorkCycleScheduleRequest request)",7,1,4,1,1
"me.umov.business.taskschedule.anticorruption.relationship.AbstractItineraryRelationshipConverter.add(RelationshipDTO dto)",6,1,3,1,1
"me.umov.business.taskschedule.anticorruption.relationship.AbstractItineraryRelationshipConverter.remove(RelationshipDTO dto)",6,1,3,1,1
"me.umov.business.taskschedule.anticorruption.taskSchedule.TaskSchedulePartialUpdateConverter.convertFrom(SaveTaskScheduleGroupRequest request)",6,1,3,1,1
"me.umov.business.recurrence.domain.RecurrenceConfiguration.RecurrenceConfiguration(RecurrenceRepeatMode repeatMode, RecurrenceRepeatConfiguration repeatEvery, RecurrenceEndsConfiguration ends, List<Integer> weekdays)",6,1,0,1,4
"me.umov.business.application.controller.workcycle.WorkCycleController.replaceServiceLocal(@RequestBody ReplaceWorkCycleServiceLocalRequest request)",5,1,8,1,1
"me.umov.business.domain.servicelocal.Address.isGeocodable()",5,1,8,1,0
"me.umov.business.application.service.DistributionTask.buildResultProcessRule(RuleState reprocess, String message)",5,1,2,1,2
"me.umov.business.taskschedule.anticorruption.relationship.AbstractItineraryRelationshipConverter.getFilter(RelationshipDTO dto)",5,1,2,1,1
"me.umov.business.recurrence.domain.RecurrenceConfiguration.RecurrenceConfiguration(RecurrenceRepeatMode repeatMode, RecurrenceRepeatConfiguration repeatEvery, RecurrenceEndsConfiguration ends)",5,1,0,1,3
"me.umov.business.recurrence.domain.RecurrenceEndsConfiguration.RecurrenceEndsConfiguration(RecurrenceEndType type, LocalDate date, Long ocurrences)",5,1,0,1,3
"me.umov.business.application.authorization.JWTService.decode(String jwtToken)",4,1,6,1,1
"me.umov.business.application.controller.workcycle.WorkCycleController.attachActivity(@RequestBody WorkCycleRelationRequest request)",4,1,5,1,1
"me.umov.business.application.controller.workcycle.WorkCycleController.attachServiceLocal(@RequestBody WorkCycleServiceLocalRequest request)",4,1,5,1,1
"me.umov.business.application.controller.workcycle.WorkCycleController.detachActivity(@RequestBody WorkCycleRelationRequest request)",4,1,5,1,1
"me.umov.business.application.controller.workcycle.WorkCycleController.detachServiceLocal(@RequestBody WorkCycleServiceLocalRequest request)",4,1,5,1,1
"me.umov.business.application.service.idiom.IdiomWrapper.getMessage(IdiomKey idiomKey, String... parameters)",4,1,4,1,2
"me.umov.business.domain.generic.specification.ShouldHaveUniqueDescription.getEntityDescription(T entity)",4,1,4,1,1
"me.umov.business.domain.model.builder.BaseLoader.validateOperation(TModel model, Operation operation)",4,1,3,1,2
"me.umov.business.application.repository.custom.task.TaskRepositoryCustomImpl.existTaskOnDateIntervalByAgent(TaskModel taskModel)",4,1,3,1,1
"me.umov.business.application.service.DistributionTask.verify(List<TaskModel> listTask)",4,1,3,1,1
"me.umov.business.application.handler.GeneralRestExceptionHandler.handleMethodArgumentTypeMismatchException(final Exception exception)",4,1,2,1,1
"me.umov.business.application.handler.GeneralRestExceptionHandler.handleMethodNotSupportedException(final HttpRequestMethodNotSupportedException exception)",4,1,2,1,1
"me.umov.business.application.handler.GeneralRestExceptionHandler.handleMissingServletRequestParameterException(final Exception exception)",4,1,2,1,1
"me.umov.business.application.handler.GeneralRestExceptionHandler.handleSpecificationException(final SpecificationException exception)",4,1,2,1,1
"me.umov.business.taskschedule.domain.ItineraryService.saveTaskScheduleGroup(ItinerarySchedule itinerarySchedule)",4,1,2,1,1
"me.umov.business.taskschedule.domain.ItineraryService.saveWorkCycleSchedule(ItinerarySchedule itinerarySchedule)",4,1,2,1,1
"me.umov.business.domain.rule.task.ShouldHaveValidFinalDate.shouldProcessRule()",4,1,2,1,0
"me.umov.business.application.handler.GeneralRestExceptionHandler.handleBadRequestException(final BadRequestException exception)",4,1,1,1,1
"me.umov.business.application.handler.GeneralRestExceptionHandler.handleBusinessValidationException(final BusinessValidationException exception)",4,1,1,1,1
"me.umov.business.application.handler.GeneralRestExceptionHandler.handleDeleteException(final DeleteException exception)",4,1,1,1,1
"me.umov.business.application.handler.GeneralRestExceptionHandler.handleGeneralException(final Exception exception)",4,1,1,1,1
"me.umov.business.application.handler.GeneralRestExceptionHandler.handleHttpMessageNotReadableException(final Exception exception)",4,1,1,1,1
"me.umov.business.application.handler.GeneralRestExceptionHandler.handleNotFoundException(final ResourceNotFoundException exception)",4,1,1,1,1
"me.umov.business.application.handler.GeneralRestExceptionHandler.handleUnauthorizedException(final UnauthorizedRequestException exception)",4,1,1,1,1
"me.umov.business.application.model.WorkJourneyDayModel.WorkJourneyDayModel(DayOfWeek weekday, LocalTime initialHour1, LocalTime finalHour1)",4,1,0,1,3
"me.umov.business.recurrence.domain.RecurrenceRepeatConfiguration.RecurrenceRepeatConfiguration(Long value, RecurrenceTimeUnit unit, RecurrenceRepeatType type)",4,1,0,1,3
"me.umov.business.domain.rule.task.ShouldHaveValidAgent.ShouldHaveValidAgent(TaskModel taskModel, AgentModel loadedAgent)",4,1,0,1,2
"me.umov.business.domain.rule.task.ShouldHaveValidInitialDate.ShouldHaveValidInitialDate(IDateInterval dateInterval, Long entityId)",4,1,0,1,2
