"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"me.umov.business.recurrence.domain.RecurrenceEndsConfiguration",67,10,10,23,2,0,2,2,3
"me.umov.business.configuration.SwaggerConfig",67,4,2,4,16,0,0,1,2
"me.umov.business.taskschedule.domain.ItineraryActivity",66,12,12,13,11,2,2,3,4
"me.umov.business.application.model.CustomFieldValueModel",66,12,12,12,8,1,10,2,6
"me.umov.business.recurrence.domain.RecurrenceRepeatConfiguration",66,11,11,22,1,0,2,2,3
"me.umov.business.domain.task.TaskTypeModel",64,12,12,12,9,1,9,2,5
"me.umov.business.team.domain.TeamAgentModel",63,11,11,12,5,2,0,3,4
"me.umov.business.shared.application.ApiReturn",62,13,13,13,4,0,17,2,4
"me.umov.business.application.controller.workcycle.CreateWorkCycleRequest",62,10,10,10,4,0,0,0,6
"me.umov.business.application.service.BaseService",61,11,10,13,12,5,12,6,3
"me.umov.business.taskschedule.application.service.TaskScheduleApplicationService",61,3,3,3,13,9,1,11,3
"me.umov.business.infrastructure.serialization.GsonConfiguration",61,3,2,2,21,1,0,3,0
"me.umov.business.application.model.CustomFieldModel",60,10,10,10,10,1,2,2,5
"me.umov.business.application.authorization.JWTService",60,6,1,11,12,3,1,5,3
"me.umov.business.domain.rule.task.ShouldHaveValidRecurrenceConfiguration",60,5,3,18,15,3,0,5,3
"me.umov.business.application.observer.NotificationAfterSaveTask",60,3,1,5,19,11,0,15,4
"me.umov.business.domain.rule.task.ShouldHaveRequiredTaskConfigFields",59,6,3,13,9,4,0,7,2
"me.umov.business.application.controller.workcycle.SaveWorkCycleScheduleRequest",57,13,13,13,4,1,1,1,6
"me.umov.business.recurrence.domain.CrontabExpression",56,12,11,12,1,0,7,1,7
"me.umov.business.infrastructure.queue.AmazonSQSConfiguration",56,7,4,7,14,0,0,1,2
"me.umov.business.infrastructure.cron.RundeckSchedulerCronProvider",56,6,4,7,11,2,0,6,5
"me.umov.business.anticorruption.itinerary.WorkCycleScheduleConverterImpl",55,1,1,3,14,6,0,7,2
"me.umov.business.application.model.dto.TaskItemDTO",53,13,13,14,3,3,0,3,4
"me.umov.business.taskschedule.domain.ItineraryTeam",53,11,11,12,3,2,4,3,4
"me.umov.business.domain.rule.task.ShouldHaveAgentByRequiredTaskConfig",51,5,3,9,8,4,0,6,2
"me.umov.business.application.repository.custom.AgentRepositoyCustom",51,2,1,6,5,1,1,4,1
"me.umov.business.taskschedule.anticorruption.relationship.TeamRelationshipConverter",49,6,0,6,11,8,0,9,2
"me.umov.business.taskschedule.anticorruption.relationship.ActivityRelationshipConverter",49,6,0,6,11,8,0,9,2
"me.umov.business.application.controller.agent.AgentController",49,2,2,3,21,7,0,8,0
"me.umov.business.application.service.notification.TaskNotificationService",49,2,1,6,11,8,1,9,5
"me.umov.business.application.model.dto.AgentJourneyHoursDTO",48,10,10,18,4,1,2,2,9
"me.umov.business.application.model.idiom.IdiomEntry",48,3,3,3,13,2,2,3,7
"me.umov.business.application.controller.CronController",48,2,2,2,15,6,0,6,3
"me.umov.business.infrastructure.servicelocal.activity.ServiceLocalActivityEntity",47,8,8,8,3,1,0,2,4
"me.umov.business.domain.activityHistory.ActivityHistory",46,10,10,10,4,1,3,2,4
"me.umov.business.domain.rule.task.ShouldHaveValidActivitiesAssociated",46,3,3,10,12,4,0,5,2
"me.umov.business.application.repository.custom.task.TaskRepositoryCustomImpl",46,3,1,9,8,1,0,4,2
"me.umov.business.application.model.CommonCustomFieldConfig",45,11,11,11,3,1,4,1,5
"me.umov.business.application.model.dto.RuleRequestDTO",45,11,11,12,3,0,3,0,5
"me.umov.business.domain.servicelocal.ServiceLocal",45,9,9,10,2,0,4,0,5
"me.umov.business.taskschedule.anticorruption.relationship.ServiceLocalRelationshipConverter",45,6,0,6,11,8,0,9,2
"me.umov.business.shared.application.ProcessApiReturn",44,10,9,10,4,0,3,1,4
"me.umov.business.taskschedule.anticorruption.relationship.AgentRelationshipConverter",44,6,0,6,11,8,0,9,2
"me.umov.business.servicelocal.application.dto.ServiceLocalRequest",43,10,10,10,0,0,3,0,10
"me.umov.business.shared.exception.BusinessValidationException",43,7,7,8,8,3,19,6,2
"me.umov.business.domain.rule.task.ShouldValidateActivitiesPeriod",42,4,3,8,9,6,0,8,2
"me.umov.business.domain.model.builder.BaseLoader",41,6,2,7,8,6,1,7,2
"me.umov.business.infrastructure.serialization.HibernateProxyTypeAdapter",41,4,3,4,9,0,1,2,2
"me.umov.business.domain.generic.specification.ShouldHaveUniqueDescription",41,3,1,4,9,3,2,6,1
"me.umov.business.recurrence.domain.DateInterval",40,9,7,11,2,0,8,1,2
"me.umov.business.application.model.dto.CustomFieldValueDTO",40,9,9,11,1,1,1,1,4
"me.umov.business.application.model.Event",40,8,8,8,3,0,3,0,4
"me.umov.business.domain.rule.task.ShouldHaveScheduleInsideOfAgentJourney",40,3,3,7,10,4,0,5,2
"me.umov.business.taskschedule.application.dto.ItineraryServiceLocalRelationship",38,8,8,8,4,1,3,2,2
"me.umov.business.domain.rule.customfield.ShouldHaveValidMultimidiaURLCustomFields",37,3,3,6,9,4,1,5,4
"me.umov.business.application.interceptor.InterceptorConfig",37,3,3,3,9,0,0,1,3
"me.umov.business.application.repository.custom.task.TaskQueryBuilder",37,3,3,3,1,0,0,0,0
"me.umov.business.shared.domain.event.DomainEventRegistry",36,4,1,6,5,0,3,1,1
"me.umov.business.infrastructure.serialization.LocalDateTimeSerializationAdapter",36,2,2,8,11,0,1,3,2
"me.umov.business.infrastructure.jpa.workcycle.WorkCycleGeneratorImpl",36,2,2,2,8,2,0,5,1
"me.umov.business.infrastructure.servicelocal.ServiceLocalDAOImpl",36,2,2,3,9,4,0,5,2
"me.umov.business.application.controller.workcycle.CreateWorkCycleResponse",35,7,7,2,1,0,1,0,5
"me.umov.business.domain.rule.task.ShouldHaveValidFinalHour",35,5,3,6,7,3,0,5,1
"me.umov.business.domain.rule.task.ShouldValidateAgentPortfolio",35,4,3,6,8,4,0,6,2
"me.umov.business.domain.rule.customfield.ShouldHaveValidGeocoordinateCustomFields",35,3,3,6,8,4,1,5,3
"me.umov.business.infrastructure.serialization.LocalTimeSerializationAdapter",35,2,2,8,11,0,1,3,2
"me.umov.business.taskschedule.anticorruption.relationship.RelationshipFactory",34,1,1,6,8,4,0,5,4
"me.umov.business.taskschedule.api.TaskScheduleGroupController",34,1,1,1,14,5,0,5,3
"me.umov.business.application.controller.agent.AgentRelationship",33,7,7,7,1,0,4,1,3
"me.umov.business.shared.specification.domain.SpecificationResult",33,6,5,7,4,0,24,0,2
"me.umov.business.domain.rule.customfield.ShouldHaveRequiredCustomFields",33,3,3,6,7,4,1,5,2
"me.umov.business.taskschedule.domain.ItineraryCronService",33,2,2,4,5,2,1,2,3
"me.umov.business.taskschedule.domain.ItineraryScheduleCronService",33,2,2,4,5,2,3,2,3
"me.umov.business.anticorruption.servicelocal.ServiceLocalConverterImpl",33,1,1,1,7,5,0,6,1
"me.umov.business.application.repository.custom.ActivityRepositoryImpl",33,1,1,5,8,1,0,2,2
"me.umov.business.application.model.dto.AgentTaskDTO",32,7,7,7,1,0,1,0,3
"me.umov.business.taskschedule.anticorruption.taskSchedule.TaskScheduleCreateConverter",32,3,0,3,6,3,0,5,0
"me.umov.business.domain.rule.task.ShouldHaveValidInitialDate",32,3,3,7,7,3,0,4,2
"me.umov.business.application.service.IntegrationService",32,1,1,7,8,5,7,8,1
"me.umov.business.application.controller.workcycle.ReplaceWorkCycleServiceLocalRequest",31,8,8,8,0,0,0,0,3
"me.umov.business.servicelocal.application.dto.ServiceLocalRelationship",31,7,7,7,1,0,1,0,3
"me.umov.business.domain.rule.task.ShouldHaveOneAgentWhenOnlyOneAgentTeam",31,3,3,4,8,5,0,6,3
"me.umov.business.domain.rule.task.ShouldHaveNoTaskInDate",31,3,3,4,8,5,0,6,3
"me.umov.business.infrastructure.jpa.LocalTimeConverter",31,2,2,6,6,0,0,2,2
"me.umov.business.application.model.toggle.FeatureToggle",30,4,4,4,2,1,2,2,4
"me.umov.business.domain.rule.task.ShouldHaveServiceLocal",30,3,3,6,7,4,0,5,2
"me.umov.business.application.interceptor.JWTAuthorizationInterceptor",30,2,1,5,8,1,0,3,2
"me.umov.business.taskschedule.specification.ShouldServiceLocalHaveFinalHourGreaterThenInitialHour",30,1,1,5,14,6,0,8,0
"me.umov.business.application.controller.ServiceLocalController",30,1,1,1,13,5,0,5,2
"me.umov.business.application.controller.team.TeamRelationship",29,6,6,6,2,1,4,3,3
"me.umov.business.shared.exception.DeleteException",29,4,4,5,5,1,3,4,2
"me.umov.business.infrastructure.cron.RundeckRestConfiguration",29,3,1,3,10,1,0,3,0
"me.umov.business.domain.rule.task.ShouldHaveValidAgent",29,3,3,5,7,4,0,5,2
"me.umov.business.domain.rule.task.ShouldHaveValidTeam",29,3,3,5,7,4,0,5,2
"me.umov.business.domain.rule.task.ShouldHaveValidTaskType",29,3,3,4,7,4,0,5,2
"me.umov.business.shared.specification.rule.RuleMessage",28,6,5,6,3,0,38,0,2
"me.umov.business.application.controller.activity.ActivityRelationship",28,6,6,6,1,0,4,1,3
"me.umov.business.domain.rule.task.ShouldHaveTeamExecutionWhenTeamIsSelected",28,3,3,4,7,4,0,5,2
"me.umov.business.domain.rule.task.ShouldHaveValidFinalDate",28,3,3,4,6,3,0,4,1
"me.umov.business.application.controller.TaskTypeController",28,2,2,3,10,3,0,4,0
"me.umov.business.application.service.DistributionIdleAgent",28,2,0,4,9,6,0,7,2
"me.umov.business.application.model.idiom.Idiom",28,2,2,2,8,1,2,2,2
"me.umov.business.application.controller.activityhistory.ActivityHistoryController",27,1,1,1,7,3,0,3,3
"me.umov.business.shared.application.RequestUserData",26,4,4,4,4,0,20,0,3
"me.umov.business.shared.specification.domain.BaseValidator",26,3,1,4,4,1,2,2,0
"me.umov.business.domain.rule.task.ShouldInitiateToday",26,3,3,4,7,3,1,4,1
"me.umov.business.domain.rule.task.ShouldBeActive",26,3,3,4,7,3,1,4,1
"me.umov.business.domain.rule.task.ShouldHaveTaskModel",26,3,3,4,6,3,0,4,1
"me.umov.business.domain.rule.task.ShouldBeInPreparation",26,3,3,4,7,3,1,4,1
"me.umov.business.taskschedule.anticorruption.taskSchedule.TaskScheduleConverterFactory",26,1,1,4,7,4,0,5,3
"me.umov.business.taskschedule.specification.ShouldLoadAllActivities",26,1,1,5,8,4,0,5,1
"me.umov.business.domain.rule.task.ShouldHaveTeam",25,3,3,4,6,3,1,4,1
"me.umov.business.domain.rule.task.ShouldNotHaveAgent",25,3,3,4,6,3,1,4,1
"me.umov.business.shared.specification.domain.SpecificationException",24,4,4,5,4,1,5,2,2
"me.umov.business.shared.specification.rule.ValidationRules",24,3,2,5,5,2,2,3,1
"me.umov.business.taskschedule.domain.TaskScheduleDomainService",24,2,1,2,4,2,0,4,3
"me.umov.business.infrastructure.serialization.LocalDateSerializationAdapter",24,2,2,6,9,0,1,3,0
"me.umov.business.taskschedule.specification.ShouldLoadAllServiceLocals",24,1,1,4,8,4,0,5,1
"me.umov.business.taskschedule.specification.ShouldLoadAllAgents",24,1,1,3,8,4,0,5,1
"me.umov.business.taskschedule.specification.ShouldHaveValidInitialHourAndFinalHourCombination",24,1,1,4,9,4,0,5,0
"me.umov.business.taskschedule.specification.ShouldLoadAllTeams",24,1,1,3,8,4,0,5,1
"me.umov.business.domain.rule.builders.IdleAgentBuilder",24,1,0,1,10,7,1,8,0
"me.umov.business.application.controller.workcycle.WorkCycleServiceLocalRequest",23,6,6,6,0,0,0,0,2
"me.umov.business.application.observer.TaskSavedObserver",23,2,1,3,6,3,0,5,1
"me.umov.business.application.service.idiom.IdiomWrapper",23,2,2,3,4,1,1,2,2
"me.umov.business.taskschedule.specification.WorkCycleScheduleValidator",23,1,1,1,8,5,1,6,3
"me.umov.business.infrastructure.activity.ActivityDAOImpl",23,1,1,2,7,3,0,4,2
"me.umov.business.infrastructure.team.TeamDAOImpl",23,1,1,2,7,3,0,4,2
"me.umov.business.infrastructure.agent.AgentDAOImpl",23,1,1,2,7,3,0,4,2
"me.umov.business.domain.generic.specification.ShouldHaveValidId",23,1,1,4,8,3,2,5,1
"me.umov.business.application.interceptor.CORSInterceptor",23,1,1,2,4,0,0,2,5
"me.umov.business.application.model.dto.TaskActivityDTO",22,5,5,5,2,2,0,2,2
"me.umov.business.application.model.dto.CancelTaskDTO",22,5,5,5,2,1,2,2,1
"me.umov.business.infrastructure.cron.JobCreationResultDTO",22,4,4,2,0,0,0,2,3
"me.umov.business.infrastructure.jpa.LongArrayType",22,4,3,4,4,0,1,2,1
"me.umov.business.taskschedule.specification.ShouldValidateSomeAgentsRelationWithTeams",22,1,1,4,8,3,0,4,0
"me.umov.business.taskschedule.specification.ShouldValidateSomeAgentsRelationWithoutAgents",22,1,1,4,8,3,0,4,0
"me.umov.business.taskschedule.specification.ShouldValidateTeamsByRelation",22,1,1,4,8,3,0,4,0
"me.umov.business.taskschedule.specification.ShouldValidateSomeTeamsRelationWithAgents",22,1,1,4,8,3,0,4,0
"me.umov.business.application.observer.ItineraryScheduleCronSchedulerObserver",22,1,1,3,6,3,0,4,1
"me.umov.business.application.observer.ItineraryCronSchedulerObserver",22,1,1,3,6,3,0,4,1
"me.umov.business.application.model.dto.ResultProcessRule",21,5,5,5,1,0,2,1,2
"me.umov.business.infrastructure.queue.ProducerQueueAWS",21,2,2,2,2,0,1,2,2
"me.umov.business.application.service.idiom.IdiomEntryService",21,2,2,3,5,3,0,4,1
"me.umov.business.taskschedule.specification.ShouldValidateAgentRelationEqualsAllAgents",21,1,1,3,7,3,0,4,0
"me.umov.business.taskschedule.specification.ShouldValidateItineraryActivitiesOriginWithoutActivities",21,1,1,4,7,3,0,4,0
"me.umov.business.taskschedule.specification.ShouldValidateAutomaticActivityLoadConfig",21,1,1,4,7,3,0,4,0
"me.umov.business.taskschedule.specification.ShouldValidateMultipleActivitiesOrigin",21,1,1,4,7,3,0,4,0
"me.umov.business.application.observer.BeforeTaskSaveObserver",21,1,1,1,7,4,0,5,2
"me.umov.business.application.model.Interval",20,3,2,5,1,1,2,3,2
"me.umov.business.infrastructure.serialization.RecurrenceEndTypeSerializationAdapter",20,2,2,2,8,0,1,2,0
"me.umov.business.infrastructure.serialization.RecurrenceTimeUnitSerializationAdapter",20,2,2,2,8,0,1,2,0
"me.umov.business.infrastructure.serialization.RecurrenceRepeatTypeSerializationAdapter",20,2,2,2,8,0,1,2,0
"me.umov.business.infrastructure.serialization.WorkdayTaskCreationValidationSerializationAdapter",20,2,2,2,8,0,1,2,0
"me.umov.business.infrastructure.serialization.BooleanStatusSerializationAdapter",20,2,2,2,8,0,1,2,0
"me.umov.business.domain.task.TaskJpaRepository",20,2,2,2,7,1,1,2,0
"me.umov.business.domain.workcycle.WorkCycleRootJpaRepository",20,2,2,2,4,0,0,1,0
"me.umov.business.taskschedule.specification.ShouldValidateNotNullTeamExecutionWhenItIsForSomeTeams",20,1,1,4,6,3,0,4,0
"me.umov.business.taskschedule.domain.ItineraryScheduleSaved",19,4,4,4,1,1,3,2,2
"me.umov.business.taskschedule.domain.ItinerarySaved",19,4,4,4,1,1,1,2,2
"me.umov.business.infrastructure.queue.MessageDTO",19,4,3,5,0,0,1,2,1
"me.umov.business.domain.task.TaskSavedEvent",19,4,4,4,1,1,3,2,2
"me.umov.business.shared.specification.domain.AndSpecification",19,2,2,4,2,0,1,1,2
"me.umov.business.shared.specification.domain.OrSpecification",19,2,2,4,2,0,1,1,2
"me.umov.business.infrastructure.serialization.JourneyHourTypeSerializationAdapter",19,2,2,2,8,0,1,2,0
"me.umov.business.infrastructure.serialization.ActivityOriginSerializationAdapter",19,2,2,2,8,0,1,2,0
"me.umov.business.infrastructure.serialization.RecurrenceRepeatModeSerializationAdapter",19,2,2,2,8,0,1,2,0
"me.umov.business.infrastructure.serialization.AgentPortfolioValidationSerializationAdapter",19,2,2,2,8,0,1,2,0
"me.umov.business.infrastructure.queue.ProducerBuilder",19,2,1,2,5,0,1,1,2
"me.umov.business.domain.client.ClientConfigurations",19,2,2,3,3,0,1,0,1
"me.umov.business.domain.activityHistory.ActivityHistoryServiceImpl",19,1,1,1,5,1,1,2,3
"me.umov.business.application.controller.workcycle.WorkCycleRelationRequest",18,4,4,4,0,0,0,0,2
"me.umov.business.anticorruption.activityHistory.ActivityHistoryConverterImpl",18,2,1,3,5,3,0,5,0
"me.umov.business.infrastructure.jpa.FrequencyControlTypeConverter",18,2,2,3,4,0,0,1,0
"me.umov.business.application.controller.VersionController",18,2,2,2,4,0,0,1,1
"me.umov.business.infrastructure.servicelocal.activity.ServiceLocalActivityDAOImpl",18,1,1,1,5,2,0,3,2
"me.umov.business.taskschedule.application.dto.ScheduleTypeDTO",17,4,4,4,0,0,0,0,2
"me.umov.business.infrastructure.cron.RundeckProjectResponse",17,4,4,4,0,0,1,0,2
"me.umov.business.infrastructure.jpa.ExportSituationConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.CustomFieldTypeConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.RecurrenceEndTypeConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.ActivityCycleConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.TaskScheduleActivityOriginConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.WorkdayTaskCreationValidationConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.TeamExecutionConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.ItineraryAgentRelationConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.ActivityExecutionModeConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.RecurrenceRepeatModeConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.AgentPorfolioValidationConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.ScheduleTypeConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.AbsenceActionConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.CustomFieldSubTypeConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.ActivityOriginConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.FieldConfigOriginConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.infrastructure.jpa.BooleanStatusConverter",17,2,2,3,3,0,0,1,0
"me.umov.business.application.repository.AgentRepository",17,2,2,2,6,1,5,3,0
"me.umov.business.taskschedule.specification.ShouldHaveItineraryInitialDateGreaterThanToday",17,1,1,3,7,3,0,4,0
"me.umov.business.taskschedule.specification.ShouldHaveStartDateLessThanEndDate",17,1,1,2,6,3,0,4,0
"me.umov.business.taskschedule.specification.ShouldHaveItineraryScheduleInitialDateGreaterThanToday",17,1,1,3,7,3,0,4,0
"me.umov.business.shared.specification.rule.EntityConstraintValidator",17,1,1,2,7,2,0,2,0
"me.umov.business.application.service.toggle.FeatureToggleService",17,1,1,1,6,3,1,3,1
"me.umov.business.shared.exception.BaseApiException",16,3,3,3,1,1,7,3,2
"me.umov.business.application.model.dto.TaskSituationDTO",16,3,3,3,0,0,1,0,2
"me.umov.business.application.spring.AutoWiredUtils",16,2,2,2,4,0,0,1,1
"me.umov.business.infrastructure.serialization.HttpStatusSerializationAdapter",16,1,1,2,6,0,1,1,0
"me.umov.business.application.service.FactoryDistributionTask",16,1,1,2,5,2,1,2,1
"me.umov.business.application.repository.ItineraryTeamReposytory",16,1,1,1,3,1,2,2,0
"me.umov.business.domain.workcycle.WorkCycleServicePort",15,5,5,5,4,2,3,2,0
"me.umov.business.taskschedule.domain.ScheduleQueuePayload",15,3,3,3,0,0,2,0,2
"me.umov.business.application.model.dto.AssignAgentsTasksDTO",15,2,2,2,3,0,2,0,1
"me.umov.business.application.model.dto.PrioritizeTasksDTO",15,2,2,2,3,0,1,0,1
"me.umov.business.taskschedule.anticorruption.taskSchedule.TaskScheduleUpdateConverter",15,1,0,1,5,3,0,4,1
"me.umov.business.application.service.ActivityService",15,1,1,2,6,2,2,3,0
"me.umov.business.application.repository.BaseRepository",14,3,3,3,5,1,27,2,0
"me.umov.business.infrastructure.serialization.TaskScheduleActivityOriginSerializationAdapter",14,2,2,2,3,0,1,2,0
"me.umov.business.infrastructure.serialization.SpringfoxJsonToGsonAdapter",14,1,1,1,6,0,1,1,0
"me.umov.business.domain.client.ClientService",14,1,1,1,3,1,5,1,2
"me.umov.business.application.service.AgentService",14,1,1,1,5,3,2,4,0
"me.umov.business.recurrence.domain.RecurrenceConfigurationInterface",13,7,7,7,3,0,3,0,0
"me.umov.business.infrastructure.serialization.AnnotationExcludeSerializationStrategy",13,2,2,2,2,0,1,1,0
"me.umov.business.infrastructure.jpa.LongArrayTypeDescriptor",13,2,1,2,1,0,1,1,2
"me.umov.business.domain.workcycle.WorkCycleJpaRepository",13,1,1,1,4,1,0,2,0
"me.umov.business.application.service.TaskConfigService",13,1,1,1,5,2,1,3,0
"me.umov.business.application.service.ServiceLocalApplicationService",13,1,1,1,4,2,2,3,0
"me.umov.business.infrastructure.serialization.TeamExecutionSerializationAdapter",12,1,1,1,5,0,1,1,0
"me.umov.business.infrastructure.serialization.ItineraryAgentRelationSerializationAdapter",12,1,1,1,5,0,1,1,0
"me.umov.business.infrastructure.serialization.TaskSituationSerializationAdapter",12,1,1,1,5,0,1,1,0
"me.umov.business.domain.model.builder.CustomFieldValueLoader",12,1,1,2,5,2,0,2,0
"me.umov.business.domain.servicelocal.ServiceLocalService",12,1,1,1,2,0,1,0,1
"me.umov.business.BusinessApplication",12,0,1,1,4,0,0,0,0
"me.umov.business.application.repository.ServiceLocalRepository",11,3,3,3,3,1,4,2,0
"me.umov.business.shared.exception.ResourceNotFoundException",11,2,2,2,1,0,4,2,1
"me.umov.business.domain.task.BeforeTaskSaveEvent",11,2,2,2,1,1,2,2,1
"me.umov.business.domain.rule.builders.ValidationBuilder",11,2,1,2,4,3,7,4,0
"me.umov.business.domain.rule.builders.EmptyValidationBuilder",11,1,0,1,4,2,0,3,0
"me.umov.business.domain.activityHistory.ActivityHistoryJpaRepository",11,1,1,1,4,1,0,2,0
"me.umov.business.domain.servicelocal.ServiceLocalRepositoryImpl",11,1,1,1,2,0,0,1,1
"me.umov.business.application.repository.EventRepository",11,1,1,1,4,1,1,2,0
"me.umov.business.shared.specification.domain.CompositeSpecification",10,3,3,3,0,0,22,1,0
"me.umov.business.application.repository.CustomFieldValueRepository",10,3,3,3,3,1,1,2,0
"me.umov.business.shared.application.dto.IdDTO",10,2,2,2,0,0,2,0,1
"me.umov.business.application.controller.BaseController",10,1,0,1,2,1,3,4,1
"me.umov.business.taskschedule.domain.ItineraryServicePort",9,6,6,6,0,0,3,0,0
"me.umov.business.application.repository.IntegrationRepository",9,2,2,2,2,0,11,0,0
"me.umov.business.domain.task.TaskConfigJpaRepository",9,1,1,1,4,1,1,2,0
"me.umov.business.application.repository.ActivityRepository",9,1,1,1,4,2,5,5,0
"me.umov.business.application.model.dto.IOperationDTO",8,4,4,4,1,1,4,1,0
"me.umov.business.shared.exception.UnauthorizedRequestException",8,1,1,1,1,0,2,1,1
"me.umov.business.shared.exception.BadRequestException",8,1,1,1,1,0,2,1,1
"me.umov.business.shared.exception.InvalidOperationException",8,1,1,1,1,0,2,1,1
