"method","loc","cyclo","calls","nbd","param"
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.setPhotoNumber(String photoNumber)",2,1,0,1,1
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.setPhotoPart(String photoPart)",2,1,0,1,1
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.setPhotoPartSize(int photoPartSize)",2,1,0,1,1
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.setTaskId(String taskId)",2,1,0,1,1
"com.trevisan.servletfotoumobile.database.query.QueriesFactory.QueriesFactory()",2,1,0,1,0
"com.trevisan.servletfotoumobile.database.query.QueriesFactory.getNextActivityHistoryMediaId()",2,1,0,1,0
"com.trevisan.servletfotoumobile.database.query.QueriesFactory.getTables()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.Agent.getClientId()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.Agent.getId()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.Agent.getLogin()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.Agent.getToken()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.Agent.getUsername()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.Agent.getWorkspace()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.getActivityId()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.getAgent()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.getChecksum()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.getClientId()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.getIdentifier()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.getPhotoNumber()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.getPhotoPart()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.getPhotoPartSize()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.getTaskId()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.isBackMediaId()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.isImageByFieldImage()",2,1,0,1,0
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.setExtension(String extension)",0,1,0,1,1
"com.trevisan.servletfotoumobile.model.Agent.Agent()",0,1,0,1,0
"com.trevisan.servletfotoumobile.model.ConnectionAttributes.getExtension()",0,1,0,1,0
"com.trevisan.servletfotoumobile.util.LogManager.getLogText(SynchronismLog log)",14,1,37,0,1
"com.trevisan.servletfotoumobile.database.table.SynchronismLogTable.SynchronismLogTable()",14,1,24,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryPhotoTable.ActivityHistoryPhotoTable()",14,1,22,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismErrorLogTable.SynchronismErrorLogTable()",13,1,22,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryTable.ActivityHistoryTable()",10,1,12,0,0
"com.trevisan.servletfotoumobile.database.table.TemporaryPhotoTable.TemporaryPhotoTable()",9,1,14,0,0
"com.trevisan.servletfotoumobile.application.RequestLog.insertRequestLog()",9,1,11,0,0
"com.trevisan.servletfotoumobile.database.table.Tables.Tables()",9,1,0,0,0
"com.trevisan.servletfotoumobile.database.table.FieldHistoryTable.FieldHistoryTable()",8,1,10,0,0
"com.trevisan.servletfotoumobile.util.CalendarUtil.getCurrentDateTime()",8,1,1,0,0
"com.trevisan.servletfotoumobile.util.LogManager.getCurrentDateTime()",7,1,5,0,0
"com.trevisan.servletfotoumobile.util.CalendarUtil.getCurrentDate()",7,1,3,0,0
"com.trevisan.servletfotoumobile.util.CalendarUtil.getFormattedDateHour()",7,1,2,0,0
"com.trevisan.servletfotoumobile.util.CalendarUtil.getFormattedHour()",7,1,2,0,0
"com.trevisan.servletfotoumobile.util.CalendarUtil.getFormattedHourWithoutMilliseconds()",7,1,2,0,0
"com.trevisan.servletfotoumobile.application.RequestLog.RequestLog(UmovmeDatabaseConnection dataBaseConnection, SynchronismLogDao logDao, String actionDescription, ConnectionAttributes connectionAttributes)",7,1,1,0,4
"com.trevisan.servletfotoumobile.model.SynchronismLog.SynchronismLog()",7,1,0,0,0
"com.trevisan.servletfotoumobile.application.RequestLogByToken.loadClientIdAndAgentId()",6,1,12,0,0
"com.trevisan.servletfotoumobile.application.RequestLogByLogin.loadClientIdAndAgentId()",6,1,8,0,0
"com.trevisan.servletfotoumobile.database.table.AgentTable.AgentTable()",5,1,6,0,0
"com.trevisan.servletfotoumobile.application.RequestLog.addRequestLog(String requestId, HttpServletRequest request1)",5,1,4,0,2
"com.trevisan.servletfotoumobile.model.Result.setBytesReceived(int bytesReceived)",5,1,0,0,1
"com.trevisan.servletfotoumobile.model.Result.setExcludeImage(boolean excludeImage)",5,1,0,0,1
"com.trevisan.servletfotoumobile.model.Result.setOldFormatResult(String oldFormatResult)",5,1,0,0,1
"com.trevisan.servletfotoumobile.model.Result.setStatus(boolean status)",5,1,0,0,1
"com.trevisan.servletfotoumobile.model.Result.getBytesReceived()",5,1,0,0,0
"com.trevisan.servletfotoumobile.model.Result.getExcludeImage()",5,1,0,0,0
"com.trevisan.servletfotoumobile.model.Result.getOldFormatResult()",5,1,0,0,0
"com.trevisan.servletfotoumobile.model.Result.getStatus()",5,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismErrorLog.SynchronismErrorLog()",5,1,0,0,0
"com.trevisan.servletfotoumobile.database.table.ClientTable.ClientTable()",4,1,4,0,0
"com.trevisan.servletfotoumobile.application.RequestLogByLogin.RequestLogByLogin(UmovmeDatabaseConnection dataBaseConnection, SynchronismLogDao logDao, String actionDescription, ConnectionAttributes connectionAttributes)",4,1,0,0,4
"com.trevisan.servletfotoumobile.application.RequestLogByToken.RequestLogByToken(UmovmeDatabaseConnection dataBaseConnection, SynchronismLogDao logDao, String actionDescription, ConnectionAttributes connectionAttributes)",4,1,0,0,4
"com.trevisan.servletfotoumobile.exception.ActivityHistoryNotFoundException.ActivityHistoryNotFoundException()",3,1,3,0,0
"com.trevisan.servletfotoumobile.exception.ActivityHistoryPhotoRepeatedException.ActivityHistoryPhotoRepeatedException()",3,1,3,0,0
"com.trevisan.servletfotoumobile.exception.AgentNotFoundException.AgentNotFoundException()",3,1,3,0,0
"com.trevisan.servletfotoumobile.exception.AuthenticationException.AuthenticationException()",3,1,3,0,0
"com.trevisan.servletfotoumobile.exception.ClientNotFoudException.ClientNotFoudException()",3,1,3,0,0
"com.trevisan.servletfotoumobile.exception.DataBaseException.DataBaseException()",3,1,3,0,0
"com.trevisan.servletfotoumobile.exception.EmptyPhotoException.EmptyPhotoException()",3,1,3,0,0
"com.trevisan.servletfotoumobile.exception.ResultSetNotFoundException.ResultSetNotFoundException()",3,1,3,0,0
"com.trevisan.servletfotoumobile.util.LogManager.info(final String message, String requestId)",3,1,2,0,2
"com.trevisan.servletfotoumobile.database.table.GenericTable.GenericTable(String tableName)",3,1,0,0,1
"com.trevisan.servletfotoumobile.database.MediaDBConnection.getDataSourceName()",3,1,0,0,0
"com.trevisan.servletfotoumobile.database.UmovmeDatabaseConnection.getDataSourceName()",3,1,0,0,0
"com.trevisan.servletfotoumobile.util.LogManager.error(final SynchronismLog log, final Throwable t)",2,1,2,0,2
"com.trevisan.servletfotoumobile.util.LogManager.error(final Throwable t)",2,1,2,0,1
"com.trevisan.servletfotoumobile.application.RequestLogByLogin.loadClientIdIfNecessary()",2,1,2,0,0
"com.trevisan.servletfotoumobile.util.LogManager.getTime()",2,1,2,0,0
"com.trevisan.servletfotoumobile.util.LogManager.error(final String message, final Throwable t)",2,1,1,0,2
"com.trevisan.servletfotoumobile.application.RequestLog.setClientId(Long clientId)",2,1,1,0,1
"com.trevisan.servletfotoumobile.database.table.GenericTable.getColumnName(final Integer columnId)",2,1,1,0,1
"com.trevisan.servletfotoumobile.database.table.GenericTable.getColumnNameWithoutPostgresChar(final Integer columnId)",2,1,1,0,1
