"namespace","noc","nac"
"com.trevisan.servletfotoumobile.database.table",10,1
"com.trevisan.servletfotoumobile.dao",10,1
"com.trevisan.servletfotoumobile.exception",9,1
"com.trevisan.servletfotoumobile.application",8,1
"com.trevisan.servletfotoumobile.model",8,0
"com.trevisan.servletfotoumobile.util",4,0
"com.trevisan.servletfotoumobile.database",3,1
"com.trevisan.servletfotoumobile.database.query",1,0
"com.trevisan.servletfotoumobile.service",1,0
