"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"me.umov.business.utils.specification.rule.RuleMessage",28,6,5,6,3,0,50,0,2
"me.umov.business.application.controller.activity.ActivityRelationship",28,6,6,6,1,0,7,1,3
"me.umov.business.domain.rule.task.ShouldHaveTeamExecutionWhenTeamIsSelected",28,3,3,4,7,4,5,5,2
"me.umov.business.domain.rule.task.ShouldHaveValidFinalDate",28,3,3,4,6,3,8,4,1
"me.umov.business.infrastructure.jpa.ActivityCycleConverterTest",28,2,2,2,6,0,0,0,0
"me.umov.business.domain.client.ClientServiceTest",28,2,2,2,8,0,0,0,3
"me.umov.business.domain.client.ClientConfigurationsTest",28,2,2,2,10,2,0,2,2
"me.umov.business.domain.servicelocal.ServiceLocalRepositoryImplTest",28,2,2,2,8,1,0,1,2
"me.umov.business.application.controller.TaskTypeController",28,2,2,3,10,3,0,4,0
"me.umov.business.application.service.DistributionIdleAgent",28,2,0,4,9,6,1,7,2
"me.umov.business.application.model.idiom.Idiom",28,2,2,2,8,1,2,2,2
"me.umov.business.application.model.fixture.CustomFieldDTOFixture",27,6,6,6,1,1,3,1,1
"me.umov.business.domain.rule.task.ShouldHaveTaskModelTest",27,3,3,3,6,2,0,2,0
"me.umov.business.application.service.FactoryDistributionTaskTest",27,3,3,3,8,1,0,1,2
"me.umov.business.application.model.fixture.BaseReflectionFixture",27,3,1,3,1,0,2,4,1
"me.umov.business.infrastructure.jpa.ActivityOriginConverterTest",27,2,2,2,4,1,0,1,0
"me.umov.business.infrastructure.jpa.TaskScheduleActivityOriginConverterTest",27,2,2,2,4,1,0,1,0
"me.umov.business.application.controller.BaseControllerTest",27,2,2,2,9,1,0,1,2
"me.umov.business.taskschedule.domain.TaskScheduleDomainService",27,2,1,2,7,5,0,7,3
"me.umov.business.infrastructure.cron.JobCreationRequestDTOTest",27,1,1,1,5,1,0,1,0
"me.umov.business.application.controller.activityhistory.ActivityHistoryController",27,1,1,1,7,3,0,3,3
"me.umov.business.domain.client.UserData",26,4,4,4,4,0,42,0,3
"me.umov.business.utils.specification.domain.BaseValidator",26,3,1,4,4,1,2,2,0
"me.umov.business.domain.rule.task.ShouldInitiateToday",26,3,3,4,7,3,4,4,1
"me.umov.business.domain.rule.task.ShouldBeActive",26,3,3,4,7,3,4,4,1
"me.umov.business.domain.rule.task.ShouldHaveTaskModel",26,3,3,4,6,3,5,4,1
"me.umov.business.domain.rule.task.ShouldBeInPreparation",26,3,3,4,7,3,4,4,1
"me.umov.business.infrastructure.serialization.BooleanStatusSerializationAdapterTest",26,2,2,2,8,1,0,1,0
"me.umov.business.taskschedule.anticorruption.taskSchedule.TaskScheduleConverterFactory",26,1,1,4,7,4,0,5,3
"me.umov.business.domain.itinerary.specification.ShouldLoadAllActivities",26,1,1,5,8,4,0,5,1
"me.umov.business.application.model.fixture.CommonCustomFieldConfigFixture",25,5,5,5,3,2,4,2,1
"me.umov.business.application.model.fixture.AgentJourneyHoursDTOFixture",25,5,5,5,3,1,3,2,0
"me.umov.business.infrastructure.cron.RundeckEndpointsTest",25,4,4,4,6,0,0,0,0
"me.umov.business.application.exception.BaseApiExceptionTest",25,3,3,3,4,1,0,1,0
"me.umov.business.domain.rule.task.ShouldHaveTeam",25,3,3,4,6,3,4,4,1
"me.umov.business.domain.rule.task.ShouldNotHaveAgent",25,3,3,4,6,3,4,4,1
"me.umov.business.infrastructure.jpa.TeamExecutionConverterTest",25,2,2,2,6,1,0,1,0
"me.umov.business.infrastructure.jpa.WorkdayTaskCreationValidationConverterTest",25,2,2,2,6,1,0,1,0
"me.umov.business.infrastructure.jpa.RecurrenceRepeatModeConverterTest",25,2,2,2,6,1,0,1,0
"me.umov.business.infrastructure.jpa.ActivityExecutionModeConverterTest",25,2,2,2,5,0,0,0,0
"me.umov.business.application.model.fixture.TaskDailyResumeFixture",24,5,5,5,2,1,3,2,0
"me.umov.business.application.model.fixture.TaskConfigModelFixture",24,5,5,5,2,1,4,1,1
"me.umov.business.utils.specification.domain.SpecificationException",24,4,4,5,4,1,6,2,2
"me.umov.business.utils.specification.domain.CompositeSpecificationTest",24,3,3,2,7,4,0,4,1
"me.umov.business.utils.specification.rule.ValidationRules",24,3,2,5,5,2,4,3,1
"me.umov.business.infrastructure.serialization.WorkdayTaskCreationValidationSerializationAdapterTest",24,2,2,2,9,1,0,1,0
"me.umov.business.infrastructure.serialization.JourneyHourTypeSerializationAdapterTest",24,2,2,2,7,0,0,0,1
"me.umov.business.infrastructure.serialization.RecurrenceRepeatModeSerializationAdapterTest",24,2,2,2,7,1,0,1,0
"me.umov.business.infrastructure.serialization.LocalDateSerializationAdapter",24,2,2,6,9,0,7,3,0
"me.umov.business.infrastructure.agent.AgentDAOImpl",24,1,1,2,8,3,0,4,2
"me.umov.business.domain.rule.builders.IdleAgentBuilder",24,1,0,1,10,7,2,8,0
"me.umov.business.domain.itinerary.specification.ShouldLoadAllServiceLocals",24,1,1,4,8,4,0,5,1
"me.umov.business.domain.itinerary.specification.ShouldLoadAllAgents",24,1,1,3,8,4,0,5,1
"me.umov.business.domain.itinerary.specification.ShouldHaveValidInitialHourAndFinalHourCombination",24,1,1,4,9,4,1,5,0
"me.umov.business.domain.itinerary.specification.ShouldLoadAllTeams",24,1,1,3,8,4,0,5,1
"me.umov.business.application.controller.workcycle.WorkCycleServiceLocalRequest",23,6,6,6,0,0,2,0,2
"me.umov.business.application.exception.BadRequestExceptionTest",23,3,3,3,4,0,0,0,0
"me.umov.business.application.exception.UnauthorizedRequestExceptionTest",23,3,3,3,4,0,0,0,0
"me.umov.business.application.exception.ResourceNotFoundExceptionTest",23,3,3,3,4,0,0,0,0
"me.umov.business.infrastructure.jpa.ItineraryAgentRelationConverterTest",23,2,2,2,4,0,0,0,0
"me.umov.business.application.controller.VersionControllerTest",23,2,2,2,8,1,0,1,1
"me.umov.business.application.model.dto.CustomFieldValueDTOTest",23,2,2,2,3,1,0,1,0
"me.umov.business.application.observer.TaskSavedObserver",23,2,1,3,6,3,0,5,1
"me.umov.business.application.service.idiom.IdiomWrapper",23,2,2,3,4,1,2,2,2
"me.umov.business.infrastructure.activity.ActivityDAOImpl",23,1,1,2,7,3,0,4,2
"me.umov.business.infrastructure.team.TeamDAOImpl",23,1,1,2,7,3,0,4,2
"me.umov.business.domain.itinerary.specification.WorkCycleScheduleValidator",23,1,1,1,8,5,3,6,3
"me.umov.business.domain.generic.specification.ShouldHaveValidId",23,1,1,4,8,3,4,5,1
"me.umov.business.application.interceptor.CORSInterceptor",23,1,1,2,4,0,2,2,5
"me.umov.business.application.model.dto.TaskActivityDTO",22,5,5,5,2,2,1,2,2
"me.umov.business.application.model.dto.CancelTaskDTO",22,5,5,5,2,1,3,2,1
"me.umov.business.infrastructure.cron.JobCreationResultDTO",22,4,4,2,0,0,0,2,3
"me.umov.business.infrastructure.jpa.LongArrayType",22,4,3,4,4,0,2,2,1
"me.umov.business.infrastructure.jpa.FieldConfigOriginConverterTest",22,2,2,2,5,1,0,1,0
"me.umov.business.infrastructure.jpa.AbsenceActionConverterTest",22,2,2,2,5,1,0,1,0
"me.umov.business.infrastructure.jpa.BooleanStatusConverterTest",22,2,2,2,5,1,0,1,0
"me.umov.business.domain.itinerary.specification.ShouldValidateSomeAgentsRelationWithTeams",22,1,1,4,8,3,1,4,0
"me.umov.business.domain.itinerary.specification.ShouldValidateSomeAgentsRelationWithoutAgents",22,1,1,4,8,3,1,4,0
"me.umov.business.domain.itinerary.specification.ShouldValidateTeamsByRelation",22,1,1,4,8,3,1,4,0
"me.umov.business.domain.itinerary.specification.ShouldValidateSomeTeamsRelationWithAgents",22,1,1,4,8,3,1,4,0
"me.umov.business.application.observer.ItineraryScheduleCronSchedulerObserver",22,1,1,3,6,3,0,4,1
"me.umov.business.application.observer.ItineraryCronSchedulerObserver",22,1,1,3,6,3,0,4,1
"me.umov.business.application.model.dto.ResultProcessRule",21,5,5,5,1,0,5,1,2
"me.umov.business.application.model.fixture.ItineraryServiceLocalFixture",21,4,4,4,3,1,3,1,1
"me.umov.business.domain.recurrence.CrontabExpressionTest",21,3,3,3,3,0,0,0,0
"me.umov.business.infrastructure.serialization.RecurrenceEndTypeSerializationAdapterTest",21,2,2,2,7,1,0,1,0
"me.umov.business.infrastructure.serialization.TaskSituationSerializationAdapterTest",21,2,2,2,6,1,0,1,0
"me.umov.business.infrastructure.serialization.RecurrenceTimeUnitSerializationAdapterTest",21,2,2,2,7,1,0,1,0
"me.umov.business.infrastructure.jpa.FrequencyControlTypeConverterTest",21,2,2,2,4,0,0,0,0
"me.umov.business.infrastructure.jpa.RecurrenceEndTypeConverterTest",21,2,2,2,4,1,0,1,0
"me.umov.business.infrastructure.queue.ProducerQueueAWS",21,2,2,2,2,0,1,2,2
"me.umov.business.application.service.idiom.IdiomEntryService",21,2,2,3,5,3,0,4,1
"me.umov.business.domain.itinerary.specification.ShouldValidateAgentRelationEqualsAllAgents",21,1,1,3,7,3,1,4,0
"me.umov.business.domain.itinerary.specification.ShouldValidateItineraryActivitiesOriginWithoutActivities",21,1,1,4,7,3,1,4,0
"me.umov.business.domain.itinerary.specification.ShouldValidateAutomaticActivityLoadConfig",21,1,1,4,7,3,1,4,0
"me.umov.business.domain.itinerary.specification.ShouldValidateMultipleActivitiesOrigin",21,1,1,4,7,3,1,4,0
"me.umov.business.application.observer.BeforeTaskSaveObserver",21,1,1,1,7,4,0,5,2
"me.umov.business.architecture.DomainTest",21,0,0,1,8,1,0,1,2
"me.umov.business.application.model.fixture.ResultProcessRuleFixture",20,4,4,4,2,1,2,1,1
"me.umov.business.application.model.fixture.ClientFixture",20,4,4,4,2,2,4,2,1
"me.umov.business.application.model.Interval",20,3,2,5,1,1,16,3,2
"me.umov.business.infrastructure.jpa.LocalTimeConverterTest",20,2,2,2,3,0,0,0,0
"me.umov.business.infrastructure.serialization.RecurrenceEndTypeSerializationAdapter",20,2,2,2,8,0,4,2,0
"me.umov.business.infrastructure.serialization.RecurrenceTimeUnitSerializationAdapter",20,2,2,2,8,0,4,2,0
"me.umov.business.infrastructure.serialization.RecurrenceRepeatTypeSerializationAdapter",20,2,2,2,8,0,1,2,0
"me.umov.business.infrastructure.serialization.WorkdayTaskCreationValidationSerializationAdapter",20,2,2,2,8,0,4,2,0
"me.umov.business.infrastructure.serialization.BooleanStatusSerializationAdapter",20,2,2,2,8,0,6,2,0
"me.umov.business.domain.task.TaskJpaRepository",20,2,2,2,7,1,1,2,0
"me.umov.business.application.controller.ServiceLocalControllerTest",20,1,1,1,7,2,0,2,3
"me.umov.business.domain.itinerary.specification.ShouldValidateNotNullTeamExecutionWhenItIsForSomeTeams",20,1,1,4,6,3,1,4,0
"me.umov.business.application.model.fixture.TeamModelFixture",19,4,4,4,1,1,3,1,1
"me.umov.business.infrastructure.queue.MessageDTO",19,4,3,5,0,0,2,2,1
"me.umov.business.domain.task.TaskSavedEvent",19,4,4,4,1,1,5,2,2
"me.umov.business.domain.itinerary.ItineraryScheduleSaved",19,4,4,4,1,1,4,2,2
"me.umov.business.domain.itinerary.ItinerarySaved",19,4,4,4,1,1,2,2,2
"me.umov.business.application.model.type.RecurrenceEndTypeTest",19,3,3,3,4,0,0,0,0
"me.umov.business.infrastructure.jpa.ScheduleTypeConverterTest",19,2,2,2,4,0,0,0,0
"me.umov.business.application.model.type.JourneyHourTypeTest",19,2,2,2,6,0,0,0,0
"me.umov.business.utils.specification.domain.AndSpecification",19,2,2,4,2,0,7,1,2
"me.umov.business.utils.specification.domain.OrSpecification",19,2,2,4,2,0,7,1,2
"me.umov.business.infrastructure.serialization.JourneyHourTypeSerializationAdapter",19,2,2,2,8,0,2,2,0
"me.umov.business.infrastructure.serialization.ActivityOriginSerializationAdapter",19,2,2,2,8,0,1,2,0
"me.umov.business.infrastructure.serialization.RecurrenceRepeatModeSerializationAdapter",19,2,2,2,8,0,4,2,0
"me.umov.business.infrastructure.serialization.AgentPortfolioValidationSerializationAdapter",19,2,2,2,8,0,1,2,0
"me.umov.business.infrastructure.queue.ProducerBuilder",19,2,1,2,5,0,2,1,2
"me.umov.business.domain.activityHistory.ActivityHistoryServiceImpl",19,1,1,1,5,1,3,2,3
"me.umov.business.application.controller.workcycle.WorkCycleRelationRequest",18,4,4,4,0,0,0,0,2
"me.umov.business.anticorruption.activityHistory.ActivityHistoryConverterImpl",18,2,1,3,5,3,0,5,0
"me.umov.business.infrastructure.jpa.FrequencyControlTypeConverter",18,2,2,3,4,0,2,1,0
"me.umov.business.application.controller.VersionController",18,2,2,2,4,0,1,1,1
"me.umov.business.application.repository.AgentRepository",18,2,2,2,7,2,9,4,0
"me.umov.business.infrastructure.servicelocal.activity.ServiceLocalActivityDAOImpl",18,1,1,1,5,2,0,3,2
"me.umov.business.taskschedule.application.dto.ScheduleTypeDTO",17,4,4,4,0,0,0,0,2
"me.umov.business.infrastructure.cron.RundeckProjectResponse",17,4,4,4,0,0,3,0,2
"me.umov.business.domain.itinerary.ItineraryActivityRelationsTest",17,2,2,2,4,0,0,0,0
"me.umov.business.infrastructure.jpa.ExportSituationConverter",17,2,2,3,3,0,3,1,0
"me.umov.business.infrastructure.jpa.CustomFieldTypeConverter",17,2,2,3,3,0,3,1,0
"me.umov.business.infrastructure.jpa.RecurrenceEndTypeConverter",17,2,2,3,3,0,3,1,0
"me.umov.business.infrastructure.jpa.ActivityCycleConverter",17,2,2,3,3,0,2,1,0
"me.umov.business.infrastructure.jpa.TaskScheduleActivityOriginConverter",17,2,2,3,3,0,3,1,0
"me.umov.business.infrastructure.jpa.WorkdayTaskCreationValidationConverter",17,2,2,3,3,0,3,1,0
"me.umov.business.infrastructure.jpa.TeamExecutionConverter",17,2,2,3,3,0,3,1,0
"me.umov.business.infrastructure.jpa.ItineraryAgentRelationConverter",17,2,2,3,3,0,2,1,0
"me.umov.business.infrastructure.jpa.ActivityExecutionModeConverter",17,2,2,3,3,0,2,1,0
"me.umov.business.infrastructure.jpa.RecurrenceRepeatModeConverter",17,2,2,3,3,0,3,1,0
"me.umov.business.infrastructure.jpa.AgentPorfolioValidationConverter",17,2,2,3,3,0,3,1,0
"me.umov.business.infrastructure.jpa.ScheduleTypeConverter",17,2,2,3,3,0,2,1,0
"me.umov.business.infrastructure.jpa.AbsenceActionConverter",17,2,2,3,3,0,3,1,0
"me.umov.business.infrastructure.jpa.CustomFieldSubTypeConverter",17,2,2,3,3,0,3,1,0
"me.umov.business.infrastructure.jpa.ActivityOriginConverter",17,2,2,3,3,0,3,1,0
"me.umov.business.infrastructure.jpa.FieldConfigOriginConverter",17,2,2,3,3,0,3,1,0
"me.umov.business.infrastructure.jpa.BooleanStatusConverter",17,2,2,3,3,0,3,1,0
"me.umov.business.domain.client.UserDataTest",17,1,1,1,3,1,0,3,0
"me.umov.business.utils.specification.rule.EntityConstraintValidator",17,1,1,2,7,2,0,2,0
"me.umov.business.domain.itinerary.specification.ShouldHaveItineraryInitialDateGreaterThanToday",17,1,1,3,7,3,0,4,0
"me.umov.business.domain.itinerary.specification.ShouldHaveStartDateLessThanEndDate",17,1,1,2,6,3,0,4,0
"me.umov.business.domain.itinerary.specification.ShouldHaveItineraryScheduleInitialDateGreaterThanToday",17,1,1,3,7,3,1,4,0
"me.umov.business.application.service.toggle.FeatureToggleService",17,1,1,1,6,3,2,3,1
"me.umov.business.application.model.dto.TaskSituationDTO",16,3,3,3,0,0,1,0,2
"me.umov.business.application.exception.BaseApiException",16,3,3,3,1,1,10,3,2
"me.umov.business.domain.itinerary.ItineraryAgentRelationTest",16,2,2,2,3,0,0,0,0
"me.umov.business.application.spring.AutoWiredUtils",16,2,2,2,4,0,2,1,1
"me.umov.business.application.service.CustomFieldServiceTest",16,1,1,1,5,1,0,1,2
"me.umov.business.infrastructure.serialization.HttpStatusSerializationAdapter",16,1,1,2,6,0,2,1,0
"me.umov.business.application.service.FactoryDistributionTask",16,1,1,2,5,2,2,2,1
"me.umov.business.application.repository.ItineraryTeamReposytory",16,1,1,1,3,1,2,2,0
"me.umov.business.application.model.fixture.TaskTypeModelFixture",15,3,3,3,1,1,6,1,1
"me.umov.business.application.model.fixture.CancelTaskDTOFixture",15,3,3,3,1,1,3,1,1
"me.umov.business.application.model.fixture.ActivityModelFixture",15,3,3,3,1,1,6,1,1
"me.umov.business.domain.itinerary.ScheduleQueuePayload",15,3,3,3,0,0,2,0,2
"me.umov.business.application.authorization.UMovMeJWTClaimsTest",15,2,2,2,4,0,0,0,0
"me.umov.business.application.model.dto.AssignAgentsTasksDTO",15,2,2,2,3,0,4,0,1
"me.umov.business.application.model.dto.PrioritizeTasksDTO",15,2,2,2,3,0,2,0,1
"me.umov.business.infrastructure.cron.RundeckRestConfigurationTest",15,1,1,1,5,0,0,0,0
"me.umov.business.infrastructure.serialization.HttpStatusSerializationAdapterTest",15,1,1,1,5,0,0,0,0
"me.umov.business.taskschedule.anticorruption.taskSchedule.TaskScheduleUpdateConverter",15,1,0,1,5,3,0,4,1
"me.umov.business.application.service.ActivityService",15,1,1,2,6,2,2,3,0
"me.umov.business.architecture.AnticorruptionTest",15,0,0,1,6,0,0,0,1
"me.umov.business.application.repository.BaseRepository",14,3,3,3,5,1,27,2,0
"me.umov.business.infrastructure.jpa.LongArrayTypeDescriptorTest",14,2,2,2,2,0,0,0,1
"me.umov.business.application.model.type.RecurrenceTimeUnitTest",14,2,2,2,3,0,0,0,0
"me.umov.business.infrastructure.serialization.TaskScheduleActivityOriginSerializationAdapter",14,2,2,2,3,0,1,2,0
"me.umov.business.application.model.type.WorkdayTaskCreationValidationTest",14,1,1,1,5,0,0,0,0
"me.umov.business.infrastructure.serialization.SpringfoxJsonToGsonAdapter",14,1,1,1,6,0,1,1,0
"me.umov.business.application.service.AgentService",14,1,1,1,5,3,4,4,0
"me.umov.business.domain.recurrence.RecurrenceConfigurationInterface",13,7,7,7,3,0,3,0,0
"me.umov.business.domain.workcycle.WorkCycleServicePort",13,4,4,4,4,2,5,2,0
"me.umov.business.infrastructure.serialization.AnnotationExcludeSerializationStrategy",13,2,2,2,2,0,1,1,0
"me.umov.business.infrastructure.jpa.LongArrayTypeDescriptor",13,2,1,2,1,0,2,1,2
"me.umov.business.domain.client.ClientService",13,1,1,1,2,0,6,0,2
"me.umov.business.domain.workcycle.WorkCycleJpaRepository",13,1,1,1,4,1,0,2,0
"me.umov.business.application.service.TaskConfigService",13,1,1,1,5,2,2,3,0
"me.umov.business.application.service.ServiceLocalApplicationService",13,1,1,1,4,2,6,3,0
"me.umov.business.application.model.type.AbsenceActionTest",12,1,1,1,4,0,0,0,0
"me.umov.business.infrastructure.serialization.TeamExecutionSerializationAdapter",12,1,1,1,5,0,1,1,0
"me.umov.business.infrastructure.serialization.ItineraryAgentRelationSerializationAdapter",12,1,1,1,5,0,1,1,0
"me.umov.business.infrastructure.serialization.TaskSituationSerializationAdapter",12,1,1,1,5,0,8,1,0
"me.umov.business.domain.client.ClientConfigurations",12,1,1,1,2,0,2,0,1
"me.umov.business.domain.model.builder.CustomFieldValueLoader",12,1,1,2,5,2,0,2,0
"me.umov.business.domain.servicelocal.ServiceLocalService",12,1,1,1,2,0,1,0,1
"me.umov.business.BusinessApplication",12,0,1,1,4,0,0,0,0
"me.umov.business.application.repository.ServiceLocalRepository",11,3,3,3,3,1,7,2,0
"me.umov.business.domain.task.BeforeTaskSaveEvent",11,2,2,2,1,1,3,2,1
"me.umov.business.domain.rule.builders.ValidationBuilder",11,2,1,2,4,3,7,4,0
"me.umov.business.application.exception.ResourceNotFoundException",11,2,2,2,1,0,8,2,1
"me.umov.business.domain.rule.builders.EmptyValidationBuilderTest",11,1,1,1,3,1,0,1,0
"me.umov.business.application.model.dto.CancelTaskDTOTest",11,1,1,1,4,1,0,1,0
"me.umov.business.domain.rule.builders.EmptyValidationBuilder",11,1,0,1,4,2,1,3,0
"me.umov.business.domain.activityHistory.ActivityHistoryJpaRepository",11,1,1,1,4,1,1,2,0
"me.umov.business.domain.servicelocal.ServiceLocalRepositoryImpl",11,1,1,1,2,0,0,1,1
"me.umov.business.application.repository.EventRepository",11,1,1,1,4,1,2,2,0
"me.umov.business.utils.specification.domain.CompositeSpecification",10,3,3,3,0,0,26,1,0
"me.umov.business.application.repository.CustomFieldValueRepository",10,3,3,3,3,1,2,2,0
"me.umov.business.application.model.dto.IdDTO",10,2,2,2,0,0,6,0,1
"me.umov.business.application.controller.BaseController",10,1,0,1,2,1,4,4,1
"me.umov.business.application.repository.ActivityRepository",10,1,1,1,5,3,7,6,0
"me.umov.business.domain.itinerary.ItineraryServicePort",9,6,6,6,0,0,5,0,0
"me.umov.business.application.repository.IntegrationRepository",9,2,2,2,2,0,11,0,0
"me.umov.business.architecture.IgnoreTests",9,1,1,1,2,0,0,1,0
"me.umov.business.domain.task.TaskConfigJpaRepository",9,1,1,1,4,1,1,2,0
"me.umov.business.application.repository.custom.task.TaskRepositoryCustom",9,1,1,1,5,2,3,2,0
"me.umov.business.application.model.dto.IOperationDTO",8,4,4,4,1,1,4,1,0
"me.umov.business.infrastructure.servicelocal.activity.ServiceLocalActivityJpaRepository",8,1,1,1,3,1,0,2,0
"me.umov.business.domain.task.TaskActivityJpaRepository",8,1,1,1,3,1,0,2,0
"me.umov.business.application.authorization.UMovMeJWTClaims",8,1,0,1,0,0,1,0,3
"me.umov.business.application.repository.CustomFieldRepository",8,1,1,1,3,1,2,2,0
"me.umov.business.application.exception.UnauthorizedRequestException",8,1,1,1,1,0,8,1,1
"me.umov.business.application.exception.BadRequestException",8,1,1,1,1,0,6,1,1
"me.umov.business.application.exception.InvalidOperationException",8,1,1,1,1,0,4,1,1
"me.umov.business.application.model.IntegrationModel",7,4,4,4,0,0,12,1,0
"me.umov.business.taskschedule.application.service.RelationshipConverter",7,2,2,2,2,2,2,2,0
"me.umov.business.domain.workcycle.WorkCycleGenerator",7,2,2,2,2,0,1,0,0
"me.umov.business.domain.task.TaskTypeJpaRepository",7,1,1,1,2,1,5,2,0
"me.umov.business.domain.itinerary.ItineraryActivityRelations",7,1,0,1,0,0,0,0,2
"me.umov.business.application.repository.IdiomEntryRepository",7,1,1,1,2,1,1,2,0
"me.umov.business.application.repository.TaskTypeRepository",7,1,1,1,2,1,4,2,0
"me.umov.business.application.repository.FeatureToggleRepository",7,1,1,1,2,1,2,2,0
"me.umov.business.domain.generic.specification.ShouldHaveUniqueDescriptionTest",7,0,0,1,2,1,0,1,1
"me.umov.business.domain.itinerary.ItineraryScheduleJpaRepository",7,0,0,1,3,2,12,4,0
"me.umov.business.application.service.CustomFieldService",7,0,0,1,3,2,0,3,0
"me.umov.business.application.service.TeamService",7,0,0,1,3,2,2,3,0
"me.umov.business.application.service.TaskScheduleService",7,0,0,1,3,2,0,3,0
"me.umov.business.application.service.TaskTypeService",7,0,0,1,3,2,4,3,0
"me.umov.business.application.service.ItemService",7,0,0,1,3,2,0,3,0
"me.umov.business.utils.specification.domain.ISpecification",6,3,3,3,0,0,3,0,0
"me.umov.business.utils.specification.rule.BusinessRule",6,2,2,2,1,0,35,0,0
"me.umov.business.domain.servicelocal.ServiceLocalDAO",6,2,2,2,1,0,3,0,0
"me.umov.business.application.model.dto.ICustomFields",6,2,2,2,1,0,2,0,0
"me.umov.business.taskschedule.application.service.TaskScheduleConverter",6,1,1,1,2,2,5,2,0
"me.umov.business.domain.activity.ActivityDAO",6,1,1,1,2,1,3,1,0
"me.umov.business.domain.team.TeamDAO",6,1,1,1,2,1,3,1,0
"me.umov.business.domain.agent.AgentDAO",6,1,1,1,2,1,3,1,0
"me.umov.business.application.repository.custom.ActivityRepositoryCustom",6,1,1,1,2,1,2,1,0
"me.umov.business.infrastructure.queue.analyzeRule.RuleRepository",6,0,0,1,2,0,2,1,0
"me.umov.business.infrastructure.servicelocal.ServiceLocalJpaRepository",6,0,0,1,3,3,1,5,0
"me.umov.business.domain.client.ClientRepository",6,0,0,1,2,0,1,1,0
"me.umov.business.domain.itinerary.ItineraryJpaRepository",6,0,0,1,2,1,1,2,0
"me.umov.business.application.repository.ItemRepository",6,0,0,1,2,1,3,2,0
"me.umov.business.application.repository.TeamRepository",6,0,0,1,2,1,6,3,0
"me.umov.business.application.repository.TaskNotificationRepository",6,0,0,1,2,1,2,2,0
"me.umov.business.domain.recurrence.CronProvider",5,2,2,2,0,0,5,0,0
"me.umov.business.application.controller.EntityIntegration",5,2,2,2,0,0,2,0,0
"me.umov.business.application.model.BaseModel",5,2,2,2,0,0,12,0,0
"me.umov.business.application.model.BaseClientModel",5,2,2,2,0,0,30,1,0
"me.umov.business.taskschedule.domain.ScheduledTasksCreator",5,1,1,1,1,1,3,1,0
"me.umov.business.taskschedule.application.service.ConverterFactory",5,1,1,1,1,1,1,1,0
"me.umov.business.taskschedule.application.service.RelationshipConverterFactory",5,1,1,1,1,1,1,1,0
"me.umov.business.application.controller.activityhistory.ActivityHistoryConverter",5,1,1,1,1,1,1,1,0
"me.umov.business.application.controller.workcycle.WorkCycleScheduleConverter",5,1,1,1,1,1,1,1,0
"me.umov.business.application.controller.servicelocal.ServiceLocalConverter",5,1,1,1,1,1,1,1,0
"me.umov.business.infrastructure.activity.ActivityJpaRepository",5,0,0,1,2,2,1,3,0
"me.umov.business.infrastructure.team.TeamJpaRepository",5,0,0,1,2,2,0,3,0
"me.umov.business.infrastructure.agent.AgentJpaRepository",5,0,0,1,2,2,0,3,0
"me.umov.business.infrastructure.configuration.SpringConfiguration",4,1,1,1,0,0,2,0,0
"me.umov.business.infrastructure.queue.ProducerNotification",4,1,1,1,0,0,3,0,0
"me.umov.business.domain.recurrence.Recurrent",4,1,1,1,0,0,2,1,0
"me.umov.business.domain.recurrence.IDateInterval",4,1,1,1,0,0,5,0,0
"me.umov.business.domain.activityHistory.ActivityHistoryService",4,1,1,1,0,0,3,0,0
"me.umov.business.domain.event.DomainEventListener",4,1,1,1,0,0,7,0,0
"me.umov.business.domain.servicelocal.ServiceLocalActivityDAO",4,1,1,1,0,0,3,0,0
"me.umov.business.domain.servicelocal.ServiceLocalRepository",4,1,1,1,0,0,1,0,0
"me.umov.business.application.exception.InvalidIntervalException",4,0,0,1,0,0,6,1,1
"me.umov.business.application.service.TaskScheduleServiceTest",3,0,0,1,0,0,0,0,0
"me.umov.business.domain.event.DomainEvent",3,0,0,1,0,0,6,0,0
