"method","loc","cyclo","calls","nbd","param"
"one.util.huntbugs.testdata.EqualsWrongField.equals(Object obj)",9,4,3,0,1
"one.util.huntbugs.testdata.TestEqualsContract$SubClass.equals(Object obj)",9,4,3,0,1
"one.util.huntbugs.testdata.TestEqualsContract$SubClass2.equals(Object obj)",9,4,3,0,1
"one.util.huntbugs.testdata.EqualsObject.equals(Object obj)",9,4,2,0,1
"one.util.huntbugs.testdata.EqualsObject2.equals(Object obj)",9,4,2,0,1
"one.util.huntbugs.flow.EnumConstant.equals(Object obj)",8,4,4,0,1
"one.util.huntbugs.flow.Exceptional.equals(Object obj)",8,4,3,0,1
"one.util.huntbugs.testdata.EqualsFieldsOk.equals(Object obj)",8,4,3,0,1
"one.util.huntbugs.testdata.EqualsList.equals(Object obj)",8,4,3,0,1
"one.util.huntbugs.flow.etype.ComplexType.equals(Object obj)",7,4,3,0,1
"one.util.huntbugs.testdata.TestKnownComparison.testAioobe(int[] x, int y)",15,3,1,7,2
"one.util.huntbugs.testdata.TestKnownComparison.testCatch(String s)",13,3,4,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testFieldLoop()",12,3,3,7,0
"one.util.huntbugs.testdata.TestKnownComparison.TestKnownComparison()",10,3,3,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testInLambda(int x)",10,3,2,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testSystemExit(int x)",9,3,3,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testInstanceFieldOk2(boolean b)",9,3,2,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testFieldDoWhile()",9,3,2,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testIncInLoop()",9,3,2,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testIncrement(boolean f)",9,3,1,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testIfConstCompare(int a)",8,3,2,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testInstanceFieldOk3(int x)",8,3,2,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testWhileExitCondition(int i)",8,3,2,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testArrayLength(boolean x)",8,3,1,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testIfConstStrings(String x)",7,3,3,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testSubFor(List<String> l2)",7,3,3,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testFor()",7,3,2,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testAnd(int x)",7,3,1,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testAnd2(int x)",7,3,1,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testOr(int x)",7,3,1,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testBooleanAssignment(int a, int b)",6,3,1,7,2
"one.util.huntbugs.testdata.TestKnownComparison.testBooleanAssignmentNot(int a, int b)",6,3,1,7,2
"one.util.huntbugs.testdata.TestKnownComparison.testTernaryConstCompare(int a)",6,3,1,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testTernaryConstCompare2(int a)",6,3,1,7,1
"one.util.huntbugs.flow.CFG.buildCondition(final BasicBlock curBlock, BasicBlock nextBlock, JumpContext jc, Condition condition)",16,3,16,6,4
"one.util.huntbugs.flow.CFG.buildSingleLabel(BasicBlock entry, BasicBlock exit, Label label)",11,3,7,6,3
"one.util.huntbugs.flow.CFG.updateState(GraphSearch<T> gs, BasicBlock bb, T newState)",10,3,3,6,3
"one.util.huntbugs.flow.CFG.runDFA(Annotator<FACT> annotator, BiFunction<MethodDefinition,STATE,Dataflow<FACT,STATE>> dfFactory, int maxIter)",9,3,4,6,3
"one.util.huntbugs.flow.CFG.computeForwardTill()",8,3,6,6,0
"one.util.huntbugs.flow.CFG$DFARunner.transferConditional(Expression expr, STATE state)",8,3,5,6,2
"one.util.huntbugs.db.FieldStats.linkUncontrolled(Object type, Object fieldName)",8,3,3,6,2
"one.util.huntbugs.flow.CFG$LoopJumpContext.addContinue(BasicBlock block, Label label)",7,3,3,6,2
"one.util.huntbugs.detect.NumericPromotion.isToFloatingPointConversion(Expression expr)",6,3,4,6,1
"one.util.huntbugs.db.FieldStats$SimpleStack.registerJump(Instruction instr)",4,3,4,6,1
"one.util.huntbugs.flow.CFG$DFARunner.getBlockDescription(BasicBlock bb)",3,3,2,6,1
"one.util.huntbugs.db.FieldStats$SimpleStack.poll()",3,3,1,6,0
"one.util.huntbugs.registry.DetectorRegistry.addDetector(Class<?> clazz)",15,3,11,5,1
"one.util.huntbugs.registry.DetectorRegistry$DetectorVisitor.visitClass(String className)",14,3,8,5,1
"one.util.huntbugs.util.NodeChain.isSynchronized()",11,3,3,5,0
"one.util.huntbugs.util.NodeChain.getLambdaMethod()",9,3,4,5,0
"one.util.huntbugs.util.NodeChain.isInLoop()",8,3,2,5,0
"one.util.huntbugs.detect.EqualsContract.getPriority(TypeDefinition td)",7,3,2,5,1
"one.util.huntbugs.detect.RedundantStreamCalls.isStreamFilter(MethodReference mr)",6,3,13,5,1
"one.util.huntbugs.detect.SameBranches.visitExpr(Expression expr, MethodContext mc)",6,3,10,5,2
"one.util.huntbugs.detect.FieldAccess.getWriteAnnotations(FieldRecord fieldRecord)",6,3,1,5,1
"one.util.huntbugs.repo.Repository.createSelfRepository()",22,3,10,4,0
"one.util.huntbugs.testdata.TestSameBranches.testSwitchDefault(int a)",13,3,3,4,1
"one.util.huntbugs.flow.ETypeAnnotator$ETypeDataflow.transferExceptionalState(ContextTypes src, Expression expr)",11,3,9,4,2
"one.util.huntbugs.flow.ETypeAnnotator$ETypeDataflow.transferState(ContextTypes src, Expression expr)",11,3,9,4,2
"one.util.huntbugs.detect.UncalledPrivateMethod.link(MethodReference from, MethodReference to)",11,3,4,4,2
"one.util.huntbugs.registry.Detector.bindDatabases(int count, TypeDefinition td, MethodHandle mh)",10,3,6,4,3
"one.util.huntbugs.flow.NullAnnotator$ContextNulls.add(Variable var, Nullness value)",10,3,4,4,2
"one.util.huntbugs.detect.UnnecessaryBoxing.isBoxing(Expression expr)",9,3,7,4,1
"one.util.huntbugs.flow.ConstAnnotator$ContextValues.add(Variable var, Object value)",9,3,4,4,2
"one.util.huntbugs.ant.HuntBugsTask.addListener(Context ctx)",9,3,4,4,1
"one.util.huntbugs.analysis.Context.Context(Repository repository, AnalysisOptions options)",9,3,3,4,2
"one.util.huntbugs.flow.NullAnnotator$ContextNulls.get(Map<Variable,Nullness> map, Variable v)",9,3,2,4,2
"one.util.huntbugs.flow.NullAnnotator$ContextNulls.transfer(Expression expr)",8,3,7,4,1
"one.util.huntbugs.detect.RandomUsage.isRandomInit(Expression expr)",8,3,5,4,1
"one.util.huntbugs.detect.ArrayRangeCheck.checkNegative(MethodContext mc, Expression expr, Object idxObj)",8,3,4,4,3
"one.util.huntbugs.detect.ExclusiveConditions.isEquality(Expression expr)",7,3,4,4,1
"one.util.huntbugs.detect.StringIndex.checkRange(Expression expr, int maxValue, int val, MethodContext mc)",6,3,5,4,4
"one.util.huntbugs.analysis.Context.fireEvent(String stepName, String className, int step, int total)",6,3,1,4,4
"one.util.huntbugs.detect.StringIndex.visit(Expression node, MethodContext ctx)",5,3,4,4,2
"one.util.huntbugs.flow.ConstAnnotator$ContextValues.resolve(Expression expr)",4,3,2,4,1
"one.util.huntbugs.flow.ETypeAnnotator$ContextTypes.resolve(Expression expr)",4,3,2,4,1
"one.util.huntbugs.flow.NullAnnotator$ContextNulls.resolve(Expression expr)",4,3,2,4,1
"one.util.huntbugs.output.Reports.write(Path xmlTarget, Path htmlTarget, HuntBugsResult result)",25,3,5,3,3
"one.util.huntbugs.testdata.TestNullCheck.testFileOpen(File f1, File f2, File f3)",25,3,2,3,3
"one.util.huntbugs.testdata.TestNullCheck.addItem(Map<Integer,List<String>> map, int from, int to, List<String> values)",18,3,5,3,4
"one.util.huntbugs.maven.plugin.HuntBugsMojo.execute()",16,3,5,3,0
"one.util.huntbugs.testdata.TestDeadLocalStore.execute(Runnable r)",15,3,5,3,1
"one.util.huntbugs.testdata.TestDeadLocalStore.testDeadLocalStoreCatch3(String i)",15,3,2,3,1
"one.util.huntbugs.registry.ClassContext.visitClass()",14,3,9,3,0
"one.util.huntbugs.flow.PurityAnnotator.annotatePurity(Expression expr, FrameContext fc)",13,3,7,3,2
"one.util.huntbugs.registry.MethodContext.visitNode(Node node)",12,3,7,3,1
"one.util.huntbugs.registry.MethodContext.visitMethod()",12,3,6,3,0
"one.util.huntbugs.analysis.AnalysisOptions.report(PrintStream out)",11,3,9,3,1
"one.util.huntbugs.testdata.TestNullCheck.testOk(String s, boolean b)",10,3,4,3,2
"one.util.huntbugs.maven.plugin.HuntBugsMojo.addAnalysisProgressListener(Context ctx)",9,3,5,3,1
"one.util.huntbugs.registry.ClassContext.getTypeSpecificAnnotations()",9,3,5,3,0
"one.util.huntbugs.db.MethodStats.visitMethod(MethodData mdata, MethodDefinition md)",9,3,4,3,2
"one.util.huntbugs.testdata.TestNullCheck.testLoop(List<String> list)",9,3,3,3,1
"one.util.huntbugs.testdata.TestConditionChain.testSameConditionsElse(int x)",9,3,2,3,1
"one.util.huntbugs.testdata.TestNullCheck.testNullDerefPossible(boolean b)",9,3,2,3,1
"one.util.huntbugs.testdata.TestNullCheck.testRedundantNull(String s)",9,3,2,3,1
"one.util.huntbugs.testdata.TestNullCheck.testRedundantDoubleCheck(String s)",9,3,1,3,1
"one.util.huntbugs.util.Nodes.getLambdaMethod(Lambda l)",8,3,5,3,1
"one.util.huntbugs.testdata.TestNullCheck.testNull(String s)",8,3,2,3,1
"one.util.huntbugs.testdata.TestNullCheck.testRedundantNullWhile(X x)",8,3,1,3,1
"one.util.huntbugs.util.Nodes.getConstant(Node node)",7,3,3,3,1
"one.util.huntbugs.testdata.TestConditionChain.testExcludingConditions(float x)",7,3,2,3,1
"one.util.huntbugs.testdata.TestNullCheck.testTernaryNull(X x)",7,3,2,3,1
"one.util.huntbugs.db.MethodStats$MethodData.addSubMethod(MethodData md)",7,3,1,3,1
"one.util.huntbugs.registry.MethodData.createConverter(MethodDefinition md)",7,3,1,3,1
"one.util.huntbugs.testdata.TestConditionChain.testSameConditions(int x)",7,3,1,3,1
"one.util.huntbugs.testdata.TestDeadLocalStore.testDeadLocalStoreTernaryOk(int b)",7,3,1,3,1
"one.util.huntbugs.flow.etype.AndType.of(Set<SingleType> types)",6,3,4,3,1
"one.util.huntbugs.testdata.TestDeadLocalStore.testDeadLocalStoreLabel(boolean x, String a)",6,3,3,3,2
"one.util.huntbugs.util.Equi.equiTypes(TypeReference left, TypeReference right)",6,3,3,3,2
"one.util.huntbugs.registry.MethodData.getConverter()",6,3,2,3,0
"one.util.huntbugs.testdata.TestDeadLocalStore.testAndChain(int x)",6,3,1,3,1
"one.util.huntbugs.util.Nodes.isPure(Node node)",6,3,1,3,1
"one.util.huntbugs.util.Nodes.isNullCheck(Node node)",5,3,7,3,1
"one.util.huntbugs.detect.SyncGetClass.isStaticFieldAccess(Node n, TypeDefinition td)",5,3,5,3,2
"one.util.huntbugs.assertions.MemberAsserter.forMember(MemberAsserter parent, MemberReference md)",5,3,2,3,2
"one.util.huntbugs.detect.NumericComparison$LongRange.union(LongRange other)",4,3,2,3,1
"one.util.huntbugs.input.XmlReportReader.loadWarning(Element e, Context ctx)",18,3,13,2,2
"one.util.huntbugs.testdata.TestBadMath.testRemSwitchOk(int x)",16,3,2,2,1
"one.util.huntbugs.testdata.TestBadMath.testRemSwitch(int x)",15,3,2,2,1
"one.util.huntbugs.testdata.TestBadMath.testRemSwitchInside(int x)",15,3,2,2,1
"one.util.huntbugs.testdata.TestUnnecessaryInstanceOf.testTwoOptions(Object obj)",12,3,3,2,1
"one.util.huntbugs.testdata.TestDubiousCatch.catchCME(List<String> list)",12,3,1,2,1
"one.util.huntbugs.flow.BackLinkAnnotator.doLink(Expression target, Expression source)",11,3,6,2,2
"one.util.huntbugs.testdata.TestNumericComparison.countMembers(int[] bits)",11,3,0,2,1
"one.util.huntbugs.testdata.TestUnnecessaryInstanceOf.testTypeMerging(Object obj, String type)",10,3,4,2,2
"one.util.huntbugs.testdata.TestDubiousCatch.catchCMEVoid(List<String> list)",10,3,2,2,1
"one.util.huntbugs.testdata.TestUnnecessaryInstanceOf.testInferredDeadCode(int x)",10,3,2,2,1
"one.util.huntbugs.util.Types.lookupJdkType(String internalName)",10,3,2,2,1
"one.util.huntbugs.testdata.TestBadMath.testRemDoWhile()",10,3,1,2,0
"one.util.huntbugs.testdata.TestBadMath.testRemDoWhileOk()",10,3,1,2,0
"one.util.huntbugs.detect.Naming.visitField(FieldDefinition fd, FieldContext fc)",9,3,10,2,2
"one.util.huntbugs.util.Types.getExpressionType(Expression expr)",9,3,7,2,1
"one.util.huntbugs.flow.BackLinkAnnotator.annotateBackLinks(Expression expr)",9,3,5,2,1
"one.util.huntbugs.testdata.TestUnnecessaryInstanceOf$MyList.hasString()",9,3,3,2,0
"one.util.huntbugs.testdata.TestBadMath.testRemLoop()",9,3,1,2,0
"one.util.huntbugs.testdata.TestBadMath.testRemLoopOk()",9,3,1,2,0
"one.util.huntbugs.flow.Annotator.forExpressions(Node node, Consumer<Expression> cons)",8,3,3,2,2
"one.util.huntbugs.testdata.TestInfiniteRecursion.printRecursively(List<?> list)",8,3,2,2,1
"one.util.huntbugs.testdata.TestNumericComparison.testChar(char c)",8,3,2,2,1
"one.util.huntbugs.testdata.TestUnnecessaryInstanceOf.testIsInstance(Object obj)",8,3,2,2,1
"one.util.huntbugs.testdata.TestNumericComparison.testIntPhi(boolean b)",8,3,1,2,1
"one.util.huntbugs.testdata.TestUnnecessaryInstanceOf.testBooleanInstanceOf(Object obj)",8,3,1,2,1
"one.util.huntbugs.testdata.TestUnnecessaryInstanceOf.testInferred(int x)",8,3,1,2,1
"one.util.huntbugs.flow.ValuesFlow.allMatch(Expression src, Predicate<Expression> pred)",7,3,14,2,2
"one.util.huntbugs.flow.ValuesFlow.anyMatch(Expression src, Predicate<Expression> pred)",7,3,14,2,2
"one.util.huntbugs.detect.CompareContract.visit(Expression expr, MethodContext mc)",7,3,6,2,2
"one.util.huntbugs.flow.ClassFields.isSideEffectFree(MethodReference mr, boolean exact)",7,3,3,2,2
"one.util.huntbugs.testdata.TestUnnecessaryInstanceOf.testGetClass2(Object obj)",7,3,3,2,1
"one.util.huntbugs.testdata.TestNumericComparison.testRemPhi(List<String> list, boolean b)",7,3,2,2,2
"one.util.huntbugs.registry.DatabaseRegistry.visitType(TypeDefinition td)",7,3,2,2,1
"one.util.huntbugs.testdata.TestUnnecessaryInstanceOf.testGetClass(Object obj)",7,3,2,2,1
"one.util.huntbugs.util.Types.getSourceFile(TypeDefinition type)",7,3,2,2,1
"one.util.huntbugs.testdata.TestNumericComparison.testBitOpPhi(int input, boolean b)",7,3,1,2,2
"one.util.huntbugs.testdata.TestNumericComparison.testBitOpPhi2(int input, boolean b)",7,3,1,2,2
"one.util.huntbugs.testdata.TestNumericComparison.testBitOpPhiOk(int input, boolean b)",7,3,1,2,2
"one.util.huntbugs.testdata.TestNumericComparison.testBitOpPhiOk2(int input, boolean b)",7,3,1,2,2
"one.util.huntbugs.testdata.TestBadMath.testInCompatibleOrObscure(int x)",7,3,1,2,1
"one.util.huntbugs.testdata.TestUnnecessaryInstanceOf.testConditional(Object obj)",7,3,1,2,1
"one.util.huntbugs.testdata.TestUnnecessaryInstanceOf.testConditionalImpossible(Object obj)",7,3,1,2,1
"one.util.huntbugs.testdata.TestUnnecessaryInstanceOf.testPrimArray(Object data)",7,3,0,2,1
"one.util.huntbugs.flow.BackLinkAnnotator.link(Expression target, Expression source)",6,3,6,2,2
"one.util.huntbugs.detect.ExposeRepresentation.getParameter(Expression value)",6,3,5,2,1
"one.util.huntbugs.testdata.TestNumericComparison.testInt(boolean b)",6,3,1,2,1
"one.util.huntbugs.testdata.TestNumericComparison.testIntAlways(boolean b)",6,3,1,2,1
"one.util.huntbugs.testdata.TestNumericComparison.testShrOk(int input)",6,3,1,2,1
"one.util.huntbugs.testdata.TestBadMath.testCompatibleAnd(int x)",5,3,1,2,1
"one.util.huntbugs.testdata.TestBadMath.testCompatibleOr(int x)",5,3,1,2,1
"one.util.huntbugs.testdata.TestBadMath.testIncompatibleAnd(int x)",5,3,1,2,1
"one.util.huntbugs.testdata.TestBadMath.testIncompatibleAnd2(int x)",5,3,1,2,1
"one.util.huntbugs.testdata.TestBadMath.testIncompatibleOr(int x)",5,3,1,2,1
"one.util.huntbugs.testdata.TestBadMath.testIncompatibleOr2(int x)",5,3,1,2,1
"one.util.huntbugs.detect.ExceptionalExpression.visit(Expression expr, NodeChain nc, MethodContext mc)",11,3,7,1,3
"one.util.huntbugs.testdata.TestStringConcatInLoop.testStringConcatInLoopNested2(String[] data)",10,3,1,1,1
"one.util.huntbugs.testdata.TestCovariantArrays.testTernaryPhi()",9,3,2,1,0
"one.util.huntbugs.util.Maps.compactify(Map<K,V> map)",8,3,9,1,1
"one.util.huntbugs.util.Exprs.isAssertionStatusCheck(Expression expr)",8,3,7,1,1
"one.util.huntbugs.testdata.TestWrongMapIterator.testTwice(Map<String,String> m1, Map<String,String> m2)",8,3,5,1,2
"one.util.huntbugs.warning.WarningAnnotation$MemberInfo.toString()",8,3,5,1,0
"one.util.huntbugs.flow.Annotators.replace(Expression expr, int i, Object oldData, Object data)",8,3,3,1,4
"one.util.huntbugs.testdata.TestInfiniteLoop.testLoopInvariant(int x)",8,3,2,1,1
"one.util.huntbugs.testdata.TestSameIfChain.testField(int x)",8,3,2,1,1
"one.util.huntbugs.testdata.TestSameIfChain.testSimple(int x)",8,3,2,1,1
"one.util.huntbugs.testdata.TestSameIfChain.testOk(int x)",8,3,1,1,1
"one.util.huntbugs.testdata.TestStringConcatInLoop.testStringConcatInLoopNested(String[] data)",8,3,0,1,1
"one.util.huntbugs.warning.WarningAnnotation$MemberInfo.getReturnType()",7,3,6,1,0
"one.util.huntbugs.testdata.TestExclusiveConditions.testBoxing(Integer x)",7,3,1,1,1
"one.util.huntbugs.testdata.TestStringConcatInLoop.testStringConcatInLoopIf(String[] data)",7,3,1,1,1
"one.util.huntbugs.warning.Warning.getAnnotation(Role<T> role)",6,3,5,1,1
"one.util.huntbugs.db.Hierarchy.link(TypeHierarchy th, TypeReference superType)",6,3,4,1,2
"one.util.huntbugs.warning.Warning.getAnnotation(String name)",6,3,3,1,1
"one.util.huntbugs.testdata.TestNonShortCircuit.testMethod(Integer a, Integer b)",6,3,1,1,2
"one.util.huntbugs.testdata.TestNonShortCircuit.testInstanceOf(Object s)",6,3,1,1,1
"one.util.huntbugs.testdata.TestNonShortCircuit.testNull(String s)",6,3,1,1,1
"one.util.huntbugs.testdata.TestNonShortCircuit.testNullOr(String s)",6,3,1,1,1
"one.util.huntbugs.testdata.TestNonShortCircuit.testInstanceOf(Object s, boolean b)",6,3,0,1,2
"one.util.huntbugs.testdata.TestNonShortCircuit.testOrBoxing(Integer a, Integer b)",6,3,0,1,2
"one.util.huntbugs.testdata.TestExclusiveConditions.testStrings(String str)",5,3,3,1,1
"one.util.huntbugs.testdata.TestExclusiveConditions.testEnum(TimeUnit tu)",5,3,2,1,1
"one.util.huntbugs.testdata.TestExclusiveConditions.testDiff(int x, int y)",5,3,1,1,2
"one.util.huntbugs.testdata.TestExclusiveConditions.testOr(int x)",5,3,1,1,1
"one.util.huntbugs.testdata.TestExclusiveConditions.testSimple(int x)",5,3,1,1,1
"one.util.huntbugs.testdata.TestNonShortCircuit.testAnd(int a, int b)",5,3,0,1,2
"one.util.huntbugs.testdata.TestNonShortCircuit.testOr(int a, int b)",5,3,0,1,2
"one.util.huntbugs.testdata.TestNonShortCircuit.testOrBoxing2(Integer a, Integer b)",5,3,0,1,2
"one.util.huntbugs.warning.Warning.saturateScore(int score)",2,3,0,1,1
"one.util.huntbugs.warning.Role.equals(Object obj)",8,3,2,0,1
"one.util.huntbugs.testdata.TestFloatComparison.testDouble3(double a)",6,3,2,0,1
"one.util.huntbugs.testdata.TestFloatComparison.testDoublePhi(boolean b, double a)",6,3,1,0,2
"one.util.huntbugs.testdata.TestExposeRepresentation.setField(int[] f)",6,3,1,0,1
"one.util.huntbugs.testdata.TestFloatComparison.testDoubleTernary(boolean b, double a)",5,3,1,0,2
"one.util.huntbugs.warning.Role$OperationRole.create(Expression expr)",4,3,7,0,1
"one.util.huntbugs.flow.TrueFalse.TrueFalse(STATE trueState, STATE falseState, boolean invert)",3,3,0,0,3
"one.util.huntbugs.util.Methods.findSuperMethods(MethodReference mr)",8,2,4,8,1
"one.util.huntbugs.util.Methods.findSuperMethod(MethodReference mr)",6,2,4,8,1
"one.util.huntbugs.testdata.TestKnownComparison.testNestedFinally()",17,2,5,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testFinally()",16,2,4,7,0
"one.util.huntbugs.testdata.TestKnownComparison.catchInfiniteLoop(int[] arr, int offset)",12,2,2,7,2
"one.util.huntbugs.testdata.TestKnownComparison.testInLambdaFP(int x)",9,2,2,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testInc()",8,2,1,7,0
"one.util.huntbugs.testdata.TestKnownComparison$ArrayTest.ArrayTest(boolean b)",8,2,0,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testBooleanStringCompare()",7,2,3,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testIntegerStringCompare()",7,2,3,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testBooleanBoxingCompare()",7,2,2,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testFinalFieldReturn()",7,2,2,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testInstanceFieldOk()",7,2,2,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testSideEffectFree()",7,2,2,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testStaticFieldOk()",7,2,2,7,0
"one.util.huntbugs.testdata.TestKnownComparison.test()",7,2,1,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testCompoundStore()",7,2,1,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testFinalFieldOutside()",6,2,2,7,0
"one.util.huntbugs.testdata.TestKnownComparison.TestKnownComparison(boolean b)",6,2,1,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testInstanceField()",6,2,1,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testStaticField()",6,2,1,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testBooleanFlag()",5,2,1,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testFinalField()",5,2,1,7,0
"one.util.huntbugs.testdata.TestKnownComparison$ArrayTest.testArrayLength()",4,2,1,7,0
"one.util.huntbugs.testdata.TestKnownComparison$TestFieldAssignment.test()",4,2,1,7,0
"one.util.huntbugs.testdata.TestKnownComparison.testTernary()",4,2,0,7,0
"one.util.huntbugs.flow.CFG.CFG(MethodDefinition md, BasicBlock closure, Block methodBody)",18,2,12,6,3
"one.util.huntbugs.flow.CFG.buildFinally(final BasicBlock curBlock, BasicBlock nextBlock, JumpContext jc, TryCatchBlock tryCatch)",10,2,9,6,4
"one.util.huntbugs.flow.CFG$DFARunner.toString()",9,2,7,6,0
"one.util.huntbugs.flow.CFG$LabelJumpContext.addJump(BasicBlock block, Label label)",7,2,4,6,2
"one.util.huntbugs.flow.CFG$LabelJumpContext.addBreak(BasicBlock block, Label label)",7,2,2,6,2
"one.util.huntbugs.flow.CFG$LoopJumpContext.addBreak(BasicBlock block, Label label)",7,2,2,6,2
"one.util.huntbugs.flow.CFG$SwitchJumpContext.addBreak(BasicBlock block, Label label)",7,2,2,6,2
"one.util.huntbugs.flow.CFG.clearChanged()",7,2,0,6,0
"one.util.huntbugs.flow.CFG.initialize()",7,2,0,6,0
"one.util.huntbugs.flow.CFG.toString()",6,2,4,6,0
"one.util.huntbugs.flow.CFG$OuterJumpContext.addBreak(BasicBlock block, Label label)",6,2,1,6,2
"one.util.huntbugs.detect.BadMath.isByte(Expression expr)",5,2,6,6,1
"one.util.huntbugs.flow.CFG$BasicBlock.targets()",5,2,4,6,0
"one.util.huntbugs.db.FieldStats$SimpleStack.preprocess(Instruction instr)",5,2,3,6,1
"one.util.huntbugs.flow.CFG.copyBlocks(int copyStart, int copyEnd)",5,2,1,6,2
"one.util.huntbugs.db.FieldStats$TypeFieldStats.getFlags(String name)",5,2,1,6,1
"one.util.huntbugs.flow.CFG$CatchJumpContext.CatchJumpContext(JumpContext parent, BasicBlock nextBlock, List<CatchBlock> catchBlocks)",4,2,6,6,3
"one.util.huntbugs.flow.CFG$CatchJumpContext.types(CatchBlock cb)",4,2,5,6,1
"one.util.huntbugs.flow.CFG.isReachable(Expression expr)",4,2,2,6,1
"one.util.huntbugs.flow.CFG.renumBlocks()",4,2,2,6,0
"one.util.huntbugs.flow.CFG$FinallyJumpContext.replacePass(BasicBlock block)",4,2,1,6,1
"one.util.huntbugs.flow.CFG$BasicBlock.setExpression(Expression expr)",4,2,0,6,1
"one.util.huntbugs.flow.CFG$BasicBlock.setId(int id)",4,2,0,6,1
"one.util.huntbugs.detect.Internationalization.add(String className, String methodName, String badSignature, String goodSignature)",3,2,30,6,4
"one.util.huntbugs.db.FieldStats.getFlags(FieldReference fr)",3,2,4,6,1
"one.util.huntbugs.db.FieldStats$TypeFieldStats.linkUncontrolled(String fieldName)",3,2,1,6,1
"one.util.huntbugs.db.FieldStats$SimpleStack.push(Object cst)",2,2,1,6,1
"one.util.huntbugs.flow.CFG$BasicBlock.falseOrPass()",2,2,0,6,0
"one.util.huntbugs.flow.CFG$BasicBlock.trueOrPass()",2,2,0,6,0
"one.util.huntbugs.registry.DetectorRegistry.reportTitles(PrintStream out)",14,2,16,5,1
"one.util.huntbugs.registry.DetectorRegistry.init()",14,2,8,5,0
"one.util.huntbugs.detect.EqualsContract.isSelfCheck(Expression expr)",12,2,9,5,1
"one.util.huntbugs.registry.DetectorRegistry.reportDatabases(PrintStream out)",11,2,13,5,1
"one.util.huntbugs.registry.DetectorRegistry.createDetector(Class<?> clazz, Map<String,WarningType> wts)",11,2,11,5,2
"one.util.huntbugs.util.NodeChain.getRoot()",9,2,3,5,0
"one.util.huntbugs.flow.SourceAnnotator.build(ClassFields cf, CFG cfg)",8,2,4,5,2
"one.util.huntbugs.flow.SourceAnnotator$Frame.replace(Variable var, Expression replacement)",8,2,2,5,2
"one.util.huntbugs.detect.SameBranches.nonFallThrough(List<Node> body)",6,2,7,5,1
"one.util.huntbugs.detect.EqualsContract.isGetClass(Expression expr)",6,2,3,5,1
"one.util.huntbugs.detect.BadMethodCalls.isTimeMeasure(Node node)",5,2,6,5,1
"one.util.huntbugs.detect.EqualsContract.isParameter(Expression expr)",5,2,4,5,1
"one.util.huntbugs.flow.SourceAnnotator$Frame.get(Variable var)",5,2,3,5,1
"one.util.huntbugs.registry.DetectorRegistry.getDefinitions(Class<?> clazz)",5,2,3,5,1
"one.util.huntbugs.registry.DetectorRegistry.populateDatabases(TypeDefinition type)",5,2,3,5,1
"one.util.huntbugs.util.NodeChain.toString()",5,2,1,5,0
"one.util.huntbugs.flow.SourceAnnotator.getSource(Expression input)",3,2,1,5,1
"one.util.huntbugs.warning.Messages.load()",15,2,7,4,0
"one.util.huntbugs.flow.ConstAnnotator.getValue(Expression input)",15,2,1,4,1
"one.util.huntbugs.detect.RoughConstant$BadConstant.BadConstant(double base, double factor, String replacement, int basePriority)",13,2,13,4,4
"one.util.huntbugs.HuntBugs.glob(String mask)",13,2,13,4,1
"one.util.huntbugs.analysis.Context.analyzeClass(MetadataSystem ms, String name)",11,2,4,4,2
"one.util.huntbugs.detect.CloneContract.beforeClass(TypeDefinition td)",8,2,6,4,1
