"method","loc","cyclo","calls","nbd","param"
"com.trevisan.umovandroid.service.ImageService.setImageAsFieldAnswer(Activity activity, TTImage component, Intent intent, byte[] tempImageDrawnOnImageField, ContentResolver contentResolver)",41,8,33,4,5
"com.trevisan.umovandroid.action.ActionShowFields.skipCurrentPage()",41,8,29,4,0
"com.trevisan.umovandroid.service.SectionService.onItemIncompleted(Item item, TaskExecutionManager taskExecutionManager, Section section)",37,8,12,4,3
"com.trevisan.umovandroid.service.retroalimentation.CustomEntityEntryRetroalimentation.loadCustomEntityEntryToBeUpdatedFromRetroalimentationCriteriasMode(ActivityHistorical activityHistorical, boolean mustIdentifyRecordsToBeInsertedAfterUpdateOperation)",36,8,20,4,2
"com.trevisan.umovandroid.service.retroalimentation.CustomEntityEntryRetroalimentation.getInsertPropertyValue(String property, ActivityHistorical activityHistorical, long itemId)",32,8,11,4,3
"com.trevisan.umovandroid.lib.expressions.operand.Operand.createValidationBlockMessage(String operator, Operand rightOperand)",28,8,28,4,2
"com.trevisan.umovandroid.lib.expressions.operand.Operand.createValidationWarningMessage(String operator, Operand rightOperand)",28,8,28,4,2
"com.trevisan.umovandroid.component.TTMultipleList.getSelectedFlagsFromCheckBoxes()",18,8,6,4,0
"com.trevisan.umovandroid.imageloader.DefaultImageLoaderDelegate.calculateInSampleSize(BitmapFactory.Options options, int containerWidth, int containerHeight)",12,8,0,4,3
"com.trevisan.umovandroid.service.WorkingJourneyService.saveNonconformitiesWhenYouHave(Task task, DateFormatter dateFormatter, ControlNonconformityService controlNonconformityService, TaskType currentTaskType, WorkingJourney workingJourney, boolean isStart)",10,8,10,4,6
"com.trevisan.umovandroid.action.ActionExecuteTask.goToActivities(Task task)",36,8,21,3,1
