"type","dep","i-dep","fan-in","fan-out"
"com.puppycrawl.tools.checkstyle.utils.ScopeUtilTest",10,3,0,4
"com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.InputEmptyBlockBasic",3,0,4,5
"com.puppycrawl.tools.checkstyle.utils.ModuleReflectionUtilTest",21,13,0,23
"com.puppycrawl.tools.checkstyle.checks.modifier.RedundantModifierCheck",7,4,2,7
"com.puppycrawl.tools.checkstyle.XMLLogger",15,4,24,17
"com.puppycrawl.tools.checkstyle.checks.coding.ModifiedControlVariableCheck",12,3,3,11
"com.puppycrawl.tools.checkstyle.gui.ParseTreeTablePresentationTest",13,8,0,10
"com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheckTest",9,6,0,7
"com.puppycrawl.tools.checkstyle.checks.whitespace.NoWhitespaceAfterCheck",5,4,2,8
"com.puppycrawl.tools.checkstyle.checks.header.HeaderCheckTest",16,4,1,8
"com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationCommentIsAtTheEndOfBlock",0,0,0,4
"com.puppycrawl.tools.checkstyle.filters.SuppressWithNearbyCommentFilter",14,6,6,13
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationInSwitchBlock",0,0,0,4
"com.puppycrawl.tools.checkstyle.internal.utils.CheckUtil",23,6,6,17
"com.puppycrawl.tools.checkstyle.checks.modifier.RedundantModifierCheckTest",7,4,0,5
"com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheckTest",5,3,0,4
"com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheckTest",16,3,0,9
"com.puppycrawl.tools.checkstyle.api.AutomaticBean",26,1,30,8
"com.puppycrawl.tools.checkstyle.grammar.GeneratedJavaTokenTypesTest",2,0,0,1
"com.puppycrawl.tools.checkstyle.utils.JavadocUtil",16,11,24,15
"com.puppycrawl.tools.checkstyle.checks.regexp.RegexpOnFilenameCheckTest",13,5,0,6
"com.puppycrawl.tools.checkstyle.api.JavadocTokenTypes",1,0,15,0
"com.puppycrawl.tools.checkstyle.api.FileContentsTest",13,0,0,0
"com.puppycrawl.tools.checkstyle.grammar.javadoc.GeneratedJavadocTokenTypesTest",2,0,0,0
"com.puppycrawl.tools.checkstyle.checks.coding.hiddenfield.InputHiddenField",0,0,0,0
"com.puppycrawl.tools.checkstyle.checks.regexp.RegexpSinglelineJavaCheckTest",7,3,0,4
"com.puppycrawl.tools.checkstyle.api.JavadocTokenTypesTest",5,0,0,1
"com.puppycrawl.tools.checkstyle.checks.coding.MagicNumberCheck",9,7,0,11
"com.puppycrawl.tools.checkstyle.checks.imports.UnusedImportsCheckTest",11,4,0,5
"com.puppycrawl.tools.checkstyle.PropertyCacheFileTest",26,2,0,7
"com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespaceafter.InputNoWhitespaceAfter",0,0,0,5
"com.puppycrawl.tools.checkstyle.filters.SuppressWithPlainTextCommentFilter",15,5,3,14
"com.puppycrawl.tools.checkstyle.checks.AvoidEscapedUnicodeCharactersCheck",10,5,4,8
"com.puppycrawl.tools.checkstyle.JavadocPropertiesGeneratorTest",16,2,0,7
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationFromGuava",4,0,0,2
