"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa","lcom3"
"com.google.checkstyle.test.chapter4formatting.rule488numericliterals.InputUpperEll",81,10,1,9,0,0,0,3,10,0.9444444444444444
"com.google.checkstyle.test.chapter2filebasic.rule231filetab.InputFileTabCharacter",81,9,6,10,1,0,0,0,16,0.109375
"com.puppycrawl.tools.checkstyle.checks.coding.IllegalTokenTextCheck",81,9,8,13,6,4,3,8,5,0.75
"com.puppycrawl.tools.checkstyle.checks.naming.catchparametername.InputCatchParameterNameSimple",81,9,6,10,1,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.checks.naming.constantname.InputConstantNameSimple",81,9,6,10,1,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.checks.naming.localfinalvariablename.InputLocalFinalVariableName",81,9,6,10,1,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.checks.naming.membername.InputMemberNameSimple",81,9,6,10,1,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.checks.naming.methodname.InputMethodNameSimple",81,9,6,10,1,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.checks.naming.packagename.InputPackageNameSimple",81,9,6,10,1,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.checks.naming.parametername.InputParameterName",81,9,6,10,1,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.checks.naming.staticvariablename.InputStaticVariableName1",81,9,6,10,1,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.checks.sizes.methodlength.InputMethodLengthSimple",81,9,6,10,1,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.checks.sizes.outertypenumber.InputOuterTypeNumberSimple",81,9,6,10,1,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.checks.sizes.parameternumber.InputParameterNumberSimple",81,9,6,10,1,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputWhitespaceAfterDefaultConfig",81,9,6,10,1,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyMissingBraces",81,8,8,30,0,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputWhitespaceAfterBraces",81,8,8,30,0,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.imports.AvoidStarImportCheckTest",81,7,6,7,6,3,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.naming.LocalFinalVariableNameCheckTest",81,7,6,7,7,4,0,5,0,0.0
"com.puppycrawl.tools.checkstyle.checks.annotation.AnnotationOnSameLineCheck",81,6,4,14,5,4,2,6,1,1.0
"com.google.checkstyle.test.chapter2filebasic.rule232specialescape.IllegalTokenTextTest",81,2,1,2,3,2,0,3,0,0.0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationSurroundingCode",80,17,11,24,1,0,0,4,1,1.0
"com.puppycrawl.tools.checkstyle.checks.naming.ParameterNameCheck",80,10,6,20,6,4,2,7,2,0.9444444444444444
"com.puppycrawl.tools.checkstyle.checks.whitespace.emptylineseparator.InputEmptyLineSeparator",80,10,8,10,11,1,1,1,6,0.7407407407407407
"com.google.checkstyle.test.chapter4formatting.rule44columnlimit.InputLineLength",80,9,6,10,1,0,0,0,16,0.0859375
"com.puppycrawl.tools.checkstyle.checks.sizes.filelength.InputFileLength",80,9,6,10,0,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.checks.sizes.linelength.InputLineLengthSimple",80,9,6,10,0,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.checks.whitespace.filetabcharacter.InputFileTabCharacterSimple",80,9,6,10,0,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAroundSimple",80,9,6,10,0,0,0,0,16,0.1015625
"com.puppycrawl.tools.checkstyle.DefaultConfigurationTest",80,8,8,8,7,1,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.annotation.MissingOverrideCheck",80,6,5,19,10,6,1,8,6,0.5
"com.puppycrawl.tools.checkstyle.checks.UniquePropertiesCheck",80,6,3,12,14,2,1,8,5,0.96
"com.puppycrawl.tools.checkstyle.checks.blocks.EmptyCatchBlockCheckTest",80,6,5,6,6,3,0,5,0,0.0
"org.checkstyle.suppressionxpathfilter.XpathRegressionMultipleVariableDeclarationsTest",80,3,2,3,6,2,0,4,1,1.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocNodeImpl",79,15,15,16,4,2,5,3,8,0.8035714285714286
"com.puppycrawl.tools.checkstyle.gui.TreeTableModelAdapter",79,15,13,15,8,0,1,2,3,0.9285714285714286
"com.puppycrawl.tools.checkstyle.utils.ModuleReflectionUtil",79,13,10,15,15,8,8,15,0,0.0
"com.puppycrawl.tools.checkstyle.checks.indentation.ArrayInitHandler",79,11,1,16,2,2,0,6,0,0.0
"com.puppycrawl.tools.checkstyle.api.FilterSetTest",79,11,11,12,7,1,0,4,1,1.0
"com.google.checkstyle.test.chapter5naming.rule525nonconstantfieldnames.MemberNameTest",79,3,2,3,4,2,0,3,1,1.0
"com.puppycrawl.tools.checkstyle.checks.coding.explicitinitialization.InputExplicitInitialization",79,2,2,1,0,0,0,0,44,0.0
"com.puppycrawl.tools.checkstyle.checks.uncommentedmain.InputUncommentedMain",79,0,10,1,0,0,0,1,0,0.0
"com.google.checkstyle.test.chapter6programpractice.rule62donotignoreexceptions.InputEmptyBlockCatch",78,11,11,14,3,0,0,3,4,1.075
"com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.RightCurlyTest",78,7,6,7,8,4,0,5,0,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.ClassResolverTest",78,6,6,6,6,0,1,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.blocks.emptyblock.InputEmptyBlockDefault",78,5,5,21,0,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.overloadmethodsdeclarationorder.InputOverloadMethodsDeclarationOrder",77,18,17,5,0,0,0,0,3,0.9411764705882353
"com.puppycrawl.tools.checkstyle.checks.sizes.methodlength.InputMethodLengthModifier",77,16,7,10,0,0,0,0,5,0.8933333333333333
"com.google.checkstyle.test.chapter3filestructure.rule3sourcefile.InputEmptyLineSeparator",77,10,6,8,11,2,0,2,5,0.8
"com.google.checkstyle.test.chapter4formatting.rule461verticalwhitespace.InputEmptyLineSeparator",77,10,6,8,11,2,0,2,5,0.8
"com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck",77,9,7,15,9,6,4,10,4,0.8125
"com.puppycrawl.tools.checkstyle.checks.annotation.annotationlocation.InputAnnotationLocationCorrect",77,8,8,9,0,0,0,0,13,1.010989010989011
"com.google.checkstyle.test.chapter5naming.rule525nonconstantfieldnames.InputMemberNameSimple",77,4,3,3,1,0,0,0,40,0.0
"com.google.checkstyle.test.chapter4formatting.rule487modifiers.ModifierOrderTest",77,2,1,2,4,3,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.modifier.modifierorder.InputModifierOrderTypeAnnotations",76,17,14,16,9,0,0,2,9,0.7638888888888888
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyDoWhile",76,10,10,25,1,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.sizes.executablestatementcount.InputExecutableStatementCount",76,9,9,25,0,0,0,3,1,1.125
"com.puppycrawl.tools.checkstyle.checks.javadoc.MissingJavadocTypeCheck",76,8,7,11,13,8,3,10,4,0.7857142857142857
"com.puppycrawl.tools.checkstyle.checks.imports.PkgImportRuleTest",76,6,6,6,3,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.internal.powermock.TreeWalkerPowerTest",76,3,2,3,23,8,0,12,1,1.5
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidArrayInitIndent",76,2,1,4,0,0,0,2,15,1.8666666666666667
"com.puppycrawl.tools.checkstyle.checks.javadoc.javadocmethod.InputJavadocMethodPublicOnly",75,17,11,18,0,0,0,1,7,0.8125
"com.puppycrawl.tools.checkstyle.checks.javadoc.javadoctype.InputJavadocTypePublicOnly",75,17,11,16,0,0,0,1,7,0.8125
"com.puppycrawl.tools.checkstyle.checks.javadoc.javadocvariable.InputJavadocVariablePublicOnly",75,17,11,16,0,0,0,1,7,0.8125
"com.puppycrawl.tools.checkstyle.checks.javadoc.missingjavadocmethod.InputMissingJavadocMethodPublicOnly",75,17,11,16,0,0,0,1,7,0.8125
"com.puppycrawl.tools.checkstyle.checks.javadoc.missingjavadoctype.InputMissingJavadocTypePublicOnly",75,17,11,16,0,0,0,1,7,0.8125
"com.google.checkstyle.test.chapter3filestructure.rule3421overloadsplit.InputOverloadMethodsDeclarationOrder",74,18,17,5,0,0,0,0,3,0.9411764705882353
"com.google.checkstyle.test.chapter4formatting.rule485annotations.InputAnnotationLocation",74,9,9,9,0,0,0,0,13,1.0288461538461537
"com.puppycrawl.tools.checkstyle.ThreadModeSettingsTest",74,6,6,9,7,1,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.internal.powermock.MainFrameModelPowerTest",74,4,3,4,17,3,0,5,5,0.3333333333333333
"com.puppycrawl.tools.checkstyle.DefaultConfiguration",73,12,12,14,8,3,288,5,7,0.961038961038961
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationMembers",73,11,8,14,2,0,2,2,5,0.9400000000000001
"com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.InputEmptyBlockCatch",73,10,10,23,3,0,0,3,4,1.0833333333333333
"com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.InputRightCurlyDoWhile",73,9,9,23,1,0,0,2,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.InputRightCurlyDoWhileAlone",73,9,9,23,1,0,0,2,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule485annotations.InputAnnotationLocationVariables",73,9,9,9,0,0,0,0,13,1.0288461538461537
"com.puppycrawl.tools.checkstyle.checks.imports.RedundantImportCheck",73,6,5,11,7,4,2,7,6,0.7333333333333333
"com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.InputLeftCurlyMethod",72,23,22,9,0,0,0,0,1,1.0
"com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyMethod",72,23,22,9,0,0,0,0,1,1.0
"com.puppycrawl.tools.checkstyle.checks.whitespace.SingleSpaceSeparatorCheck",72,13,6,18,4,3,2,7,2,0.9583333333333334
"com.puppycrawl.tools.checkstyle.checks.coding.noclone.InputNoClone",72,12,12,3,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.superclone.InputSuperCloneInnerAndWithArguments",72,12,12,3,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.IllegalThrowsCheck",72,9,7,13,11,6,2,10,4,0.90625
"com.puppycrawl.tools.checkstyle.checks.indentation.SlistHandler",72,9,3,15,3,2,0,4,1,1.0
"com.puppycrawl.tools.checkstyle.gui.CodeSelectorPresentation",72,9,5,14,4,3,7,5,4,0.8125
"com.puppycrawl.tools.checkstyle.checks.indentation.MethodDefHandler",72,8,2,18,2,2,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.design.innertypelast.InputInnerTypeLastClass",72,8,8,8,0,0,0,1,11,0.7792207792207793
"com.puppycrawl.tools.checkstyle.checks.metrics.cyclomaticcomplexity.InputCyclomaticComplexity",72,8,8,24,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.whitespace.NoWhitespaceBeforeCheck",72,6,5,16,5,4,2,8,2,0.9
"com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyForIteratorPadCheckTest",72,6,5,6,11,5,0,6,0,0.0
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidArrayInitDefaultIndent",72,2,1,2,0,0,0,1,15,1.8666666666666667
"com.puppycrawl.tools.checkstyle.grammar.InputJava7NumericalLiterals",71,0,0,1,0,0,0,0,67,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.IllegalCatchCheck",70,6,5,11,11,5,4,9,2,1.1
"com.puppycrawl.tools.checkstyle.checks.whitespace.MethodParamPadCheck",70,6,6,14,6,4,6,8,5,0.6
"com.puppycrawl.tools.checkstyle.XmlLoader",70,6,4,7,11,0,6,9,5,0.6
"com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheckTest",70,5,4,5,7,3,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.fallthrough.InputFallThrough",70,2,2,161,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.internal.testmodules.DebugAuditAdapter",69,11,11,17,2,2,1,3,4,0.85
"com.puppycrawl.tools.checkstyle.checks.whitespace.genericwhitespace.InputGenericWhitespaceDefault",69,8,8,14,7,0,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.OuterTypeFilenameCheck",69,7,6,13,6,3,3,7,6,0.5833333333333334
"com.puppycrawl.tools.checkstyle.filters.SuppressionXpathFilter",69,7,6,15,10,6,3,10,3,0.9444444444444445
"com.puppycrawl.tools.checkstyle.checks.sizes.MethodLengthCheckTest",69,7,6,7,7,4,0,5,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.IllegalCatchCheckTest",69,6,5,6,5,2,0,3,0,0.0
"com.puppycrawl.tools.checkstyle.checks.metrics.BooleanExpressionComplexityCheckTest",69,6,5,6,10,5,0,7,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.InputEmptyCatchBlockNoViolations",69,5,4,6,1,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.ExplicitInitializationCheckTest",69,4,3,4,5,2,0,3,0,0.0
"com.puppycrawl.tools.checkstyle.filters.SeverityMatchFilterTest",69,4,4,4,9,4,0,5,1,1.0
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidArrayInitIndent",69,3,1,3,0,0,0,1,15,1.4
"com.puppycrawl.tools.checkstyle.checks.coding.nofinalizer.InputNoFinalizerFallThrough",69,2,2,147,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidWhileIndent",69,2,1,17,0,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.metrics.booleanexpressioncomplexity.InputBooleanExpressionComplexity",68,11,11,22,0,0,0,0,11,0.5
"com.puppycrawl.tools.checkstyle.checks.whitespace.methodparampad.InputMethodParamPad",68,10,10,8,1,0,4,2,1,1.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.InvalidJavadocPositionCheckTest",68,5,4,5,6,3,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.internal.utils.XmlUtil",68,5,4,12,13,1,4,5,0,0.0
"org.checkstyle.suppressionxpathfilter.XpathRegressionLeftCurlyTest",68,4,3,4,8,2,0,4,1,1.0
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidForIndent",68,3,2,16,0,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidSwitchIndent",68,2,1,15,0,0,0,1,3,0.0
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidTryIndent",68,2,2,2,0,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.unnecessaryparentheses.InputUnnecessaryParenthesesLambdas",67,15,6,15,4,0,0,7,0,0.0
"com.google.checkstyle.test.chapter7javadoc.rule731selfexplanatory.InputJavadocMethodCheck",67,12,12,11,0,0,0,2,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule4841indentation.IndentationTest",67,8,7,8,4,3,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.naming.localfinalvariablename.InputLocalFinalVariableNameTryResources",67,6,6,7,9,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.regexp.MultilineDetector",67,5,2,12,3,2,2,5,8,0.125
"com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTagContinuationIndentationCheckTest",67,5,4,5,7,4,0,5,0,0.0
"com.puppycrawl.tools.checkstyle.checks.naming.constantname.InputConstantNameMemberExtended",67,4,3,2,0,0,0,0,35,0.0
"com.puppycrawl.tools.checkstyle.checks.naming.membername.InputMemberNameExtended",67,4,3,2,0,0,0,0,35,0.0
"com.puppycrawl.tools.checkstyle.checks.whitespace.operatorwrap.InputOperatorWrap",67,4,4,3,1,0,0,0,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode",66,12,6,19,1,0,0,2,1,1.0
"com.google.checkstyle.test.chapter7javadoc.rule731selfexplanatory.InputMissingJavadocMethodCheck",66,12,12,11,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentLevel",66,11,10,17,1,0,32,2,1,1.0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationInEmptyBlock",66,8,3,26,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.annotation.suppresswarnings.InputSuppressWarningsExpandedNonConstant",66,8,8,6,1,0,0,0,3,0.8571428571428571
"com.puppycrawl.tools.checkstyle.checks.design.InnerTypeLastCheckTest",66,7,6,7,8,4,0,5,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableMultipleAndNestedConditions",66,7,6,18,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTagContinuationIndentationCheck",66,6,4,17,7,4,3,7,3,0.8
"com.puppycrawl.tools.checkstyle.checks.whitespace.TypecastParenPadCheckTest",66,5,4,5,10,4,0,5,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.LeftCurlyTest",66,4,3,4,5,3,0,4,0,0.0
"org.checkstyle.suppressionxpathfilter.XpathRegressionMethodParamPadTest",66,4,3,4,6,2,0,4,1,1.0
"com.puppycrawl.tools.checkstyle.AuditEventDefaultFormatter",66,3,1,9,3,1,7,5,2,0.75
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidSwitchIndent",66,2,1,14,0,0,0,1,3,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.SingleLineJavadocCheck",65,9,5,15,9,4,3,8,3,0.9583333333333334
"com.google.checkstyle.test.chapter3filestructure.rule332nolinewrap.InputLineLength",65,8,5,10,1,0,0,0,14,0.10204081632653063
"com.puppycrawl.tools.checkstyle.grammar.comments.AllBlockCommentsTest",65,8,7,9,11,6,0,11,2,1.0
"com.puppycrawl.tools.checkstyle.grammar.java8.MethodReferencesTest",65,8,7,8,5,4,0,5,0,0.0
"com.puppycrawl.tools.checkstyle.checks.annotation.suppresswarnings.InputSuppressWarningsCompactNonConstant",65,8,8,6,1,0,0,0,3,0.8571428571428571
"com.google.checkstyle.test.chapter5naming.rule521packagenames.PackageNameTest",65,6,4,6,6,3,0,5,1,1.0
"com.google.checkstyle.test.chapter4formatting.rule4821onevariableperline.InputMultipleVariableDeclarations",65,6,6,8,0,0,0,0,24,0.8083333333333333
"com.sun.checkstyle.test.chapter6declarations.rule61numberperline.InputMultipleVariableDeclarations",65,6,6,8,0,0,0,0,24,0.8083333333333333
"com.puppycrawl.tools.checkstyle.checks.design.OneTopLevelClassCheck",65,6,5,14,8,4,3,9,3,0.9333333333333333
"com.puppycrawl.tools.checkstyle.filters.suppresswarningsfilter.InputSuppressWarningsFilter",65,4,8,10,0,0,0,0,10,0.0
"com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.EmptyBlockTest",65,3,2,3,4,3,0,4,0,0.0
"com.google.checkstyle.test.chapter7javadoc.rule712paragraphs.JavadocParagraphTest",65,3,2,3,5,4,0,5,0,0.0
"com.puppycrawl.tools.checkstyle.checks.annotation.annotationusestyle.InputAnnotationUseStyleDifferentStyles",65,0,0,1,0,0,0,0,4,0.0
"com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.InputEmptyBlock",64,9,9,22,3,0,0,3,4,1.09375
"com.puppycrawl.tools.checkstyle.checks.imports.AvoidStarImportCheck",64,8,7,16,7,4,2,8,5,0.7428571428571429
"com.puppycrawl.tools.checkstyle.checks.imports.AvoidStaticImportCheck",64,7,5,15,6,5,2,9,2,0.9166666666666666
"com.google.checkstyle.test.chapter4formatting.rule451wheretobreak.SeparatorWrapTest",64,6,5,6,5,3,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.gui.TreeTableCellRenderer",64,6,6,11,9,0,1,1,3,0.8
"com.puppycrawl.tools.checkstyle.checks.ArrayTypeStyleCheckTest",64,5,4,5,7,3,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.emptystatement.InputEmptyStatement",64,3,3,13,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.descendanttoken.InputDescendantTokenEmptyStatement",64,3,3,13,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.regexp.RegexpSinglelineJavaCheck",63,10,10,11,4,3,3,5,6,0.7222222222222222
"com.puppycrawl.tools.checkstyle.checks.annotation.suppresswarnings.InputSuppressWarningsSingle",63,8,8,6,1,0,0,0,3,0.8571428571428571
"com.puppycrawl.tools.checkstyle.filters.CsvFilterElementTest",63,7,7,7,6,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.simplifybooleanexpression.InputSimplifyBooleanExpression",63,7,7,14,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.simplifybooleanreturn.InputSimplifyBooleanReturn",63,7,7,14,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheck",63,6,5,15,5,3,2,5,3,0.8
"com.puppycrawl.tools.checkstyle.checks.naming.CatchParameterNameCheckTest",63,6,5,6,8,5,0,6,0,0.0
"com.puppycrawl.tools.checkstyle.checks.sizes.OuterTypeNumberCheckTest",63,6,5,6,7,4,0,5,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.CovariantEqualsCheck",63,5,4,12,8,5,1,8,2,1.0
"com.puppycrawl.tools.checkstyle.checks.whitespace.WhitespaceAfterCheck",63,5,4,9,5,4,2,8,2,0.875
"com.puppycrawl.tools.checkstyle.checks.coding.SuperCloneCheckTest",63,5,4,5,14,6,0,7,0,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.utils.BlockTagUtilTest",63,5,4,5,5,1,0,2,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule43onestatement.OneStatementPerLineTest",63,3,2,3,5,3,0,4,0,0.0
"com.google.checkstyle.test.chapter5naming.rule51identifiernames.InputCatchParameterName",63,0,0,1,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.sizes.methodcount.InputMethodCount",62,30,19,30,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.missingjavadocmethod.InputMissingJavadocMethodSmallMethods",62,12,10,11,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.PackageDeclarationCheck",62,8,7,12,6,4,1,7,5,0.7142857142857143
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationAnonymousClassInMethodCurlyOnNewLine",62,7,6,1,4,1,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.utils.InlineTagUtil",62,6,1,11,5,1,1,5,6,0.5
"com.google.checkstyle.test.chapter3filestructure.rule341onetoplevel.OneTopLevelClassTest",62,5,4,5,5,4,0,5,0,0.0
"com.puppycrawl.tools.checkstyle.checks.whitespace.SeparatorWrapCheck",62,5,5,9,6,4,2,6,3,0.75
"com.puppycrawl.tools.checkstyle.checks.naming.LocalVariableNameCheckTest",62,5,4,5,7,4,0,5,0,0.0
"com.puppycrawl.tools.checkstyle.checks.naming.MethodTypeParameterNameCheckTest",62,5,4,5,6,3,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.xpath.AttributeNode",61,13,12,13,4,1,2,3,2,0.9583333333333334
"com.google.checkstyle.test.chapter3filestructure.rule341onetoplevel.InputOneTopLevelClassBasic",61,9,9,3,0,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.naming.StaticVariableNameCheckTest",61,6,5,6,7,4,0,5,0,0.0
"com.puppycrawl.tools.checkstyle.filefilters.BeforeExecutionExclusionFileFilterTest",61,6,4,7,9,5,0,7,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.OverloadMethodsDeclarationOrderCheck",61,5,4,13,6,3,2,6,1,1.0
"com.puppycrawl.tools.checkstyle.api.SeverityLevelTest",61,4,4,5,5,0,0,1,0,0.0
"com.google.checkstyle.test.chapter5naming.rule528typevariablenames.InputInterfaceTypeParameterName",60,17,17,5,1,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.api.FullIdent",60,11,7,15,2,0,26,3,2,1.05
"com.puppycrawl.tools.checkstyle.grammar.comments.AllSinglelineCommentsTest",60,8,7,10,10,6,0,12,2,0.9285714285714286
"com.puppycrawl.tools.checkstyle.checks.coding.SimplifyBooleanReturnCheck",60,7,4,14,4,3,1,5,1,1.0
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAlone",60,7,7,16,0,0,0,7,5,0.9666666666666667
"com.puppycrawl.tools.checkstyle.checks.coding.returncount.InputReturnCountSwitches",60,6,6,23,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.regexp.SinglelineDetector",60,5,2,12,2,1,3,3,4,0.625
"com.puppycrawl.tools.checkstyle.api.TokenTypesTest",60,4,4,4,11,1,0,1,0,0.0
"org.checkstyle.suppressionxpathfilter.XpathRegressionJavadocVariableTest",60,3,2,3,6,2,0,4,1,1.0
"com.google.checkstyle.test.chapter4formatting.rule411bracesareused.NeedBracesTest",60,2,1,2,4,3,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTag",59,13,13,13,0,0,17,1,4,0.875
"com.puppycrawl.tools.checkstyle.internal.testmodules.TestRootModuleChecker",59,11,11,11,8,4,2,5,5,0.8
"com.puppycrawl.tools.checkstyle.checks.naming.AbstractClassNameCheck",59,10,7,15,5,3,2,6,5,0.7777777777777778
"com.puppycrawl.tools.checkstyle.filters.CsvFilterElement",59,6,4,13,5,0,10,5,1,1.2
"com.puppycrawl.tools.checkstyle.utils.XpathUtilTest",59,5,3,5,10,3,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheckTest",59,4,3,4,7,4,0,6,0,0.0
"com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyLineBreakAfter",59,4,4,11,4,0,0,1,1,1.0
"org.checkstyle.suppressionxpathfilter.XpathRegressionClassMemberImpliedModifierTest",59,3,2,3,6,2,0,4,1,1.0
"com.puppycrawl.tools.checkstyle.internal.powermock.ImportControlLoaderPowerTest",59,2,2,2,17,2,0,3,0,0.0
"com.puppycrawl.tools.checkstyle.asttreestringprinter.InputAstTreeStringPrinterFullOfSinglelineComments",59,0,1,2,0,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.grammar.comments.InputFullOfSinglelineComments",59,0,1,2,0,0,1,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.javadocmethod.InputJavadocMethodSetterGetter",58,17,16,15,0,0,0,2,1,1.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.missingjavadocmethod.InputMissingJavadocMethodSetterGetter",58,17,16,15,0,0,0,2,1,1.0
"com.puppycrawl.tools.checkstyle.checks.indentation.IfHandler",58,8,3,11,2,2,0,4,0,0.0
