"method","loc","cyclo","calls","nbd","param"
"com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespaceAroundBasic.rfe521323()",8,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo11()",8,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.simplifybooleanexpression.InputSimplifyBooleanExpression.isOddMillis2()",8,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.simplifybooleanreturn.InputSimplifyBooleanReturn.isOddMillis2()",8,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespaceafter.InputNoWhitespaceAfter.rfe521323()",8,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeDefault.rfe521323()",8,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeDot.rfe521323()",8,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeDotAllowLineBreaks.rfe521323()",8,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.parenpad.InputParenPadWhitespace.rfe521323()",8,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.typecastparenpad.InputTypecastParenPadWhitespace.rfe521323()",8,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputWhitespaceAfterTypeCast.rfe521323()",8,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAroundKeywordsAndOperators.rfe521323()",8,2,1,1,0
"com.google.checkstyle.test.chapter5naming.rule526parameternames.InputParameterName.doSomething(int aaa, int abn, String aaA, boolean bB)",8,2,0,1,4
"com.google.checkstyle.test.chapter2filebasic.rule231filetab.InputSimple2.doSomething()",8,2,0,1,0
"com.google.checkstyle.test.chapter4formatting.rule411bracesareused.InputNeedBraces.whitespaceAfterSemi()",8,2,0,1,0
"com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.InputLeftCurlyBraces.whitespaceAfterSemi()",8,2,0,1,0
"com.google.checkstyle.test.chapter4formatting.rule44columnlimit.InputSimple2.doSomething()",8,2,0,1,0
"com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode.foo1()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyMissingBraces.whitespaceAfterSemi()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBraces.whitespaceAfterSemi()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.design.visibilitymodifier.InputVisibilityModifierSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationSurroundingCode.foo1()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.naming.catchparametername.InputCatchParameterNameSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.naming.constantname.InputConstantNameSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.naming.localfinalvariablename.InputLocalFinalVariableName2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.naming.membername.InputMemberNameSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.naming.methodname.InputMethodNameSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.naming.packagename.InputPackageNameSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.naming.parametername.InputParameterName2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.naming.staticvariablename.InputStaticVariableName2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.sizes.filelength.InputSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.sizes.linelength.InputLineLengthSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.sizes.methodlength.InputSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.sizes.outertypenumber.InputOuterTypeNumberSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.sizes.parameternumber.InputSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.todocomment.InputTodoCommentSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.filetabcharacter.InputSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputWhitespaceAfterBraces.whitespaceAfterSemi()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAroundBraces.whitespaceAfterSemi()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAroundSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.xpath.xpathquerygenerator.InputXpathQueryGenerator.Label()",8,2,0,1,0
"org.checkstyle.suppressionxpathfilter.outertypenumber.InputOuterTypeNumberSimple2.doSomething()",8,2,0,1,0
"com.puppycrawl.tools.checkstyle.api.FilterSetTest$DummyFilter.equals(Object object)",7,2,3,1,1
"com.puppycrawl.tools.checkstyle.grammar.comments.AllSinglelineCommentsTest$SinglelineCommentListenerCheck.init()",7,2,3,1,0
"com.puppycrawl.tools.checkstyle.DefaultConfiguration.getAttribute(String attributeName)",7,2,2,1,1
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidMethodIndent.method4(int x, int y, int w, int h, int x1, int y1, int w1, int h1)",7,2,1,1,8
"com.puppycrawl.tools.checkstyle.checks.coding.innerassignment.InputInnerAssignment.demoInputStreamIdiom(java.io.InputStream is)",7,2,1,1,1
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositive.method()",7,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositive.method1()",7,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocNodeImpl.getChildren()",7,2,1,1,0
"com.puppycrawl.tools.checkstyle.filters.IntMatchFilterElement.equals(Object object)",7,2,0,1,1
"com.puppycrawl.tools.checkstyle.internal.testmodules.DebugAuditAdapter.fileFinished(AuditEvent event)",7,2,0,1,1
"com.puppycrawl.tools.checkstyle.internal.testmodules.DebugAuditAdapter.fileStarted(AuditEvent event)",7,2,0,1,1
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableEnhancedForLoopVariable.method2()",7,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.simplifybooleanexpression.InputSimplifyBooleanExpression.b()",7,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.simplifybooleanreturn.InputSimplifyBooleanReturn.b()",7,2,0,1,0
"com.puppycrawl.tools.checkstyle.grammar.comments.AllBlockCommentsTest$BlockCommentListenerCheck.visitToken(DetailAST ast)",6,2,4,1,1
"com.puppycrawl.tools.checkstyle.grammar.comments.AllSinglelineCommentsTest$SinglelineCommentListenerCheck.visitToken(DetailAST ast)",6,2,4,1,1
"com.puppycrawl.tools.checkstyle.api.AutomaticBeanTest$ConvertUtilsBeanStub.register(Converter converter, Class<?> clazz)",6,2,1,1,2
"com.puppycrawl.tools.checkstyle.checks.annotation.annotationlocation.InputAnnotationLocationDeprecatedAndCustom$Annotation.test(@MyAnnotation String s)",6,2,1,1,1
"com.puppycrawl.tools.checkstyle.checks.coding.NestedForDepthCheck.visitToken(DetailAST ast)",6,2,1,1,1
"com.puppycrawl.tools.checkstyle.checks.coding.NestedTryDepthCheck.visitToken(DetailAST literalTry)",6,2,1,1,1
"com.puppycrawl.tools.checkstyle.checks.coding.modifiedcontrolvariable.InputModifiedControlVariableEnhancedForLoopVariable.method2()",6,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.simplifybooleanexpression.InputSimplifyBooleanExpression.ifNoElse()",6,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.simplifybooleanreturn.InputSimplifyBooleanReturn.ifNoElse()",6,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo66()",6,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo68()",6,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo69()",6,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo70()",6,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.methodparampad.InputMethodParamPadWhitespaceAround.enhancedFor()",6,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.parenpad.InputParenPadWithSpace.enhancedFor()",6,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.typecastparenpad.InputTypecastParenPadWhitespaceAround.enhancedFor()",6,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputWhitespaceAfterAround.enhancedFor()",6,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAround.enhancedFor()",6,2,1,1,0
"com.puppycrawl.tools.checkstyle.internal.testmodules.DebugAuditAdapter.addException(AuditEvent event, Throwable throwable)",6,2,0,1,2
"org.checkstyle.suppressionxpathfilter.cyclomaticcomplexity.SuppressionXpathRegressionCyclomaticOne.test(int a, int b)",6,2,0,1,2
"org.checkstyle.suppressionxpathfilter.onestatementperline.SuppressionXpathRegressionOneStatementPerLineTwo.foo5(int var1, int var2)",6,2,0,1,2
"com.puppycrawl.tools.checkstyle.checks.coding.explicitinitialization.ForEach.ForEach(java.util.Collection<String> strings)",6,2,0,1,1
"com.puppycrawl.tools.checkstyle.checks.sizes.OuterTypeNumberCheck.visitToken(DetailAST ast)",6,2,0,1,1
"com.puppycrawl.tools.checkstyle.grammar.java8.InputAnnotationsOnArray.checkNotNullContents(T @Nullable [] array)",6,2,0,1,1
"com.puppycrawl.tools.checkstyle.grammar.java8.InputAnnotationsOnArray.checkNotNullContents2(T @Nullable [] @Nullable [] array)",6,2,0,1,1
"com.puppycrawl.tools.checkstyle.internal.testmodules.DebugAuditAdapter.addError(AuditEvent event)",6,2,0,1,1
"com.puppycrawl.tools.checkstyle.internal.testmodules.DebugAuditAdapter.auditFinished(AuditEvent event)",6,2,0,1,1
"com.puppycrawl.tools.checkstyle.internal.testmodules.DebugAuditAdapter.auditStarted(AuditEvent event)",6,2,0,1,1
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableEnhancedForLoopVariable.method1()",6,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.returncount.InputReturnCountVoid.method2()",6,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.returncount.InputReturnCountVoid.method3()",6,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.returncount.InputReturnCountVoid.method5()",6,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.NoLineWrapCheck.visitToken(DetailAST ast)",5,2,6,1,1
"com.puppycrawl.tools.checkstyle.checks.javadoc.NonEmptyAtclauseDescriptionCheck.visitJavadocToken(DetailNode ast)",5,2,5,1,1
"com.puppycrawl.tools.checkstyle.checks.sizes.FileLengthCheck.processFiltered(File file, FileText fileText)",5,2,3,1,2
"com.puppycrawl.tools.checkstyle.checks.UpperEllCheck.visitToken(DetailAST ast)",5,2,3,1,1
"com.puppycrawl.tools.checkstyle.checks.javadoc.AbstractJavadocCheckTest$NonTightHtmlTagIntolerantCheck.visitJavadocToken(DetailNode ast)",5,2,3,1,1
"com.puppycrawl.tools.checkstyle.checks.javadoc.AbstractJavadocCheckTest$NonTightHtmlTagTolerantCheck.visitJavadocToken(DetailNode ast)",5,2,3,1,1
"com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheckTest$DummyFileSetCheck.processFiltered(File file, FileText fileText)",5,2,2,1,2
"com.puppycrawl.tools.checkstyle.api.SeverityLevelCounter.addError(AuditEvent event)",5,2,2,1,1
"org.checkstyle.suppressionxpathfilter.rightcurly.SuppressionXpathRegressionRightCurlyFour.sample(boolean flag)",5,2,2,1,1
"com.puppycrawl.tools.checkstyle.checks.indentation.IfHandler.checkTopLevelToken()",5,2,2,1,0
"com.puppycrawl.tools.checkstyle.api.SeverityLevelCounter.addException(AuditEvent event, Throwable throwable)",5,2,1,1,2
"com.puppycrawl.tools.checkstyle.checks.sizes.OuterTypeNumberCheck.finishTree(DetailAST ast)",5,2,1,1,1
"com.puppycrawl.tools.checkstyle.utils.ModuleReflectionUtilTest$InvalidNonDefaultConstructorClass.method(int data)",5,2,1,1,1
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo10()",5,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisFor.method2()",5,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAroundDoWhile.doWhileTest(int n)",5,2,0,1,1
"com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespaceAroundBasic.testQuestions()",5,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidLabelWithWhileLoopIndent.InputIndentationInvalidLabelWithWhileLoopIndent()",5,2,0,1,0
"com.puppycrawl.tools.checkstyle.xpath.xpathquerygenerator.InputXpathQueryGenerator.foo()",5,2,0,1,0
"com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode.foo4()",4,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo12()",4,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo14()",4,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo5()",4,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo6()",4,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo9()",4,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.toString()",4,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesSingleLineStatements.foo2()",4,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.design.mutableexception.InputMutableException$ExampleException.test()",4,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationSurroundingCode.foo4()",4,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisStatic.test(String instanceField1)",4,2,0,1,1
"com.puppycrawl.tools.checkstyle.checks.annotation.annotationlocation.InputAnnotationLocationDeprecatedAndCustom$Test.foo2()",4,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo18()",4,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.hiddenfield.InputHiddenField.shadowFor()",4,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.hiddenfield.InputHiddenFieldReorder.shadowFor()",4,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.returncount.InputReturnCountVoid.method()",4,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.design.mutableexception.InputMutableException$CustomProblem$CustomFailure.someMethod()",4,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesSingleLineStatements.foo2(Object o)",3,2,1,1,1
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo3()",3,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo4()",3,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo7()",3,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesSingleLineStatements.foo()",3,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesSingleLineStatements.foo1()",3,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlySame.doLoop()",3,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlySame.forLoop()",3,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlySame.whileLoop()",3,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.multiplevariabledeclarations.InputMultipleVariableDeclarations.method3()",3,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAroundBraces.foo()",3,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesSingleLineStatements.foo(Object o)",2,2,1,1,1
"org.checkstyle.suppressionxpathfilter.leftcurly.SuppressionXpathRegressionLeftCurlyThree.sample(boolean flag)",2,2,1,1,1
"org.checkstyle.suppressionxpathfilter.rightcurly.SuppressionXpathRegressionRightCurlyThree.sample(boolean flag)",2,2,1,1,1
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo()",2,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo8()",2,2,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesSingleLineStatements.enhancedForLoop(int[] array)",2,2,0,1,1
"com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyDefault$MyClass4.method()",2,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo15()",2,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo16()",2,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops.foo17()",2,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAroundAllowEmptyTypesAndNonEmptyClasses.foo2()",2,2,0,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAlone.method4(int a)",1,2,0,1,1
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAloneOrSingleLine2.method4(int a)",1,2,0,1,1
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidAssignIndent.foo(String[] args)",37,2,3,0,1
"com.puppycrawl.tools.checkstyle.grammar.java8.InputDefaultMethods2.doSomething()",12,2,0,0,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAroundSwitch.switchTest(int k)",9,2,0,0,1
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationZeroCaseLevel.begin()",7,2,0,0,0
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationFromGuava.referenceValue(Segment<K,V> seg, ReferenceEntry<K,V> entry, V value, int weight)",6,2,0,0,4
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationFromGuava.referenceValue(Segment<K,V> s, ReferenceEntry<K,V> entry, int value, int weight)",5,2,0,0,4
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationFromGuava.referenceValue1(Segment<K,V> s, ReferenceEntry<Integer,Integer> en, int va, int we)",5,2,0,0,4
"com.puppycrawl.tools.checkstyle.checks.coding.equalshashcode.InputEqualsHashCodeSemantic.triggerEmptyBlockWithoutBlock()",5,2,0,0,0
"com.puppycrawl.tools.checkstyle.checks.coding.illegalinstantiation.InputIllegalInstantiationSemantic.triggerEmptyBlockWithoutBlock()",5,2,0,0,0
"com.puppycrawl.tools.checkstyle.grammar.java8.InputLambda18.isEqual(Object targetRef)",4,2,1,0,1
"com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesEmptyDefault.main1()",4,2,0,0,0
"com.puppycrawl.tools.checkstyle.checks.annotation.suppresswarnings.Cond.Cond()",3,2,0,0,0
"com.puppycrawl.tools.checkstyle.checks.coding.illegaltype.InputIllegalTypeArrays.getArray()",3,2,0,0,0
"com.puppycrawl.tools.checkstyle.checks.coding.illegaltype.InputIllegalTypeArrays.getMatrix()",3,2,0,0,0
"com.puppycrawl.tools.checkstyle.checks.coding.illegaltype.InputIllegalTypePlainAndArrays.getArray()",3,2,0,0,0
"com.puppycrawl.tools.checkstyle.checks.coding.illegaltype.InputIllegalTypePlainAndArrays.getMatrix()",3,2,0,0,0
"com.puppycrawl.tools.checkstyle.checks.annotation.suppresswarnings.Junk.doFoo(String s, @SuppressWarnings('unchecked') String y)",2,2,0,0,2
"com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyIgnoreEnums.method1(int a)",2,2,0,0,1
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyEmptyAbstractMethod.foo()",2,2,0,0,0
"com.puppycrawl.tools.checkstyle.internal.XdocsPagesTest.validatePropertySectionPropertyJavadocTokens(String fileName, String sectionName, AbstractJavadocCheck check, List<Node> columns)",18,1,19,7,4
"com.puppycrawl.tools.checkstyle.internal.XdocsPagesTest.validatePropertySectionPropertyTokens(String fileName, String sectionName, AbstractCheck check, List<Node> columns)",15,1,19,7,4
"com.puppycrawl.tools.checkstyle.internal.XdocsPagesTest.isPropertyTokenType(String sectionName, String propertyName)",15,1,10,7,2
"com.puppycrawl.tools.checkstyle.internal.XdocsPagesTest.validateSinceDescriptionSection(String fileName, String sectionName, Node subSection)",6,1,6,7,3
"com.puppycrawl.tools.checkstyle.internal.XdocsPagesTest.validatePackageSection(String fileName, String sectionName, Node subSection, Object instance)",5,1,6,7,4
"com.puppycrawl.tools.checkstyle.internal.XdocsPagesTest.isPresent(String availableChecks, String checkName)",3,1,2,7,2
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives.foo43()",15,1,0,6,0
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives.foo63()",12,1,0,6,0
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives.foo82()",10,1,0,6,0
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives.foo50()",8,1,0,6,0
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives.foo52()",8,1,0,6,0
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives.foo70()",8,1,0,6,0
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives.foo72()",8,1,0,6,0
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives.foo81()",8,1,0,6,0
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives.foo90()",8,1,0,6,0
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives.foo53()",6,1,0,6,0
"com.puppycrawl.tools.checkstyle.checks.coding.equalsavoidnull.InputEqualsAvoidNull.noFlagForBoth()",47,1,21,5,0
"com.puppycrawl.tools.checkstyle.checks.coding.equalsavoidnull.InputEqualsAvoidNull.noFlagForEquals()",32,1,12,5,0
"com.puppycrawl.tools.checkstyle.checks.coding.equalsavoidnull.InputEqualsAvoidNull.flagForBoth()",30,1,12,5,0
"com.puppycrawl.tools.checkstyle.DetailAstImplTest.testGetChildCount()",28,1,25,5,0
"com.puppycrawl.tools.checkstyle.checks.coding.equalsavoidnull.InputEqualsAvoidNull.noFlagForEqualsIgnoreCase()",25,1,9,5,0
"com.puppycrawl.tools.checkstyle.DetailAstImplTest.testGetColumnNo()",24,1,16,5,0
"com.puppycrawl.tools.checkstyle.DetailAstImplTest.testGetLineNo()",24,1,16,5,0
"com.puppycrawl.tools.checkstyle.DetailAstImplTest.testInsertSiblingBetween()",24,1,15,5,0
"com.puppycrawl.tools.checkstyle.internal.XdocsJavaDocsTest.examineCheckSection(ModuleFactory moduleFactory, String fileName, String sectionName, Node section)",23,1,10,5,4
"com.puppycrawl.tools.checkstyle.Main.loadProperties(File file)",23,1,5,5,1
"com.puppycrawl.tools.checkstyle.DetailAstImplTest.testGetChildCountType()",22,1,17,5,0
"com.puppycrawl.tools.checkstyle.DetailAstImplTest.testAddPreviousSibling()",21,1,15,5,0
"com.puppycrawl.tools.checkstyle.checks.coding.equalsavoidnull.InputEqualsAvoidNull.flagForEquals()",20,1,6,5,0
"com.puppycrawl.tools.checkstyle.DetailAstImplTest.testFindFirstToken()",18,1,14,5,0
"com.puppycrawl.tools.checkstyle.checks.coding.equalsavoidnull.InputEqualsAvoidNull.flagForEqualsIgnoreCase()",17,1,6,5,0
"com.puppycrawl.tools.checkstyle.checks.imports.CustomImportOrderCheck$ImportDetails.ImportDetails(String importFullPath, int lineNumber, String importGroup, boolean staticImport)",17,1,0,5,4
"com.puppycrawl.tools.checkstyle.internal.XdocsJavaDocsTest$JavaDocCapture.getJavaDocText(DetailAST node)",16,1,12,5,1
"com.puppycrawl.tools.checkstyle.DetailAstImplTest.checkNode(final DetailAST node, final DetailAST parent, final DetailAST prev, final String filename, final DetailAST root)",16,1,6,5,5
"null.main()",15,1,14,5,0
"com.puppycrawl.tools.checkstyle.DetailAstImplTest.testInitialize()",15,1,13,5,0
"com.puppycrawl.tools.checkstyle.DetailAstImplTest.testInitializeToken()",15,1,13,5,0
"com.puppycrawl.tools.checkstyle.checks.coding.equalsavoidnull.NewTest$Nested.method()",15,1,5,5,0
"com.puppycrawl.tools.checkstyle.Main.createListener(OutputFormat format, Path outputLocation)",15,1,3,5,2
"com.puppycrawl.tools.checkstyle.Main.getRootModule(String name, ClassLoader moduleClassLoader)",15,1,3,5,2
"com.puppycrawl.tools.checkstyle.checks.javadoc.ClassResolver.isLoadable(String name)",15,1,1,5,1
"com.puppycrawl.tools.checkstyle.DetailAstImplTest.testSetSiblingNull()",14,1,9,5,0
"com.puppycrawl.tools.checkstyle.checks.javadoc.ClassResolver.safeLoad(String name)",14,1,1,5,1
"com.puppycrawl.tools.checkstyle.DetailAstImplTest.testAddNextSibling()",13,1,9,5,0
"com.puppycrawl.tools.checkstyle.checks.imports.CustomImportOrderCheck.createSamePackageRegexp(int firstPackageDomainsCount, DetailAST packageNode)",12,1,2,5,2
"com.puppycrawl.tools.checkstyle.checks.javadoc.ClassResolver.ClassResolver(ClassLoader loader, String pkg, Set<String> imports)",12,1,1,5,3
"com.puppycrawl.tools.checkstyle.checks.imports.CustomImportOrderCheck$RuleMatchForImport.RuleMatchForImport(String group, int length, int position)",12,1,0,5,3
