"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"br.com.trevisantecnologia.centerweb.service.CustomEntityService",193,30,20,48,22,13,27,17,4
"br.com.trevisantecnologia.centerweb.model.CustomEntity",191,35,35,36,24,1,86,2,16
"br.com.trevisantecnologia.centerweb.service.ScheduleNotificationServiceTest",191,13,12,14,27,10,0,13,7
"br.com.trevisantecnologia.centerweb.model.ScheduleImporter",189,35,35,42,23,0,14,2,17
"br.com.trevisantecnologia.centerweb.service.SectionSubGroupServiceTest",189,20,20,20,27,12,0,14,7
"br.com.trevisantecnologia.centerweb.chart.JFreeChartAdapterImpl",189,11,3,42,19,5,1,11,5
"br.com.trevisantecnologia.centerweb.model.MathExpression",188,35,34,42,14,0,20,4,15
"br.com.trevisantecnologia.centerweb.business.ClientValidator",188,28,3,58,11,8,5,13,8
"br.com.trevisantecnologia.centerweb.service.DataSetServiceTest",188,18,18,18,35,15,0,16,9
"br.com.trevisantecnologia.centerweb.service.GraphicMetricServiceTest",187,16,16,16,41,15,0,15,16
"br.com.trevisantecnologia.centerweb.service.GeoCoordinateServiceTest",186,19,19,19,27,10,0,10,8
"br.com.trevisantecnologia.centerweb.service.SubGroupServiceTest",186,18,18,18,27,9,0,10,6
"br.com.trevisantecnologia.centerweb.api.controller.ApiCustomFieldControllerTest",186,16,16,16,36,16,0,17,8
"br.com.trevisantecnologia.centerweb.service.OldDashboardServiceTest",186,15,15,15,39,16,0,19,10
"br.com.trevisantecnologia.centerweb.model.AccessRole",184,25,25,42,26,0,31,6,10
"br.com.trevisantecnologia.centerweb.controller.ScheduleTypeController",183,23,17,31,26,14,0,17,7
"br.com.trevisantecnologia.centerweb.business.WeeklyWorkdayValidatorTest",183,18,18,18,15,5,0,5,2
"br.com.trevisantecnologia.centerweb.controller.MathExpressionControllerTest",183,11,11,11,33,12,0,15,8
"br.com.trevisantecnologia.centerweb.controller.ActivityTypeController",181,15,10,25,28,10,2,12,8
"br.com.trevisantecnologia.centerweb.serialization.ApiTeamViewConverterTest",180,27,15,27,25,14,0,15,3
"br.com.trevisantecnologia.centerweb.interceptor.BrowserInterceptorTest",180,23,23,28,17,4,0,7,5
"br.com.trevisantecnologia.centerweb.service.SectionItemService",180,14,11,47,15,9,2,14,4
"br.com.trevisantecnologia.centerweb.business.CustomFieldValidator",179,22,7,62,21,9,3,14,4
"br.com.trevisantecnologia.centerweb.controller.CustomFieldController",179,17,14,32,39,10,0,12,4
"br.com.trevisantecnologia.centerweb.service.ConnectorService",179,17,6,76,14,3,10,5,1
"br.com.trevisantecnologia.centerweb.controller.MathExpressionController",179,15,13,21,27,11,0,15,5
"br.com.trevisantecnologia.centerweb.model.ExportLayoutField",178,31,31,35,22,0,18,3,13
"br.com.trevisantecnologia.centerweb.util.ImportEntityTest",178,27,26,27,60,24,0,26,0
"br.com.trevisantecnologia.centerweb.model.FieldCustomSetting",177,35,35,35,13,1,10,2,18
"br.com.trevisantecnologia.centerweb.service.AppearanceServiceTest",177,13,13,13,30,9,0,9,10
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryItemService",177,13,6,35,18,6,6,10,5
"br.com.trevisantecnologia.centerweb.service.ScheduleConfigFieldsServiceTest",176,15,15,15,31,12,0,13,9
"br.com.trevisantecnologia.centerweb.dao.AgentTeamDaoTest",176,12,12,12,20,7,0,9,1
"br.com.trevisantecnologia.centerweb.model.GpsPolicy",175,32,32,32,13,1,9,2,17
"br.com.trevisantecnologia.centerweb.serialization.ApiCustomFieldValuesConverterTest",175,20,19,20,19,7,0,9,7
"br.com.trevisantecnologia.centerweb.model.Grouper",175,19,15,42,21,2,8,6,11
"br.com.trevisantecnologia.centerweb.controller.EventController",174,15,11,45,22,10,2,11,7
"br.com.trevisantecnologia.centerweb.model.WeeklyWorkday",173,24,24,24,26,0,11,1,11
"br.com.trevisantecnologia.centerweb.service.DataSetService",173,20,15,46,21,11,7,12,10
"br.com.trevisantecnologia.centerweb.api.model.ScheduleRouting",172,34,32,43,11,4,9,6,9
"br.com.trevisantecnologia.centerweb.structuralDataSet.AbstractStructuralDataSetDao",171,21,10,29,18,9,4,16,5
"br.com.trevisantecnologia.centerweb.service.ScheduleGroupingSettingsOnMobileServiceTest",171,19,19,19,26,7,0,8,14
"br.com.trevisantecnologia.centerweb.service.ActivityImportService",171,16,1,32,14,7,1,8,6
"br.com.trevisantecnologia.centerweb.dao.CustomEntityEntryValuesDaoTest",171,11,11,11,25,7,0,9,3
"br.com.trevisantecnologia.centerweb.service.ScheduleImporterServiceTest",170,13,9,16,34,10,0,12,20
