"method","loc","cyclo","calls","nbd","param"
"br.com.trevisantecnologia.centerweb.api.controller.ApiAuditingHierarchicalController.getRequestParameters()",6,3,5,1,0
"br.com.trevisantecnologia.centerweb.interceptor.ApplicationNameInterceptor.doIntercept(InterceptorStack stack, ResourceMethod resourceMethod, Object resourceInstance)",6,3,4,1,3
"br.com.trevisantecnologia.centerweb.util.CustomJUnitAssertions.assertContainsListItem(List<ListItem> items, Object expectedKey)",6,3,4,1,2
"br.com.trevisantecnologia.centerweb.util.CustomJUnitAssertions.assertContainsMessageValidator(List<Message> validationMessages, String message)",6,3,4,1,2
"br.com.trevisantecnologia.centerweb.util.CustomJUnitAssertions.assertContainsOrder(List<Order> orderList, String expectedOrder)",6,3,4,1,2
"br.com.trevisantecnologia.centerweb.reflection.ReflectionHandler.getFieldTip(Field field)",6,3,4,1,1
"br.com.trevisantecnologia.centerweb.dao.SectionSubGroupDaoTest.assertCriteria(String message, String criterion, List<Criterion> criterions)",6,3,3,1,3
"br.com.trevisantecnologia.centerweb.dao.impl.SectionItemHibernateDaoImplTest.assertCriteria(String message, String criterion, List<Criterion> criterions)",6,3,3,1,3
"br.com.trevisantecnologia.centerweb.business.ActivityValidator.verifyDescriptionAlreadyInUse(String description, Client client)",6,3,3,1,2
"br.com.trevisantecnologia.centerweb.reflection.ReflectionHandler.mergeEntities(T resultEntity, T newValuesEntity)",6,3,3,1,2
"br.com.trevisantecnologia.centerweb.mock.MockSerializationNode.getNode(String nodeName)",6,3,3,1,1
"br.com.trevisantecnologia.centerweb.service.ClientService.clientHasValidDataForBilling(Long clientId)",6,3,3,1,1
"br.com.trevisantecnologia.centerweb.service.CustomMenuService.findById(Long id)",6,3,3,1,1
"br.com.trevisantecnologia.centerweb.api.model.ScheduleRouting.getDestinyPosition()",6,3,3,1,0
"br.com.trevisantecnologia.centerweb.api.model.ServiceLocalRouting.getDestinyPosition()",6,3,3,1,0
"br.com.trevisantecnologia.centerweb.factory.ImportLayoutFactoryTest.containsField(List<ImportLayoutField> fields, String fieldName)",6,3,2,1,2
"br.com.trevisantecnologia.centerweb.factory.ImportLayoutFactoryTest.verifyMappedField(String mappedField, List<ImportLayoutField> integrationMappedField)",6,3,2,1,2
"br.com.trevisantecnologia.centerweb.mock.AbstractDAOTestBase.containsCriteria(List<Criterion> criteriaList, String criteria)",6,3,2,1,2
"br.com.trevisantecnologia.centerweb.reflection.ReflectionHandlerTest.containsField(List<Field> fields, String fieldName)",6,3,2,1,2
"br.com.trevisantecnologia.centerweb.model.ImportLayout.getFieldBasedOnCustomFieldReference(CustomField customField)",6,3,2,1,1
"br.com.trevisantecnologia.centerweb.reflection.ReflectionHandler.getLabel(Field field)",6,3,2,1,1
"br.com.trevisantecnologia.centerweb.service.TaskMailService.hasAnyImportErrors(List<ScheduleImporter> imports)",6,3,2,1,1
"br.com.trevisantecnologia.centerweb.service.WorkspaceService.validateLogin(String login)",6,3,2,1,1
"br.com.trevisantecnologia.centerweb.authentication.UmovRoles.isValidRole(String role)",6,3,1,1,1
"br.com.trevisantecnologia.centerweb.formula.builders.LogicalToActivityBuilder.verify()",6,3,1,1,0
"br.com.trevisantecnologia.centerweb.model.Agent.getLatitude()",6,3,1,1,0
"br.com.trevisantecnologia.centerweb.model.Agent.getLongitude()",6,3,1,1,0
"br.com.trevisantecnologia.centerweb.controller.ActivityHistoryPublicController.validate(Long historyId, String token)",6,3,0,1,2
"br.com.trevisantecnologia.centerweb.validation.DateValidator.validateDatesMandatory(LocalDate initialDate, LocalDate finalDate)",6,3,0,1,2
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.StructuralDataSetBuilder.populateInternalEntitiesBuilders(StructuralDataSetSqlInformation datasetSqlInformation)",5,3,8,1,1
"br.com.trevisantecnologia.centerweb.model.Agent.providerPrecision()",5,3,6,1,0
"br.com.trevisantecnologia.centerweb.model.GeoCoordinate.getGeoCoordinate()",5,3,6,1,0
"br.com.trevisantecnologia.centerweb.service.WorkspaceService.defineTermsOfUseInfo(Partner partner)",5,3,5,1,1
"br.com.trevisantecnologia.centerweb.model.Item.isInactiveSubGroup()",5,3,5,1,0
"br.com.trevisantecnologia.centerweb.util.CustomJUnitAssertions.assertNotContainsListItem(List<ListItem> items, Object expectedKey)",5,3,4,1,2
"br.com.trevisantecnologia.centerweb.service.DataSetService.getActivityByIdOrAlterantiveIdentifier(IntegrationEntityModel instance)",5,3,4,1,1
"br.com.trevisantecnologia.centerweb.service.DataSetService.getAgentByIdOrAlterantiveIdentifier(IntegrationEntityModel instance)",5,3,4,1,1
"br.com.trevisantecnologia.centerweb.service.DataSetService.getItemByIdOrAlterantiveIdentifier(IntegrationEntityModel instance)",5,3,4,1,1
"br.com.trevisantecnologia.centerweb.model.Grouper.isNotValidConfigField(ConfigField configField, List<String> phisicalNames)",5,3,3,1,2
"br.com.trevisantecnologia.centerweb.service.ureport.UReportService.setup(Long clientId)",5,3,3,1,1
"br.com.trevisantecnologia.centerweb.controller.MathExpressionController.verify(MathExpression expression)",5,3,2,1,1
"br.com.trevisantecnologia.centerweb.service.WorkspaceService.validateCpfCnpj(String cnpj)",5,3,2,1,1
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.EntitySqlInformation.validate(String entityFieldName, Class<? extends EntityModel<?>> entityClass)",5,3,1,1,2
"br.com.trevisantecnologia.centerweb.eca.connector.impl.UpdateConnectorImpl.getFieldVelues(ConnectorParameter connectorParameter)",4,3,5,1,1
"br.com.trevisantecnologia.centerweb.service.ClientService.defineEmailFrom(Client client)",4,3,5,1,1
"br.com.trevisantecnologia.centerweb.model.ItensMacroDTO.buildProtocol(ItensMacroDTO itens, String macroType)",4,3,4,1,2
"br.com.trevisantecnologia.centerweb.business.ActivityTypeValidator.infoTaskListField1Required(ActivityType activityType)",4,3,3,1,1
"br.com.trevisantecnologia.centerweb.business.ActivityValidator.verifyActivityExists(Activity activity)",4,3,3,1,1
"br.com.trevisantecnologia.centerweb.business.SystemParametersValidator.infoTaskListField1Required(SystemParameters systemParameters)",4,3,3,1,1
"br.com.trevisantecnologia.centerweb.controller.GroupController.notifyWarningIfThereAreActiveItems(Group group)",4,3,3,1,1
"br.com.trevisantecnologia.centerweb.controller.SubGroupController.notifyWarningIfThereAreActiveItems(SubGroup subGroup)",4,3,3,1,1
"br.com.trevisantecnologia.centerweb.eca.connector.Connector.validateEntity(List<EntityModel<Long>> entityList)",4,3,3,1,1
"br.com.trevisantecnologia.centerweb.model.Client.isDuplicateCurrentEnvironment()",4,3,3,1,0
"br.com.trevisantecnologia.centerweb.model.Client.isInvoiceHiredLicense()",4,3,3,1,0
"br.com.trevisantecnologia.centerweb.model.Media.getBufferedImage()",4,3,3,1,0
"br.com.trevisantecnologia.centerweb.business.ScheduledAbsenceValidator.validateDataFilter(ScheduledAbsence scheduledAbsence)",4,3,2,1,1
"br.com.trevisantecnologia.centerweb.business.ServiceLocalActivityValidator.shouldMaximumFrequencyMustBeGreaterThanMinimal(ServiceLocalActivity serviceLocalActivity)",4,3,2,1,1
"br.com.trevisantecnologia.centerweb.business.ActivityTypeValidator.isEmpty(String value)",4,3,1,1,1
"br.com.trevisantecnologia.centerweb.environment.UMovProxyAdapter.converterBoolean(Boolean value)",4,3,0,1,1
"br.com.trevisantecnologia.centerweb.business.AgentValidator.validatePasswordFilledOut(Agent agent)",3,3,3,1,1
"br.com.trevisantecnologia.centerweb.business.ScheduledAbsenceValidator.validateAgentOrigin(ScheduledAbsence scheduledAbsence)",3,3,3,1,1
"br.com.trevisantecnologia.centerweb.business.ServiceLocalActivityValidator.isEmpty(List<? extends IntegrationEntityModel> entityList, String entityName)",3,3,2,1,2
"br.com.trevisantecnologia.centerweb.business.ServiceLocalActivityValidator.mayIsOne(List<? extends IntegrationEntityModel> entityList, String entityName)",3,3,2,1,2
"br.com.trevisantecnologia.centerweb.business.MediaValidator.verifyEmptyFileForANewMedia(Media media)",3,3,2,1,1
"br.com.trevisantecnologia.centerweb.api.controller.ApiCustomFieldController.validateIfExistCustomField(String alternativeId, List<CustomField> customFieldList)",3,3,1,1,2
"br.com.trevisantecnologia.centerweb.business.ServiceLocalActivityValidator.verifyActivity(Activity activity)",3,3,1,1,1
"br.com.trevisantecnologia.centerweb.business.ServiceLocalActivityValidator.verifyServiceLocal(ServiceLocal serviceLocal)",3,3,1,1,1
"br.com.trevisantecnologia.centerweb.dao.impl.ActivityHistoryItemHibernateDaoImpl.getActivityHistoryItemView(final Long activityHistoryId)",29,3,23,0,1
"br.com.trevisantecnologia.centerweb.model.dashboard.PermissionStructure.buildDashboardPermission(Dashboard dash, Long clientId)",19,3,13,0,2
"br.com.trevisantecnologia.centerweb.dao.impl.CustomFieldValueHibernateDaoImpl.deleteBy(Long customFieldId, Long entityId, String internalValue)",18,3,11,0,3
"br.com.trevisantecnologia.centerweb.controller.MapController.addMap(GraphicType mapType)",15,3,10,0,1
"br.com.trevisantecnologia.centerweb.dao.impl.AgentLayoutExporterPermissionsDao.findSelectedAgents(ExportLayout exportLayout, Agent selectedFilter)",13,3,14,0,2
"br.com.trevisantecnologia.centerweb.helper.PaginationHelper.paginate(final List<T> sourceList, Integer page, Integer maxResults)",13,3,8,0,3
"br.com.trevisantecnologia.centerweb.util.Custom404Handler.couldntFind(RequestInfo request)",13,3,8,0,1
"br.com.trevisantecnologia.centerweb.controller.widget.SmsSendWidgetController.index(Agent agent)",11,3,16,0,1
"br.com.trevisantecnologia.centerweb.validation.GraphicFilterValidator.validatePeriod(GraphicFilter filter)",11,3,4,0,1
"br.com.trevisantecnologia.centerweb.model.DashboardPeriod.buildPeriodDates()",11,3,3,0,0
"br.com.trevisantecnologia.centerweb.web.InputFieldSizeTest.verifyTextFieldSize(InputFieldSize size, Long maxSize, String expectedCssClass)",10,3,13,0,3
"br.com.trevisantecnologia.centerweb.model.activity.section.Template.equals(Object o)",10,3,5,0,1
"br.com.trevisantecnologia.centerweb.web.handler.FieldHandler.getValue()",10,3,3,0,0
"br.com.trevisantecnologia.centerweb.service.interfaceObject.BuilderBusinessFactory.getInstance(EntityScreenType entityScreenType)",10,3,2,0,1
"br.com.trevisantecnologia.centerweb.util.ColorUtils.addBrightnessToColorComponent(int brightness, int originalColorComponent)",10,3,0,0,2
"br.com.trevisantecnologia.centerweb.dao.impl.ImportLayoutDaoImpl.findByTableNameAndCustomEntity(String tableName, CustomEntity customEntity)",9,3,8,0,2
"br.com.trevisantecnologia.centerweb.factory.GraphicFilterFactory.apply(Graphic graphic)",9,3,3,0,1
"br.com.trevisantecnologia.centerweb.factory.GraphicFilterFactory.applyChartFilters(Graphic graphic)",9,3,3,0,1
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.BooleanFieldConverter.convert(Object value)",9,3,2,0,1
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.FieldSqlInformation.equals(Object obj)",9,3,2,0,1
"br.com.trevisantecnologia.centerweb.service.interfaceObject.ServiceFactory.getInstance(EntityScreenType entityScreenType)",9,3,2,0,1
"br.com.trevisantecnologia.centerweb.model.ActivityHistoryMedia.getUrl()",8,3,19,0,0
"br.com.trevisantecnologia.centerweb.dao.impl.ActivityTypeHibernateDaoImpl.findActivityTypeRotable(ActivityType activityType)",8,3,10,0,1
"br.com.trevisantecnologia.centerweb.service.structural.TeamAgentRemoveReasonStructureService.ensureStructuralDatasetExistence()",8,3,7,0,0
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.StructuralDataSetBaseBuilder.set(String columnAlias, Object columnValue)",8,3,5,0,2
"br.com.trevisantecnologia.centerweb.sessionScoped.Node.alreadyInThisTree(Class<?> clazz)",8,3,5,0,1
"br.com.trevisantecnologia.centerweb.model.DashboardPeriod.buildDateBasedOnTimeSlot(int timeSlot)",8,3,3,0,1
"br.com.trevisantecnologia.centerweb.business.TeamValidator.validateTeamTypeRequirement(Team team)",8,3,2,0,1
"br.com.trevisantecnologia.centerweb.web.handler.FieldHandler.readOnlyByState(boolean readOnly, boolean insertOnly, boolean updateOnly)",8,3,1,0,3
"br.com.trevisantecnologia.centerweb.api.batch.service.ScheduleItemsApiBatchService.findCurrentEntity(ScheduleItem entity)",7,3,10,0,1
"br.com.trevisantecnologia.centerweb.api.batch.service.SectionSubGroupsApiBatchService.findCurrentEntity(SectionSubGroup entity)",7,3,10,0,1
"br.com.trevisantecnologia.centerweb.web.handler.DistanceDefaultFieldHandler.getMask()",7,3,3,0,0
"br.com.trevisantecnologia.centerweb.web.handler.DistanceFieldHandler.getMask()",7,3,3,0,0
"br.com.trevisantecnologia.centerweb.web.handler.NumberFieldHandler.getMask()",7,3,3,0,0
"br.com.trevisantecnologia.centerweb.controller.recaptcha.FeatureToggleResult.hashCode()",7,3,1,0,0
"br.com.trevisantecnologia.centerweb.api.batch.service.AgentActivityBatchService.findCurrentEntity(AgentActivity entity)",6,3,9,0,1
"br.com.trevisantecnologia.centerweb.api.batch.service.ServiceLocalActivityApiBatchService.findCurrentEntity(ServiceLocalActivity entity)",6,3,9,0,1
"br.com.trevisantecnologia.centerweb.service.ScheduleConfigFieldsService.applyExecutionForecastEndDateTimeOnPdaMobileStatusOnParameters(ScheduleConfigField configField)",6,3,6,0,1
"br.com.trevisantecnologia.centerweb.model.SystemParameters.precisionProviderExecution()",6,3,6,0,0
"br.com.trevisantecnologia.centerweb.fixture.ConversationResponseFixture.buildMessageElement()",6,3,5,0,0
"br.com.trevisantecnologia.centerweb.fixture.FacebookUserResponseFixture.buildMessageElement()",6,3,5,0,0
"br.com.trevisantecnologia.centerweb.fixture.LoginResponseFixture.buildMessageElement()",6,3,5,0,0
"br.com.trevisantecnologia.centerweb.controller.TrackingController.getData(final Long agentId, final Long activityId, final LocalDate initialDate, final LocalDate finalDate)",6,3,4,0,4
"br.com.trevisantecnologia.centerweb.model.SystemParameters.providerPrecision()",5,3,6,0,0
"br.com.trevisantecnologia.centerweb.model.SubGroup.isInactiveGroup()",5,3,5,0,0
"br.com.trevisantecnologia.centerweb.validation.GraphicFilterValidator.validateDaysRange(GraphicFilter filter)",5,3,3,0,1
"br.com.trevisantecnologia.centerweb.api.batch.service.CustomFieldsApiBatchService.getInformationForConstraintException(CustomField entity)",5,3,2,0,1
"br.com.trevisantecnologia.centerweb.api.batch.service.ItemsApiBatchService.getInformationForConstraintException(Item entity)",5,3,2,0,1
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.FieldSqlInformation.validate(Field field)",5,3,2,0,1
"br.com.trevisantecnologia.centerweb.environment.CreatorEnvironmentsFactory.getCreatorEnvironments(WorkspaceRequest workspace)",5,3,2,0,1
"br.com.trevisantecnologia.centerweb.model.AddressViewMaps.getLatitude()",5,3,2,0,0
"br.com.trevisantecnologia.centerweb.model.AddressViewMaps.getLongitude()",5,3,2,0,0
"br.com.trevisantecnologia.centerweb.business.TeamValidator.validateNonExistingTeamResponsible(Team team)",4,3,5,0,1
"br.com.trevisantecnologia.centerweb.business.TeamValidator.validateNonExistingTeamType(Team team)",4,3,5,0,1
"br.com.trevisantecnologia.centerweb.service.ActivityTypeService.findActivityTypeRotable(ActivityType activityType)",4,3,3,0,1
"br.com.trevisantecnologia.centerweb.business.SectionSubGroupValidator.isAlreadyInsertSubGroupOnSection(SectionSubGroup sectionSubGroup)",4,3,2,0,1
"br.com.trevisantecnologia.centerweb.controller.AgentSchedulePopupController.configureDefaultScheduleSituationsCriteria(Schedule schedule)",3,3,6,0,1
"br.com.trevisantecnologia.centerweb.business.SectionSubGroupValidator.isUsingItemsBySubGroup(SectionSubGroup sectionSubGroup)",3,3,4,0,1
"br.com.trevisantecnologia.centerweb.business.InformativeValidator.validadeDescription(Informative informative)",3,3,3,0,1
"br.com.trevisantecnologia.centerweb.business.InformativeValidator.validadeTitle(Informative informative)",3,3,3,0,1
"br.com.trevisantecnologia.centerweb.business.WorkspaceValidator.isValidPasswordSize(WorkspaceRequest workspace)",3,3,3,0,1
"br.com.trevisantecnologia.centerweb.business.ScheduleItemValidator.isEmpty(List<? extends IntegrationEntityModel> entityList, String entityName)",3,3,2,0,2
"br.com.trevisantecnologia.centerweb.business.ScheduleItemValidator.mayIsOne(List<? extends IntegrationEntityModel> entityList, String entityName)",3,3,2,0,2
"br.com.trevisantecnologia.centerweb.business.WorkspaceValidator.isExportLayoutsOutOfDated(WorkspaceRequest workspace)",3,3,2,0,1
"br.com.trevisantecnologia.centerweb.business.SmsRequestValidator.validateInstance(ISmsRequest entityToValidate)",3,3,1,0,1
"br.com.trevisantecnologia.centerweb.controller.ActivityExecutionController.execution()",12,2,14,8,0
"br.com.trevisantecnologia.centerweb.controller.ActivityExecutionController.index(final Boolean isSuccessFinalized)",11,2,12,8,1
"br.com.trevisantecnologia.centerweb.controller.ActivityExecutionController.addMessageToBuffer(final String message)",11,2,5,8,1
"br.com.trevisantecnologia.centerweb.controller.ActivityExecutionController.getSizePhoto(InputStream file)",8,2,1,8,1
"br.com.trevisantecnologia.centerweb.util.ExecutionUtils.createFromActivityHistory(final ActivityHistory activityHistory, final ExpressionParser expressionParser)",32,2,19,7,2
"br.com.trevisantecnologia.centerweb.service.ActivityExecutionService.createEmptyActivityHistoryItem(final ActivityHistory activityHistory, final SectionItem sectionItem, final SectionField sectionField)",20,2,6,7,3
"br.com.trevisantecnologia.centerweb.util.ExecutionUtils.matchItem(final Long itemId, final ActivityHistoryItem historyItem)",11,2,5,7,2
"br.com.trevisantecnologia.centerweb.util.Utilities.replaceAccentedCharacters(final String str)",18,2,14,6,1
"br.com.trevisantecnologia.centerweb.util.Utilities.getNumericMask(final Integer size, final Integer decimals, final String separator)",17,2,2,6,3
"br.com.trevisantecnologia.centerweb.util.Utilities.getContainsObject(final List<Object> list, final Object value)",3,2,1,6,2
"br.com.trevisantecnologia.centerweb.geo.geocoder.Base64.decodeToObject(String encodedObject, int options, final ClassLoader loader)",74,2,4,5,3
"br.com.trevisantecnologia.centerweb.geo.geocoder.Base64.encodeFromFile(String filename)",66,2,4,5,1
"br.com.trevisantecnologia.centerweb.geo.geocoder.Base64.encodeToFile(byte[] dataToEncode, String filename)",41,2,2,5,2
"br.com.trevisantecnologia.centerweb.geo.geocoder.Base64$OutputStream.OutputStream(java.io.OutputStream out, int options)",36,2,1,5,2
"br.com.trevisantecnologia.centerweb.geo.geocoder.Base64$InputStream.InputStream(java.io.InputStream in, int options)",35,2,1,5,2
"br.com.trevisantecnologia.centerweb.geo.geocoder.Base64.encode(java.nio.ByteBuffer raw, java.nio.ByteBuffer encoded)",22,2,6,5,2
"br.com.trevisantecnologia.centerweb.umobutilitieslib.impl.FieldManagerImpl.getValueFromField(final SectionField sectionField)",18,2,3,5,1
"br.com.trevisantecnologia.centerweb.umobutilitieslib.impl.FieldManagerImpl.sectionHasManyItems(final Section section)",15,2,2,5,1
"br.com.trevisantecnologia.centerweb.dao.impl.ScheduleHibernateDaoImpl.saveToken(Long scheduleId, String token, ModuleType moduleType)",14,2,15,5,3
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalController.validateServiceLocal(ServiceLocal serviceLocal, List<CustomField> customFields)",13,2,10,5,2
"br.com.trevisantecnologia.centerweb.service.TrackingService.getDescriptionWithManyActivities(final Schedule schedule)",10,2,22,5,1
"br.com.trevisantecnologia.centerweb.service.ScheduleService.setDefaultValues(Long scheduleId, Schedule schedule)",10,2,8,5,2
"br.com.trevisantecnologia.centerweb.service.ScheduleService.setScheduleActivity(Schedule schedule, Long activityId)",10,2,8,5,2
"br.com.trevisantecnologia.centerweb.service.ServiceLocalService.verifyDescriptionIsAlreadyInUse(ServiceLocal local)",10,2,8,5,1
"br.com.trevisantecnologia.centerweb.dao.impl.ScheduleHibernateDaoImpl.searchByActivity(Schedule schedule, Activity activity)",10,2,7,5,2
"br.com.trevisantecnologia.centerweb.validation.CustomBeanValidator.validate(Object instance, String messagePrefix, UserSettings userSettings, boolean fromApi)",9,2,5,5,4
"br.com.trevisantecnologia.centerweb.service.ScheduleService.listItenstoInsert(Long[] itemIds, List<BigInteger> list)",9,2,4,5,2
"br.com.trevisantecnologia.centerweb.service.ServiceLocalService.listItenstoInsert(Long[] itemIds, List<BigInteger> list)",9,2,4,5,2
"br.com.trevisantecnologia.centerweb.service.ServiceLocalService.bindAccountableAgent(ServiceLocal serviceLocal)",7,2,8,5,1
"br.com.trevisantecnologia.centerweb.service.ServiceLocalService.bindAccountableTeam(ServiceLocal serviceLocal)",7,2,8,5,1
"br.com.trevisantecnologia.centerweb.service.ScheduleService.createActivityForSchedule(Schedule schedule, Activity activity, Boolean mandatory)",7,2,6,5,3
"br.com.trevisantecnologia.centerweb.service.ScheduleService.retrieveAgentById(Long id)",7,2,2,5,1
"br.com.trevisantecnologia.centerweb.service.ScheduleService.retrieveScheduleTypeById(Long id)",7,2,2,5,1
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryService.onRetrieved(ActivityHistory activityHistory)",6,2,5,5,1
"br.com.trevisantecnologia.centerweb.service.ScheduleService.setTeamAndAgentAgentFromTeam(Schedule schedule)",6,2,4,5,1
"br.com.trevisantecnologia.centerweb.service.ScheduleService.getUrlScheduleReport()",6,2,4,5,0
"br.com.trevisantecnologia.centerweb.service.ActivityService.findActivityByIds(List<Long> activitiesId)",6,2,2,5,1
"br.com.trevisantecnologia.centerweb.service.ScheduleService.buildScheduleId(List<Schedule> scheduleTransfer)",6,2,2,5,1
"br.com.trevisantecnologia.centerweb.service.ActivityService.reloadActivityAttributes(Activity activity)",5,2,5,5,1
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryService.buildUnqueAudioUrl(Set<ActivityHistoryMedia> audios)",5,2,4,5,1
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryService.setExportFileName(ActivityHistory activityHistory, ActivityHistory currentActivityHistory)",5,2,3,5,2
"br.com.trevisantecnologia.centerweb.service.ServiceLocalService.onRetrieved(ServiceLocal serviceLocal)",5,2,3,5,1
"br.com.trevisantecnologia.centerweb.service.ServiceLocalService.controlCommas(StringBuilder address)",5,2,2,5,1
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryService.findByToken(Long historyId, String token)",5,2,1,5,2
"br.com.trevisantecnologia.centerweb.dao.impl.ScheduleHibernateDaoImpl.situationWasModifiedByAnotherUser(Schedule schedule)",4,2,6,5,1
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryService.defineUrlToAudios(ActivityHistory activityHistory)",4,2,3,5,1
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryService.defineUrlToDocuments(ActivityHistory activityHistory)",4,2,3,5,1
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryService.defineUrlToPhotos(ActivityHistory activityHistory)",4,2,3,5,1
"br.com.trevisantecnologia.centerweb.service.ActivityService.byExportLayoutExecution(Activity activity)",3,2,3,5,1
"br.com.trevisantecnologia.centerweb.validation.CustomBeanValidator.getLabelField(Class<?> instanceClass, String messagePrefix, String fieldName, boolean fromApi)",3,2,2,5,4
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalController.verifyLimitOfCustomFieldValues(List<CustomField> customFields)",3,2,2,5,1
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalController.verifyServiceLocalsLimit(ServiceLocal serviceLocal)",3,2,2,5,1
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryService.hasFinishedScheduleByAgent(Agent agent)",2,2,2,5,1
"br.com.trevisantecnologia.centerweb.service.ActivityService.isExportLayoutNeedToBeUpdated(Activity activity)",2,2,2,5,1
"br.com.trevisantecnologia.centerweb.controller.ScheduleController.search(Schedule schedule, Long filterId, Activity activity, String genericFilter)",24,2,18,4,4
"br.com.trevisantecnologia.centerweb.dao.impl.AbstractGenericHibernateDao.createCriteriaSearch(T exampleInstance, SearchOptions options, String genericFilter)",23,2,13,4,3
"br.com.trevisantecnologia.centerweb.service.FieldService.saveItems(Field field, String[] listItems)",21,2,15,4,2
"br.com.trevisantecnologia.centerweb.dao.impl.AbstractGenericHibernateDao.countMatching(T instance)",21,2,13,4,1
"br.com.trevisantecnologia.centerweb.controller.ScheduleController.orderHistotyItens(List<ActivityHistoryItem> historyItemsBySectionId, Section section)",20,2,2,4,2
"br.com.trevisantecnologia.centerweb.controller.ScheduleController.list()",18,2,29,4,0
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryItemService.formatNumericHistoricFieldValue(final ActivityHistoryItem activityHistoryItem)",18,2,8,4,1
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryItemService.formatTimeHistoricFieldValue(final ActivityHistoryItem activityHistoryItem)",18,2,3,4,1
"br.com.trevisantecnologia.centerweb.service.ScheduleNotificationService.buildResourceFromXml(String resourceName, String xmlData)",17,2,8,4,2
"br.com.trevisantecnologia.centerweb.controller.ScheduleController.recede(String scheduleIds)",15,2,10,4,1
"br.com.trevisantecnologia.centerweb.service.GeoCoordinateService.getGpsProtocolForSchedules(final List<Schedule> schedules)",15,2,7,4,1
"br.com.trevisantecnologia.centerweb.controller.ScheduleController.viewActivities(Long scheduleId)",14,2,15,4,1
"br.com.trevisantecnologia.centerweb.service.FieldService.getExpressionFieldByUseFormulaAnnotation(Long formulaObjectCode, Long expressionObjectType, FormulaTypes formulaType, FieldEntityType entity, List<DataType> types)",12,2,8,4,5
"br.com.trevisantecnologia.centerweb.service.SectionFieldService.uncheckItemsAtScreenAndSave(SectionField sectionField)",12,2,4,4,1
"br.com.trevisantecnologia.centerweb.controller.FieldCustomSettingController.save(final List<FieldCustomSetting> fieldCustomSettingsList, final String entityName)",11,2,8,4,2
"br.com.trevisantecnologia.centerweb.controller.ScheduleController.addDynamic(Schedule schedule)",11,2,7,4,1
"br.com.trevisantecnologia.centerweb.controller.ScheduleController.save(Schedule schedule, List<CustomField> customFields)",11,2,6,4,2
"br.com.trevisantecnologia.centerweb.dao.impl.AbstractGenericHibernateDao.countSearchUsingGenericFilter(T filter, String genericFilter)",11,2,6,4,2
"br.com.trevisantecnologia.centerweb.controller.ScheduleController.reprocessHistory(Long historyId)",10,2,12,4,1
"br.com.trevisantecnologia.centerweb.service.SectionFieldService.getQualificationDefaultTypeList()",10,2,8,4,0
"br.com.trevisantecnologia.centerweb.controller.MessageController.buildRecipient(List<Agent> findAllActive, List<Team> teamList)",10,2,7,4,2
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryItemService.treatIfDate(ActivityHistoryItemView activityHistoryItemView)",10,2,7,4,1
"br.com.trevisantecnologia.centerweb.service.FieldService.getExpressionFieldByUseFormulaAnnotation(Long formulaObjectCode, Long expressionObjectType, FormulaTypes formulaType, FieldEntityType entity)",10,2,5,4,4
"br.com.trevisantecnologia.centerweb.service.FieldService.validateRepeatedDescription(Field field, AjaxResponse response)",9,2,7,4,2
"br.com.trevisantecnologia.centerweb.controller.ScheduleController.cancel(Long id)",9,2,6,4,1
"br.com.trevisantecnologia.centerweb.service.GeoCoordinateService.searchFromAPI(GeoCoordinate resourceInstance)",9,2,5,4,1
"br.com.trevisantecnologia.centerweb.service.FieldService.getAllFields(FilterFields filter)",8,2,10,4,1
"br.com.trevisantecnologia.centerweb.service.SectionFieldService.canChangeListType(SectionField sectionField)",8,2,8,4,1
"br.com.trevisantecnologia.centerweb.service.SectionFieldService.isExportLayoutNeedToBeUpdated(SectionField sectionField)",8,2,7,4,1
"br.com.trevisantecnologia.centerweb.dao.impl.AbstractGenericHibernateDao.existsByCriteria(Long id, Criterion... criterions)",8,2,5,4,2
"br.com.trevisantecnologia.centerweb.service.SectionFieldService.setAdditionalRule(SectionField sectionField)",8,2,5,4,1
"br.com.trevisantecnologia.centerweb.serialization.ApiCustomFieldValuesConverter.buildCustomField(String xmlCustomFieldValue, String xmlCustomFieldAlternativeIdentifier, boolean insertById)",8,2,4,4,3
